"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK","Nov.21","50.0","FA für medizinische und chemische Labordiagnostik","107.0","169.0","276.0"
"ÖGK","Nov.21","53.0","FA für Pathologie und Histologie","16.0","22.0","38.0"
"ÖGK","Nov.21","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","18.0","11.0","29.0"
"ÖGK","Nov.21","","Gesamt","208295.0","126795.0","335090.0"
"ÖGK","Dez.21","5.0","FA für Haut- und Geschlechtskrankheiten","17302.0","13906.0","31208.0"
"ÖGK","Dez.21","6.0","FA für Frauenheilkunde und Geburtshilfe","34208.0","19628.0","53836.0"
"ÖGK","Dez.21","7.0","FA für Innere Medizin","19444.0","9409.0","28853.0"
"ÖGK","Dez.21","8.0","FA für Kinder- und Jugendheilkunde","10743.0","16786.0","27529.0"
"ÖGK","Dez.21","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","3957.0","3380.0","7337.0"
"ÖGK","Dez.21","10.0","FA für Lungenkrankheiten","769.0","936.0","1705.0"
"ÖGK","Dez.21","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","3434.0","2188.0","5622.0"
"ÖGK","Dez.21","12.0","FA für Orthopädie und orthopädische Chirurgie","12672.0","7163.0","19835.0"
"ÖGK","Dez.21","13.0","FA für Physikalische Medizin","425.0","512.0","937.0"
"ÖGK","Dez.21","14.0","FA für Radiologie","1133.0","816.0","1949.0"
"ÖGK","Dez.21","15.0","FA für Unfallchirurgie","3330.0","2407.0","5737.0"
"ÖGK","Dez.21","16.0","FA für Urologie","4733.0","2367.0","7100.0"
"ÖGK","Dez.21","18.0","FA für Neurochirurgie","719.0","371.0","1090.0"
"ÖGK","Dez.21","19.0","FA für Neurologie","3286.0","1527.0","4813.0"
"ÖGK","Dez.21","20.0","FA für Psychiatrie","4162.0","2968.0","7130.0"
"ÖGK","Dez.21","21.0","FA für Plastische Chirurgie","235.0","251.0","486.0"
"ÖGK","Dez.21","22.0","FA für Kinderchirurgie","26.0","152.0","178.0"
"ÖGK","Dez.21","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","456.0","176.0","632.0"
"ÖGK","Dez.21","24.0","FA für Nuklearmedizin","645.0","472.0","1117.0"
"ÖGK","Dez.21","26.0","FA für Strahlentherapie - Radioonkologie","17.0","3.0","20.0"
"ÖGK","Dez.21","29.0","FA für Immunologie","4.0","15.0","19.0"
"ÖGK","Dez.21","32.0","FA für Kinder- und Jugendpsychiatrie","253.0","227.0","480.0"
"ÖGK","Dez.21","34.0","FA für medizinische Biologie","","",""
"ÖGK","Dez.21","50.0","FA für medizinische und chemische Labordiagnostik","89.0","146.0","235.0"
"ÖGK","Dez.21","53.0","FA für Pathologie und Histologie","13.0","16.0","29.0"
"ÖGK","Dez.21","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","26.0","17.0","43.0"
"ÖGK","Dez.21","","Gesamt","185905.0","131355.0","317260.0"
"ÖGK","Jän.22","5.0","FA für Haut- und Geschlechtskrankheiten","18148.0","8877.0","27025.0"
"ÖGK","Jän.22","6.0","FA für Frauenheilkunde und Geburtshilfe","32622.0","17939.0","50561.0"
"ÖGK","Jän.22","7.0","FA für Innere Medizin","19432.0","8318.0","27750.0"
"ÖGK","Jän.22","8.0","FA für Kinder- und Jugendheilkunde","11449.0","14618.0","26067.0"
"ÖGK","Jän.22","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","4317.0","2840.0","7157.0"
"ÖGK","Jän.22","10.0","FA für Lungenkrankheiten","682.0","760.0","1442.0"
"ÖGK","Jän.22","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4074.0","1694.0","5768.0"
"ÖGK","Jän.22","12.0","FA für Orthopädie und orthopädische Chirurgie","12962.0","6495.0","19457.0"
"ÖGK","Jän.22","13.0","FA für Physikalische Medizin","441.0","383.0","824.0"
"ÖGK","Jän.22","14.0","FA für Radiologie","2314.0","766.0","3080.0"
"ÖGK","Jän.22","15.0","FA für Unfallchirurgie","3377.0","2407.0","5784.0"
"ÖGK","Jän.22","16.0","FA für Urologie","4936.0","1964.0","6900.0"
"ÖGK","Jän.22","18.0","FA für Neurochirurgie","638.0","292.0","930.0"
"ÖGK","Jän.22","19.0","FA für Neurologie","3514.0","1332.0","4846.0"
"ÖGK","Jän.22","20.0","FA für Psychiatrie","3970.0","2394.0","6364.0"
"ÖGK","Jän.22","21.0","FA für Plastische Chirurgie","272.0","181.0","453.0"
"ÖGK","Jän.22","22.0","FA für Kinderchirurgie","61.0","161.0","222.0"
"ÖGK","Jän.22","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","327.0","111.0","438.0"
"ÖGK","Jän.22","24.0","FA für Nuklearmedizin","800.0","414.0","1214.0"
"ÖGK","Jän.22","26.0","FA für Strahlentherapie - Radioonkologie","10.0","5.0","15.0"
"ÖGK","Jän.22","29.0","FA für Immunologie","8.0","18.0","26.0"
"ÖGK","Jän.22","32.0","FA für Kinder- und Jugendpsychiatrie","241.0","221.0","462.0"
"ÖGK","Jän.22","34.0","FA für medizinische Biologie","","",""
"ÖGK","Jän.22","50.0","FA für medizinische und chemische Labordiagnostik","110.0","201.0","311.0"
"ÖGK","Jän.22","53.0","FA für Pathologie und Histologie","23.0","16.0","39.0"
"ÖGK","Jän.22","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","16.0","11.0","27.0"
"ÖGK","Jän.22","","Gesamt","191971.0","118476.0","310447.0"
"ÖGK","Feb.22","5.0","FA für Haut- und Geschlechtskrankheiten","18713.0","12462.0","31175.0"
"ÖGK","Feb.22","6.0","FA für Frauenheilkunde und Geburtshilfe","36890.0","22596.0","59486.0"
"ÖGK","Feb.22","7.0","FA für Innere Medizin","22314.0","10054.0","32368.0"
"ÖGK","Feb.22","8.0","FA für Kinder- und Jugendheilkunde","11181.0","16753.0","27934.0"
"ÖGK","Feb.22","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","4776.0","3267.0","8043.0"
"ÖGK","Feb.22","10.0","FA für Lungenkrankheiten","915.0","914.0","1829.0"
"ÖGK","Feb.22","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4503.0","2543.0","7046.0"
"ÖGK","Feb.22","12.0","FA für Orthopädie und orthopädische Chirurgie","14772.0","8006.0","22778.0"
"ÖGK","Feb.22","13.0","FA für Physikalische Medizin","495.0","511.0","1006.0"
"ÖGK","Feb.22","14.0","FA für Radiologie","1471.0","900.0","2371.0"
"ÖGK","Feb.22","15.0","FA für Unfallchirurgie","4038.0","2686.0","6724.0"
"ÖGK","Feb.22","16.0","FA für Urologie","5652.0","2501.0","8153.0"
"ÖGK","Feb.22","18.0","FA für Neurochirurgie","857.0","372.0","1229.0"
"ÖGK","Feb.22","19.0","FA für Neurologie","3858.0","1962.0","5820.0"
"ÖGK","Feb.22","20.0","FA für Psychiatrie","4746.0","3634.0","8380.0"
"ÖGK","Feb.22","21.0","FA für Plastische Chirurgie","298.0","286.0","584.0"
"ÖGK","Feb.22","22.0","FA für Kinderchirurgie","53.0","140.0","193.0"
"ÖGK","Feb.22","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","457.0","129.0","586.0"
"ÖGK","Feb.22","24.0","FA für Nuklearmedizin","667.0","599.0","1266.0"
"ÖGK","Feb.22","26.0","FA für Strahlentherapie - Radioonkologie","9.0","6.0","15.0"
"ÖGK","Feb.22","29.0","FA für Immunologie","11.0","20.0","31.0"
"ÖGK","Feb.22","32.0","FA für Kinder- und Jugendpsychiatrie","291.0","282.0","573.0"
"ÖGK","Feb.22","34.0","FA für medizinische Biologie","","",""
"ÖGK","Feb.22","50.0","FA für medizinische und chemische Labordiagnostik","107.0","168.0","275.0"
"ÖGK","Feb.22","53.0","FA für Pathologie und Histologie","17.0","40.0","57.0"
"ÖGK","Feb.22","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","18.0","9.0","27.0"
"ÖGK","Feb.22","","Gesamt","209524.0","141663.0","351187.0"
"ÖGK","Mär.22","5.0","FA für Haut- und Geschlechtskrankheiten","20740.0","14618.0","35358.0"
"ÖGK","Mär.22","6.0","FA für Frauenheilkunde und Geburtshilfe","38040.0","24723.0","62763.0"
"ÖGK","Mär.22","7.0","FA für Innere Medizin","24298.0","11109.0","35407.0"
"ÖGK","Mär.22","8.0","FA für Kinder- und Jugendheilkunde","11066.0","17749.0","28815.0"
"ÖGK","Mär.22","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","5467.0","4150.0","9617.0"
"ÖGK","Mär.22","10.0","FA für Lungenkrankheiten","837.0","1025.0","1862.0"
"ÖGK","Mär.22","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4438.0","2647.0","7085.0"
"ÖGK","Mär.22","12.0","FA für Orthopädie und orthopädische Chirurgie","15721.0","8570.0","24291.0"
"ÖGK","Mär.22","13.0","FA für Physikalische Medizin","411.0","474.0","885.0"
"ÖGK","Mär.22","14.0","FA für Radiologie","2605.0","963.0","3568.0"
"ÖGK","Mär.22","15.0","FA für Unfallchirurgie","4450.0","3000.0","7450.0"
"ÖGK","Mär.22","16.0","FA für Urologie","6191.0","2637.0","8828.0"
"ÖGK","Mär.22","18.0","FA für Neurochirurgie","905.0","425.0","1330.0"
"ÖGK","Mär.22","19.0","FA für Neurologie","4032.0","1930.0","5962.0"
"ÖGK","Mär.22","20.0","FA für Psychiatrie","4822.0","3810.0","8632.0"
"ÖGK","Mär.22","21.0","FA für Plastische Chirurgie","315.0","269.0","584.0"
"ÖGK","Mär.22","22.0","FA für Kinderchirurgie","38.0","176.0","214.0"
"ÖGK","Mär.22","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","476.0","192.0","668.0"
"ÖGK","Mär.22","24.0","FA für Nuklearmedizin","733.0","600.0","1333.0"
"ÖGK","Mär.22","26.0","FA für Strahlentherapie - Radioonkologie","10.0","3.0","13.0"
"ÖGK","Mär.22","29.0","FA für Immunologie","13.0","31.0","44.0"
"ÖGK","Mär.22","32.0","FA für Kinder- und Jugendpsychiatrie","462.0","343.0","805.0"
"ÖGK","Mär.22","34.0","FA für medizinische Biologie","","1.0","1.0"
"ÖGK","Mär.22","50.0","FA für medizinische und chemische Labordiagnostik","106.0","154.0","260.0"
"ÖGK","Mär.22","53.0","FA für Pathologie und Histologie","24.0","49.0","73.0"
"ÖGK","Mär.22","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","6.0","5.0","11.0"
"ÖGK","Mär.22","","Gesamt","227034.0","156999.0","384033.0"
"ÖGK","Apr.22","5.0","FA für Haut- und Geschlechtskrankheiten","18631.0","12181.0","30812.0"
"ÖGK","Apr.22","6.0","FA für Frauenheilkunde und Geburtshilfe","33891.0","20872.0","54763.0"
"ÖGK","Apr.22","7.0","FA für Innere Medizin","21930.0","10313.0","32243.0"
"ÖGK","Apr.22","8.0","FA für Kinder- und Jugendheilkunde","10324.0","15937.0","26261.0"
"ÖGK","Apr.22","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","5241.0","3471.0","8712.0"
"ÖGK","Apr.22","10.0","FA für Lungenkrankheiten","642.0","968.0","1610.0"
"ÖGK","Apr.22","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","3871.0","2231.0","6102.0"
"ÖGK","Apr.22","12.0","FA für Orthopädie und orthopädische Chirurgie","15280.0","7444.0","22724.0"
"ÖGK","Apr.22","13.0","FA für Physikalische Medizin","541.0","435.0","976.0"
"ÖGK","Apr.22","14.0","FA für Radiologie","1782.0","911.0","2693.0"
"ÖGK","Apr.22","15.0","FA für Unfallchirurgie","3922.0","2515.0","6437.0"
"ÖGK","Apr.22","16.0","FA für Urologie","5619.0","2366.0","7985.0"
"ÖGK","Apr.22","18.0","FA für Neurochirurgie","795.0","347.0","1142.0"
"ÖGK","Apr.22","19.0","FA für Neurologie","3926.0","1868.0","5794.0"
"ÖGK","Apr.22","20.0","FA für Psychiatrie","4638.0","3176.0","7814.0"
"ÖGK","Apr.22","21.0","FA für Plastische Chirurgie","301.0","275.0","576.0"
"ÖGK","Apr.22","22.0","FA für Kinderchirurgie","37.0","153.0","190.0"
"ÖGK","Apr.22","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","442.0","188.0","630.0"
"ÖGK","Apr.22","24.0","FA für Nuklearmedizin","674.0","551.0","1225.0"
"ÖGK","Apr.22","26.0","FA für Strahlentherapie - Radioonkologie","20.0","5.0","25.0"
"ÖGK","Apr.22","29.0","FA für Immunologie","4.0","18.0","22.0"
"ÖGK","Apr.22","32.0","FA für Kinder- und Jugendpsychiatrie","359.0","297.0","656.0"
"ÖGK","Apr.22","34.0","FA für medizinische Biologie","","",""
"ÖGK","Apr.22","50.0","FA für medizinische und chemische Labordiagnostik","62.0","102.0","164.0"
"ÖGK","Apr.22","53.0","FA für Pathologie und Histologie","22.0","26.0","48.0"
"ÖGK","Apr.22","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","18.0","10.0","28.0"
"ÖGK","Apr.22","","Gesamt","208062.0","137557.0","345619.0"
"ÖGK","Mai.22","5.0","FA für Haut- und Geschlechtskrankheiten","20038.0","11765.0","31803.0"
"ÖGK","Mai.22","6.0","FA für Frauenheilkunde und Geburtshilfe","37982.0","21437.0","59419.0"
"ÖGK","Mai.22","7.0","FA für Innere Medizin","23225.0","9483.0","32708.0"
"ÖGK","Mai.22","8.0","FA für Kinder- und Jugendheilkunde","9728.0","15304.0","25032.0"
"ÖGK","Mai.22","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","5140.0","3647.0","8787.0"
"ÖGK","Mai.22","10.0","FA für Lungenkrankheiten","707.0","1051.0","1758.0"
"ÖGK","Mai.22","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4697.0","2206.0","6903.0"
"ÖGK","Mai.22","12.0","FA für Orthopädie und orthopädische Chirurgie","14766.0","7153.0","21919.0"
"ÖGK","Mai.22","13.0","FA für Physikalische Medizin","584.0","534.0","1118.0"
"ÖGK","Mai.22","14.0","FA für Radiologie","1727.0","869.0","2596.0"
"ÖGK","Mai.22","15.0","FA für Unfallchirurgie","4506.0","2616.0","7122.0"
"ÖGK","Mai.22","16.0","FA für Urologie","6459.0","2498.0","8957.0"
"ÖGK","Mai.22","18.0","FA für Neurochirurgie","929.0","318.0","1247.0"
"ÖGK","Mai.22","19.0","FA für Neurologie","4307.0","1713.0","6020.0"
"ÖGK","Mai.22","20.0","FA für Psychiatrie","5388.0","3592.0","8980.0"
"ÖGK","Mai.22","21.0","FA für Plastische Chirurgie","318.0","232.0","550.0"
"ÖGK","Mai.22","22.0","FA für Kinderchirurgie","36.0","95.0","131.0"
"ÖGK","Mai.22","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","512.0","206.0","718.0"
"ÖGK","Mai.22","24.0","FA für Nuklearmedizin","639.0","488.0","1127.0"
"ÖGK","Mai.22","26.0","FA für Strahlentherapie - Radioonkologie","20.0","11.0","31.0"
"ÖGK","Mai.22","29.0","FA für Immunologie","6.0","10.0","16.0"
"ÖGK","Mai.22","32.0","FA für Kinder- und Jugendpsychiatrie","386.0","290.0","676.0"
"ÖGK","Mai.22","34.0","FA für medizinische Biologie","","",""
"ÖGK","Mai.22","50.0","FA für medizinische und chemische Labordiagnostik","77.0","71.0","148.0"
"ÖGK","Mai.22","53.0","FA für Pathologie und Histologie","38.0","23.0","61.0"
"ÖGK","Mai.22","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","10.0","8.0","18.0"
"ÖGK","Mai.22","","Gesamt","218126.0","134119.0","352245.0"
"ÖGK","Jun.22","5.0","FA für Haut- und Geschlechtskrankheiten","21647.0","11523.0","33170.0"
"ÖGK","Jun.22","6.0","FA für Frauenheilkunde und Geburtshilfe","36894.0","21918.0","58812.0"
"ÖGK","Jun.22","7.0","FA für Innere Medizin","23240.0","9839.0","33079.0"
"ÖGK","Jun.22","8.0","FA für Kinder- und Jugendheilkunde","13186.0","16019.0","29205.0"
"ÖGK","Jun.22","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","6006.0","3589.0","9595.0"
"ÖGK","Jun.22","10.0","FA für Lungenkrankheiten","600.0","918.0","1518.0"
"ÖGK","Jun.22","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4636.0","1925.0","6561.0"
"ÖGK","Jun.22","12.0","FA für Orthopädie und orthopädische Chirurgie","14603.0","7339.0","21942.0"
"ÖGK","Jun.22","13.0","FA für Physikalische Medizin","428.0","309.0","737.0"
"ÖGK","Jun.22","14.0","FA für Radiologie","1599.0","771.0","2370.0"
"ÖGK","Jun.22","15.0","FA für Unfallchirurgie","3782.0","2515.0","6297.0"
"ÖGK","Jun.22","16.0","FA für Urologie","6631.0","2441.0","9072.0"
"ÖGK","Jun.22","18.0","FA für Neurochirurgie","846.0","377.0","1223.0"
"ÖGK","Jun.22","19.0","FA für Neurologie","3888.0","1489.0","5377.0"
"ÖGK","Jun.22","20.0","FA für Psychiatrie","5544.0","3163.0","8707.0"
"ÖGK","Jun.22","21.0","FA für Plastische Chirurgie","250.0","227.0","477.0"
"ÖGK","Jun.22","22.0","FA für Kinderchirurgie","41.0","127.0","168.0"
"ÖGK","Jun.22","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","343.0","147.0","490.0"
"ÖGK","Jun.22","24.0","FA für Nuklearmedizin","713.0","419.0","1132.0"
"ÖGK","Jun.22","26.0","FA für Strahlentherapie - Radioonkologie","10.0","3.0","13.0"
"ÖGK","Jun.22","29.0","FA für Immunologie","5.0","21.0","26.0"
"ÖGK","Jun.22","32.0","FA für Kinder- und Jugendpsychiatrie","435.0","271.0","706.0"
"ÖGK","Jun.22","34.0","FA für medizinische Biologie","","3.0","3.0"
"ÖGK","Jun.22","50.0","FA für medizinische und chemische Labordiagnostik","91.0","45.0","136.0"
"ÖGK","Jun.22","53.0","FA für Pathologie und Histologie","46.0","30.0","76.0"
"ÖGK","Jun.22","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","13.0","11.0","24.0"
"ÖGK","Jun.22","","Gesamt","226092.0","133643.0","359735.0"
"ÖGK","Jul.22","5.0","FA für Haut- und Geschlechtskrankheiten","20986.0","11981.0","32967.0"
"ÖGK","Jul.22","6.0","FA für Frauenheilkunde und Geburtshilfe","41059.0","21664.0","62723.0"
"ÖGK","Jul.22","7.0","FA für Innere Medizin","23721.0","10263.0","33984.0"
"ÖGK","Jul.22","8.0","FA für Kinder- und Jugendheilkunde","12916.0","16612.0","29528.0"
"ÖGK","Jul.22","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","6118.0","3584.0","9702.0"
"ÖGK","Jul.22","10.0","FA für Lungenkrankheiten","625.0","730.0","1355.0"
"ÖGK","Jul.22","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4457.0","1828.0","6285.0"
"ÖGK","Jul.22","12.0","FA für Orthopädie und orthopädische Chirurgie","16328.0","7431.0","23759.0"
"ÖGK","Jul.22","13.0","FA für Physikalische Medizin","454.0","368.0","822.0"
"ÖGK","Jul.22","14.0","FA für Radiologie","1719.0","745.0","2464.0"
"ÖGK","Jul.22","15.0","FA für Unfallchirurgie","3951.0","2585.0","6536.0"
"ÖGK","Jul.22","16.0","FA für Urologie","6683.0","2291.0","8974.0"
"ÖGK","Jul.22","18.0","FA für Neurochirurgie","814.0","423.0","1237.0"
"ÖGK","Jul.22","19.0","FA für Neurologie","3809.0","1390.0","5199.0"
"ÖGK","Jul.22","20.0","FA für Psychiatrie","4413.0","2958.0","7371.0"
"ÖGK","Jul.22","21.0","FA für Plastische Chirurgie","315.0","224.0","539.0"
"ÖGK","Jul.22","22.0","FA für Kinderchirurgie","46.0","135.0","181.0"
"ÖGK","Jul.22","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","343.0","160.0","503.0"
"ÖGK","Jul.22","24.0","FA für Nuklearmedizin","792.0","437.0","1229.0"
"ÖGK","Jul.22","26.0","FA für Strahlentherapie - Radioonkologie","13.0","1.0","14.0"
"ÖGK","Jul.22","29.0","FA für Immunologie","2.0","15.0","17.0"
"ÖGK","Jul.22","32.0","FA für Kinder- und Jugendpsychiatrie","474.0","243.0","717.0"
"ÖGK","Jul.22","34.0","FA für medizinische Biologie","","",""
"ÖGK","Jul.22","50.0","FA für medizinische und chemische Labordiagnostik","79.0","59.0","138.0"
"ÖGK","Jul.22","53.0","FA für Pathologie und Histologie","26.0","14.0","40.0"
"ÖGK","Jul.22","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","10.0","14.0","24.0"
"ÖGK","Jul.22","","Gesamt","230875.0","136814.0","367689.0"
"ÖGK","Aug.22","5.0","FA für Haut- und Geschlechtskrankheiten","18420.0","11528.0","29948.0"
"ÖGK","Aug.22","6.0","FA für Frauenheilkunde und Geburtshilfe","35761.0","21037.0","56798.0"
"ÖGK","Aug.22","7.0","FA für Innere Medizin","21514.0","9833.0","31347.0"
"ÖGK","Aug.22","8.0","FA für Kinder- und Jugendheilkunde","10651.0","15938.0","26589.0"
"ÖGK","Aug.22","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","5865.0","3901.0","9766.0"
"ÖGK","Aug.22","10.0","FA für Lungenkrankheiten","633.0","822.0","1455.0"
"ÖGK","Aug.22","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","3883.0","1913.0","5796.0"
"ÖGK","Aug.22","12.0","FA für Orthopädie und orthopädische Chirurgie","15280.0","7515.0","22795.0"
"ÖGK","Aug.22","13.0","FA für Physikalische Medizin","353.0","329.0","682.0"
"ÖGK","Aug.22","14.0","FA für Radiologie","1570.0","842.0","2412.0"
"ÖGK","Aug.22","15.0","FA für Unfallchirurgie","3414.0","2448.0","5862.0"
"ÖGK","Aug.22","16.0","FA für Urologie","6347.0","2255.0","8602.0"
"ÖGK","Aug.22","18.0","FA für Neurochirurgie","763.0","314.0","1077.0"
"ÖGK","Aug.22","19.0","FA für Neurologie","3551.0","1601.0","5152.0"
"ÖGK","Aug.22","20.0","FA für Psychiatrie","3740.0","3170.0","6910.0"
"ÖGK","Aug.22","21.0","FA für Plastische Chirurgie","249.0","212.0","461.0"
"ÖGK","Aug.22","22.0","FA für Kinderchirurgie","49.0","145.0","194.0"
"ÖGK","Aug.22","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","372.0","170.0","542.0"
"ÖGK","Aug.22","24.0","FA für Nuklearmedizin","569.0","500.0","1069.0"
"ÖGK","Aug.22","26.0","FA für Strahlentherapie - Radioonkologie","10.0","7.0","17.0"
"ÖGK","Aug.22","29.0","FA für Immunologie","9.0","25.0","34.0"
"ÖGK","Aug.22","32.0","FA für Kinder- und Jugendpsychiatrie","407.0","232.0","639.0"
"ÖGK","Aug.22","34.0","FA für medizinische Biologie","","",""
"ÖGK","Aug.22","50.0","FA für medizinische und chemische Labordiagnostik","64.0","56.0","120.0"
"ÖGK","Aug.22","53.0","FA für Pathologie und Histologie","34.0","38.0","72.0"
"ÖGK","Aug.22","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","12.0","4.0","16.0"
"ÖGK","Aug.22","","Gesamt","203839.0","133705.0","337544.0"
"ÖGK","Sep.22","5.0","FA für Haut- und Geschlechtskrankheiten","21560.0","13034.0","34594.0"
"ÖGK","Sep.22","6.0","FA für Frauenheilkunde und Geburtshilfe","40570.0","24805.0","65375.0"
"ÖGK","Sep.22","7.0","FA für Innere Medizin","23029.0","11324.0","34353.0"
"ÖGK","Sep.22","8.0","FA für Kinder- und Jugendheilkunde","11526.0","16234.0","27760.0"
"ÖGK","Sep.22","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","6705.0","4253.0","10958.0"
"ÖGK","Sep.22","10.0","FA für Lungenkrankheiten","701.0","873.0","1574.0"
"ÖGK","Sep.22","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4696.0","2074.0","6770.0"
"ÖGK","Sep.22","12.0","FA für Orthopädie und orthopädische Chirurgie","16203.0","8290.0","24493.0"
"ÖGK","Sep.22","13.0","FA für Physikalische Medizin","456.0","484.0","940.0"
"ÖGK","Sep.22","14.0","FA für Radiologie","1817.0","870.0","2687.0"
"ÖGK","Sep.22","15.0","FA für Unfallchirurgie","4157.0","2839.0","6996.0"
"ÖGK","Sep.22","16.0","FA für Urologie","6560.0","2560.0","9120.0"
"ÖGK","Sep.22","18.0","FA für Neurochirurgie","940.0","440.0","1380.0"
"ÖGK","Sep.22","19.0","FA für Neurologie","4312.0","1851.0","6163.0"
"ÖGK","Sep.22","20.0","FA für Psychiatrie","5222.0","3502.0","8724.0"
"ÖGK","Sep.22","21.0","FA für Plastische Chirurgie","349.0","214.0","563.0"
"ÖGK","Sep.22","22.0","FA für Kinderchirurgie","37.0","151.0","188.0"
"ÖGK","Sep.22","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","607.0","172.0","779.0"
"ÖGK","Sep.22","24.0","FA für Nuklearmedizin","642.0","550.0","1192.0"
"ÖGK","Sep.22","26.0","FA für Strahlentherapie - Radioonkologie","8.0","7.0","15.0"
"ÖGK","Sep.22","29.0","FA für Immunologie","8.0","15.0","23.0"
"ÖGK","Sep.22","32.0","FA für Kinder- und Jugendpsychiatrie","247.0","255.0","502.0"
"ÖGK","Sep.22","34.0","FA für medizinische Biologie","","",""
"ÖGK","Sep.22","50.0","FA für medizinische und chemische Labordiagnostik","104.0","64.0","168.0"
"ÖGK","Sep.22","53.0","FA für Pathologie und Histologie","22.0","26.0","48.0"
"ÖGK","Sep.22","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","4.0","5.0","9.0"
"ÖGK","Sep.22","","Gesamt","228701.0","148590.0","377291.0"
"ÖGK","Okt.22","5.0","FA für Haut- und Geschlechtskrankheiten","18015.0","12601.0","30616.0"
"ÖGK","Okt.22","6.0","FA für Frauenheilkunde und Geburtshilfe","35797.0","24957.0","60754.0"
"ÖGK","Okt.22","7.0","FA für Innere Medizin","20056.0","11745.0","31801.0"
"ÖGK","Okt.22","8.0","FA für Kinder- und Jugendheilkunde","9930.0","16780.0","26710.0"
"ÖGK","Okt.22","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","5174.0","3881.0","9055.0"
"ÖGK","Okt.22","10.0","FA für Lungenkrankheiten","497.0","960.0","1457.0"
"ÖGK","Okt.22","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","3740.0","3428.0","7168.0"
"ÖGK","Okt.22","12.0","FA für Orthopädie und orthopädische Chirurgie","13562.0","8093.0","21655.0"
"ÖGK","Okt.22","13.0","FA für Physikalische Medizin","373.0","458.0","831.0"
"ÖGK","Okt.22","14.0","FA für Radiologie","1679.0","793.0","2472.0"
"ÖGK","Okt.22","15.0","FA für Unfallchirurgie","3808.0","2637.0","6445.0"
"ÖGK","Okt.22","16.0","FA für Urologie","5848.0","2403.0","8251.0"
"ÖGK","Okt.22","18.0","FA für Neurochirurgie","710.0","455.0","1165.0"
"ÖGK","Okt.22","19.0","FA für Neurologie","4724.0","1922.0","6646.0"
"ÖGK","Okt.22","20.0","FA für Psychiatrie","4221.0","4003.0","8224.0"
"ÖGK","Okt.22","21.0","FA für Plastische Chirurgie","251.0","243.0","494.0"
"ÖGK","Okt.22","22.0","FA für Kinderchirurgie","47.0","141.0","188.0"
"ÖGK","Okt.22","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","498.0","181.0","679.0"
"ÖGK","Okt.22","24.0","FA für Nuklearmedizin","497.0","382.0","879.0"
"ÖGK","Okt.22","26.0","FA für Strahlentherapie - Radioonkologie","9.0","3.0","12.0"
