"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK-K","Nov.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-K","Nov.23","","Gesamt","14277.0","16617.0","30894.0"
"ÖGK-K","Dez.23","5.0","FA für Haut- und Geschlechtskrankheiten","937.0","835.0","1772.0"
"ÖGK-K","Dez.23","6.0","FA für Frauenheilkunde und Geburtshilfe","2307.0","1619.0","3926.0"
"ÖGK-K","Dez.23","7.0","FA für Innere Medizin","1516.0","860.0","2376.0"
"ÖGK-K","Dez.23","8.0","FA für Kinder- und Jugendheilkunde","776.0","2945.0","3721.0"
"ÖGK-K","Dez.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","373.0","486.0","859.0"
"ÖGK-K","Dez.23","10.0","FA für Lungenkrankheiten","3.0","6.0","9.0"
"ÖGK-K","Dez.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1.0","1.0","2.0"
"ÖGK-K","Dez.23","12.0","FA für Orthopädie und orthopädische Chirurgie","962.0","718.0","1680.0"
"ÖGK-K","Dez.23","13.0","FA für Physikalische Medizin","35.0","166.0","201.0"
"ÖGK-K","Dez.23","14.0","FA für Radiologie","164.0","76.0","240.0"
"ÖGK-K","Dez.23","15.0","FA für Unfallchirurgie","176.0","130.0","306.0"
"ÖGK-K","Dez.23","16.0","FA für Urologie","488.0","194.0","682.0"
"ÖGK-K","Dez.23","18.0","FA für Neurochirurgie","56.0","32.0","88.0"
"ÖGK-K","Dez.23","19.0","FA für Neurologie","357.0","358.0","715.0"
"ÖGK-K","Dez.23","20.0","FA für Psychiatrie","201.0","420.0","621.0"
"ÖGK-K","Dez.23","21.0","FA für Plastische Chirurgie","4.0","9.0","13.0"
"ÖGK-K","Dez.23","22.0","FA für Kinderchirurgie","","",""
"ÖGK-K","Dez.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-K","Dez.23","24.0","FA für Nuklearmedizin","97.0","79.0","176.0"
"ÖGK-K","Dez.23","26.0","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-K","Dez.23","29.0","FA für Immunologie","","5.0","5.0"
"ÖGK-K","Dez.23","32.0","FA für Kinder- und Jugendpsychiatrie","45.0","54.0","99.0"
"ÖGK-K","Dez.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-K","Dez.23","50.0","FA für medizinische und chemische Labordiagnostik","5.0","2.0","7.0"
"ÖGK-K","Dez.23","53.0","FA für Pathologie und Histologie","","",""
"ÖGK-K","Dez.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-K","Dez.23","","Gesamt","11668.0","12425.0","24093.0"
"ÖGK-N","Jän.23","5.0","FA für Haut- und Geschlechtskrankheiten","3196.0","2588.0","5784.0"
"ÖGK-N","Jän.23","6.0","FA für Frauenheilkunde und Geburtshilfe","5206.0","3648.0","8854.0"
"ÖGK-N","Jän.23","7.0","FA für Innere Medizin","4027.0","2354.0","6381.0"
"ÖGK-N","Jän.23","8.0","FA für Kinder- und Jugendheilkunde","2656.0","4914.0","7570.0"
"ÖGK-N","Jän.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","1152.0","965.0","2117.0"
"ÖGK-N","Jän.23","10.0","FA für Lungenkrankheiten","221.0","229.0","450.0"
"ÖGK-N","Jän.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","484.0","124.0","608.0"
"ÖGK-N","Jän.23","12.0","FA für Orthopädie und orthopädische Chirurgie","5194.0","2589.0","7783.0"
"ÖGK-N","Jän.23","13.0","FA für Physikalische Medizin","239.0","204.0","443.0"
"ÖGK-N","Jän.23","14.0","FA für Radiologie","159.0","99.0","258.0"
"ÖGK-N","Jän.23","15.0","FA für Unfallchirurgie","875.0","470.0","1345.0"
"ÖGK-N","Jän.23","16.0","FA für Urologie","1435.0","780.0","2215.0"
"ÖGK-N","Jän.23","18.0","FA für Neurochirurgie","188.0","68.0","256.0"
"ÖGK-N","Jän.23","19.0","FA für Neurologie","1182.0","343.0","1525.0"
"ÖGK-N","Jän.23","20.0","FA für Psychiatrie","1066.0","816.0","1882.0"
"ÖGK-N","Jän.23","21.0","FA für Plastische Chirurgie","138.0","87.0","225.0"
"ÖGK-N","Jän.23","22.0","FA für Kinderchirurgie","17.0","20.0","37.0"
"ÖGK-N","Jän.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","1.0","","1.0"
"ÖGK-N","Jän.23","24.0","FA für Nuklearmedizin","217.0","204.0","421.0"
"ÖGK-N","Jän.23","26.0","FA für Strahlentherapie - Radioonkologie","3.0","3.0","6.0"
"ÖGK-N","Jän.23","29.0","FA für Immunologie","2.0","5.0","7.0"
"ÖGK-N","Jän.23","32.0","FA für Kinder- und Jugendpsychiatrie","24.0","27.0","51.0"
"ÖGK-N","Jän.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-N","Jän.23","50.0","FA für medizinische und chemische Labordiagnostik","27.0","15.0","42.0"
"ÖGK-N","Jän.23","53.0","FA für Pathologie und Histologie","3.0","2.0","5.0"
"ÖGK-N","Jän.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","1.0","1.0"
"ÖGK-N","Jän.23","","Gesamt","36870.0","28359.0","65229.0"
"ÖGK-N","Feb.23","5.0","FA für Haut- und Geschlechtskrankheiten","2479.0","3031.0","5510.0"
"ÖGK-N","Feb.23","6.0","FA für Frauenheilkunde und Geburtshilfe","4022.0","3970.0","7992.0"
"ÖGK-N","Feb.23","7.0","FA für Innere Medizin","3356.0","2681.0","6037.0"
"ÖGK-N","Feb.23","8.0","FA für Kinder- und Jugendheilkunde","2123.0","4684.0","6807.0"
"ÖGK-N","Feb.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","852.0","1010.0","1862.0"
"ÖGK-N","Feb.23","10.0","FA für Lungenkrankheiten","151.0","241.0","392.0"
"ÖGK-N","Feb.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","356.0","174.0","530.0"
"ÖGK-N","Feb.23","12.0","FA für Orthopädie und orthopädische Chirurgie","4595.0","2796.0","7391.0"
"ÖGK-N","Feb.23","13.0","FA für Physikalische Medizin","254.0","165.0","419.0"
"ÖGK-N","Feb.23","14.0","FA für Radiologie","144.0","130.0","274.0"
"ÖGK-N","Feb.23","15.0","FA für Unfallchirurgie","617.0","453.0","1070.0"
"ÖGK-N","Feb.23","16.0","FA für Urologie","1164.0","797.0","1961.0"
"ÖGK-N","Feb.23","18.0","FA für Neurochirurgie","163.0","88.0","251.0"
"ÖGK-N","Feb.23","19.0","FA für Neurologie","801.0","334.0","1135.0"
"ÖGK-N","Feb.23","20.0","FA für Psychiatrie","780.0","767.0","1547.0"
"ÖGK-N","Feb.23","21.0","FA für Plastische Chirurgie","81.0","94.0","175.0"
"ÖGK-N","Feb.23","22.0","FA für Kinderchirurgie","9.0","29.0","38.0"
"ÖGK-N","Feb.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Feb.23","24.0","FA für Nuklearmedizin","122.0","180.0","302.0"
"ÖGK-N","Feb.23","26.0","FA für Strahlentherapie - Radioonkologie","8.0","3.0","11.0"
"ÖGK-N","Feb.23","29.0","FA für Immunologie","1.0","11.0","12.0"
"ÖGK-N","Feb.23","32.0","FA für Kinder- und Jugendpsychiatrie","26.0","35.0","61.0"
"ÖGK-N","Feb.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-N","Feb.23","50.0","FA für medizinische und chemische Labordiagnostik","23.0","21.0","44.0"
"ÖGK-N","Feb.23","53.0","FA für Pathologie und Histologie","1.0","3.0","4.0"
"ÖGK-N","Feb.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","1.0","1.0"
"ÖGK-N","Feb.23","","Gesamt","33189.0","29942.0","63131.0"
"ÖGK-N","Mär.23","5.0","FA für Haut- und Geschlechtskrankheiten","3570.0","3688.0","7258.0"
"ÖGK-N","Mär.23","6.0","FA für Frauenheilkunde und Geburtshilfe","4496.0","4866.0","9362.0"
"ÖGK-N","Mär.23","7.0","FA für Innere Medizin","4846.0","3435.0","8281.0"
"ÖGK-N","Mär.23","8.0","FA für Kinder- und Jugendheilkunde","3555.0","5550.0","9105.0"
"ÖGK-N","Mär.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","1465.0","1179.0","2644.0"
"ÖGK-N","Mär.23","10.0","FA für Lungenkrankheiten","250.0","272.0","522.0"
"ÖGK-N","Mär.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","278.0","215.0","493.0"
"ÖGK-N","Mär.23","12.0","FA für Orthopädie und orthopädische Chirurgie","5635.0","3484.0","9119.0"
"ÖGK-N","Mär.23","13.0","FA für Physikalische Medizin","259.0","201.0","460.0"
"ÖGK-N","Mär.23","14.0","FA für Radiologie","200.0","134.0","334.0"
"ÖGK-N","Mär.23","15.0","FA für Unfallchirurgie","912.0","504.0","1416.0"
"ÖGK-N","Mär.23","16.0","FA für Urologie","1729.0","985.0","2714.0"
"ÖGK-N","Mär.23","18.0","FA für Neurochirurgie","196.0","77.0","273.0"
"ÖGK-N","Mär.23","19.0","FA für Neurologie","947.0","518.0","1465.0"
"ÖGK-N","Mär.23","20.0","FA für Psychiatrie","687.0","843.0","1530.0"
"ÖGK-N","Mär.23","21.0","FA für Plastische Chirurgie","98.0","87.0","185.0"
"ÖGK-N","Mär.23","22.0","FA für Kinderchirurgie","23.0","50.0","73.0"
"ÖGK-N","Mär.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Mär.23","24.0","FA für Nuklearmedizin","218.0","243.0","461.0"
"ÖGK-N","Mär.23","26.0","FA für Strahlentherapie - Radioonkologie","7.0","5.0","12.0"
"ÖGK-N","Mär.23","29.0","FA für Immunologie","","7.0","7.0"
"ÖGK-N","Mär.23","32.0","FA für Kinder- und Jugendpsychiatrie","27.0","41.0","68.0"
"ÖGK-N","Mär.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-N","Mär.23","50.0","FA für medizinische und chemische Labordiagnostik","27.0","21.0","48.0"
"ÖGK-N","Mär.23","53.0","FA für Pathologie und Histologie","1.0","1.0","2.0"
"ÖGK-N","Mär.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","6.0","6.0"
"ÖGK-N","Mär.23","","Gesamt","39287.0","35961.0","75248.0"
"ÖGK-N","Apr.23","5.0","FA für Haut- und Geschlechtskrankheiten","2821.0","2683.0","5504.0"
"ÖGK-N","Apr.23","6.0","FA für Frauenheilkunde und Geburtshilfe","4003.0","3134.0","7137.0"
"ÖGK-N","Apr.23","7.0","FA für Innere Medizin","3825.0","2491.0","6316.0"
"ÖGK-N","Apr.23","8.0","FA für Kinder- und Jugendheilkunde","1915.0","4384.0","6299.0"
"ÖGK-N","Apr.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","1106.0","918.0","2024.0"
"ÖGK-N","Apr.23","10.0","FA für Lungenkrankheiten","206.0","180.0","386.0"
"ÖGK-N","Apr.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","346.0","163.0","509.0"
"ÖGK-N","Apr.23","12.0","FA für Orthopädie und orthopädische Chirurgie","4547.0","2640.0","7187.0"
"ÖGK-N","Apr.23","13.0","FA für Physikalische Medizin","284.0","157.0","441.0"
"ÖGK-N","Apr.23","14.0","FA für Radiologie","159.0","88.0","247.0"
"ÖGK-N","Apr.23","15.0","FA für Unfallchirurgie","634.0","381.0","1015.0"
"ÖGK-N","Apr.23","16.0","FA für Urologie","1300.0","660.0","1960.0"
"ÖGK-N","Apr.23","18.0","FA für Neurochirurgie","159.0","46.0","205.0"
"ÖGK-N","Apr.23","19.0","FA für Neurologie","854.0","321.0","1175.0"
"ÖGK-N","Apr.23","20.0","FA für Psychiatrie","726.0","570.0","1296.0"
"ÖGK-N","Apr.23","21.0","FA für Plastische Chirurgie","102.0","67.0","169.0"
"ÖGK-N","Apr.23","22.0","FA für Kinderchirurgie","19.0","33.0","52.0"
"ÖGK-N","Apr.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Apr.23","24.0","FA für Nuklearmedizin","158.0","135.0","293.0"
"ÖGK-N","Apr.23","26.0","FA für Strahlentherapie - Radioonkologie","4.0","1.0","5.0"
"ÖGK-N","Apr.23","29.0","FA für Immunologie","3.0","2.0","5.0"
"ÖGK-N","Apr.23","32.0","FA für Kinder- und Jugendpsychiatrie","38.0","67.0","105.0"
"ÖGK-N","Apr.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-N","Apr.23","50.0","FA für medizinische und chemische Labordiagnostik","17.0","6.0","23.0"
"ÖGK-N","Apr.23","53.0","FA für Pathologie und Histologie","1.0","","1.0"
"ÖGK-N","Apr.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-N","Apr.23","","Gesamt","30642.0","25856.0","56498.0"
"ÖGK-N","Mai.23","5.0","FA für Haut- und Geschlechtskrankheiten","2620.0","2671.0","5291.0"
"ÖGK-N","Mai.23","6.0","FA für Frauenheilkunde und Geburtshilfe","4337.0","3275.0","7612.0"
"ÖGK-N","Mai.23","7.0","FA für Innere Medizin","3004.0","2539.0","5543.0"
"ÖGK-N","Mai.23","8.0","FA für Kinder- und Jugendheilkunde","2893.0","3706.0","6599.0"
"ÖGK-N","Mai.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","953.0","1017.0","1970.0"
"ÖGK-N","Mai.23","10.0","FA für Lungenkrankheiten","167.0","204.0","371.0"
"ÖGK-N","Mai.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","254.0","169.0","423.0"
"ÖGK-N","Mai.23","12.0","FA für Orthopädie und orthopädische Chirurgie","4082.0","2851.0","6933.0"
"ÖGK-N","Mai.23","13.0","FA für Physikalische Medizin","170.0","177.0","347.0"
"ÖGK-N","Mai.23","14.0","FA für Radiologie","151.0","122.0","273.0"
"ÖGK-N","Mai.23","15.0","FA für Unfallchirurgie","674.0","462.0","1136.0"
"ÖGK-N","Mai.23","16.0","FA für Urologie","1294.0","697.0","1991.0"
"ÖGK-N","Mai.23","18.0","FA für Neurochirurgie","119.0","62.0","181.0"
"ÖGK-N","Mai.23","19.0","FA für Neurologie","899.0","415.0","1314.0"
"ÖGK-N","Mai.23","20.0","FA für Psychiatrie","564.0","775.0","1339.0"
"ÖGK-N","Mai.23","21.0","FA für Plastische Chirurgie","70.0","71.0","141.0"
"ÖGK-N","Mai.23","22.0","FA für Kinderchirurgie","11.0","29.0","40.0"
"ÖGK-N","Mai.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Mai.23","24.0","FA für Nuklearmedizin","116.0","181.0","297.0"
"ÖGK-N","Mai.23","26.0","FA für Strahlentherapie - Radioonkologie","1.0","1.0","2.0"
"ÖGK-N","Mai.23","29.0","FA für Immunologie","6.0","7.0","13.0"
"ÖGK-N","Mai.23","32.0","FA für Kinder- und Jugendpsychiatrie","7.0","37.0","44.0"
"ÖGK-N","Mai.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-N","Mai.23","50.0","FA für medizinische und chemische Labordiagnostik","12.0","23.0","35.0"
"ÖGK-N","Mai.23","53.0","FA für Pathologie und Histologie","1.0","3.0","4.0"
"ÖGK-N","Mai.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","2.0","4.0","6.0"
"ÖGK-N","Mai.23","","Gesamt","30190.0","26429.0","56619.0"
"ÖGK-N","Jun.23","5.0","FA für Haut- und Geschlechtskrankheiten","4081.0","3059.0","7140.0"
"ÖGK-N","Jun.23","6.0","FA für Frauenheilkunde und Geburtshilfe","5188.0","3797.0","8985.0"
"ÖGK-N","Jun.23","7.0","FA für Innere Medizin","5221.0","2778.0","7999.0"
"ÖGK-N","Jun.23","8.0","FA für Kinder- und Jugendheilkunde","2789.0","4287.0","7076.0"
"ÖGK-N","Jun.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","1450.0","1141.0","2591.0"
"ÖGK-N","Jun.23","10.0","FA für Lungenkrankheiten","262.0","247.0","509.0"
"ÖGK-N","Jun.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","330.0","117.0","447.0"
"ÖGK-N","Jun.23","12.0","FA für Orthopädie und orthopädische Chirurgie","6664.0","3348.0","10012.0"
"ÖGK-N","Jun.23","13.0","FA für Physikalische Medizin","257.0","158.0","415.0"
"ÖGK-N","Jun.23","14.0","FA für Radiologie","198.0","114.0","312.0"
"ÖGK-N","Jun.23","15.0","FA für Unfallchirurgie","819.0","372.0","1191.0"
"ÖGK-N","Jun.23","16.0","FA für Urologie","1643.0","762.0","2405.0"
"ÖGK-N","Jun.23","18.0","FA für Neurochirurgie","234.0","60.0","294.0"
"ÖGK-N","Jun.23","19.0","FA für Neurologie","992.0","363.0","1355.0"
"ÖGK-N","Jun.23","20.0","FA für Psychiatrie","766.0","632.0","1398.0"
"ÖGK-N","Jun.23","21.0","FA für Plastische Chirurgie","128.0","91.0","219.0"
"ÖGK-N","Jun.23","22.0","FA für Kinderchirurgie","11.0","27.0","38.0"
"ÖGK-N","Jun.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Jun.23","24.0","FA für Nuklearmedizin","208.0","185.0","393.0"
"ÖGK-N","Jun.23","26.0","FA für Strahlentherapie - Radioonkologie","7.0","5.0","12.0"
"ÖGK-N","Jun.23","29.0","FA für Immunologie","5.0","7.0","12.0"
"ÖGK-N","Jun.23","32.0","FA für Kinder- und Jugendpsychiatrie","31.0","48.0","79.0"
"ÖGK-N","Jun.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-N","Jun.23","50.0","FA für medizinische und chemische Labordiagnostik","46.0","13.0","59.0"
"ÖGK-N","Jun.23","53.0","FA für Pathologie und Histologie","1.0","1.0","2.0"
"ÖGK-N","Jun.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","2.0","2.0"
"ÖGK-N","Jun.23","","Gesamt","42490.0","28525.0","71015.0"
"ÖGK-N","Jul.23","5.0","FA für Haut- und Geschlechtskrankheiten","3825.0","2325.0","6150.0"
"ÖGK-N","Jul.23","6.0","FA für Frauenheilkunde und Geburtshilfe","6844.0","3060.0","9904.0"
"ÖGK-N","Jul.23","7.0","FA für Innere Medizin","5213.0","2134.0","7347.0"
"ÖGK-N","Jul.23","8.0","FA für Kinder- und Jugendheilkunde","3147.0","3312.0","6459.0"
"ÖGK-N","Jul.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","1710.0","782.0","2492.0"
"ÖGK-N","Jul.23","10.0","FA für Lungenkrankheiten","312.0","217.0","529.0"
"ÖGK-N","Jul.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","479.0","105.0","584.0"
"ÖGK-N","Jul.23","12.0","FA für Orthopädie und orthopädische Chirurgie","6513.0","2965.0","9478.0"
"ÖGK-N","Jul.23","13.0","FA für Physikalische Medizin","413.0","115.0","528.0"
"ÖGK-N","Jul.23","14.0","FA für Radiologie","203.0","91.0","294.0"
"ÖGK-N","Jul.23","15.0","FA für Unfallchirurgie","899.0","356.0","1255.0"
"ÖGK-N","Jul.23","16.0","FA für Urologie","1795.0","612.0","2407.0"
"ÖGK-N","Jul.23","18.0","FA für Neurochirurgie","188.0","46.0","234.0"
"ÖGK-N","Jul.23","19.0","FA für Neurologie","1328.0","354.0","1682.0"
"ÖGK-N","Jul.23","20.0","FA für Psychiatrie","1261.0","548.0","1809.0"
"ÖGK-N","Jul.23","21.0","FA für Plastische Chirurgie","86.0","52.0","138.0"
"ÖGK-N","Jul.23","22.0","FA für Kinderchirurgie","20.0","16.0","36.0"
"ÖGK-N","Jul.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Jul.23","24.0","FA für Nuklearmedizin","278.0","142.0","420.0"
"ÖGK-N","Jul.23","26.0","FA für Strahlentherapie - Radioonkologie","1.0","1.0","2.0"
"ÖGK-N","Jul.23","29.0","FA für Immunologie","3.0","7.0","10.0"
"ÖGK-N","Jul.23","32.0","FA für Kinder- und Jugendpsychiatrie","24.0","32.0","56.0"
"ÖGK-N","Jul.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-N","Jul.23","50.0","FA für medizinische und chemische Labordiagnostik","24.0","9.0","33.0"
"ÖGK-N","Jul.23","53.0","FA für Pathologie und Histologie","1.0","1.0","2.0"
"ÖGK-N","Jul.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1.0","","1.0"
"ÖGK-N","Jul.23","","Gesamt","45561.0","24092.0","69653.0"
"ÖGK-N","Aug.23","5.0","FA für Haut- und Geschlechtskrankheiten","2775.0","2955.0","5730.0"
"ÖGK-N","Aug.23","6.0","FA für Frauenheilkunde und Geburtshilfe","4141.0","3659.0","7800.0"
"ÖGK-N","Aug.23","7.0","FA für Innere Medizin","4105.0","2324.0","6429.0"
"ÖGK-N","Aug.23","8.0","FA für Kinder- und Jugendheilkunde","2363.0","3998.0","6361.0"
"ÖGK-N","Aug.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","1122.0","1045.0","2167.0"
"ÖGK-N","Aug.23","10.0","FA für Lungenkrankheiten","232.0","185.0","417.0"
"ÖGK-N","Aug.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","241.0","157.0","398.0"
"ÖGK-N","Aug.23","12.0","FA für Orthopädie und orthopädische Chirurgie","4870.0","3279.0","8149.0"
"ÖGK-N","Aug.23","13.0","FA für Physikalische Medizin","178.0","198.0","376.0"
"ÖGK-N","Aug.23","14.0","FA für Radiologie","115.0","102.0","217.0"
"ÖGK-N","Aug.23","15.0","FA für Unfallchirurgie","673.0","470.0","1143.0"
"ÖGK-N","Aug.23","16.0","FA für Urologie","1400.0","697.0","2097.0"
"ÖGK-N","Aug.23","18.0","FA für Neurochirurgie","156.0","69.0","225.0"
"ÖGK-N","Aug.23","19.0","FA für Neurologie","896.0","447.0","1343.0"
"ÖGK-N","Aug.23","20.0","FA für Psychiatrie","507.0","807.0","1314.0"
"ÖGK-N","Aug.23","21.0","FA für Plastische Chirurgie","84.0","65.0","149.0"
"ÖGK-N","Aug.23","22.0","FA für Kinderchirurgie","6.0","36.0","42.0"
"ÖGK-N","Aug.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Aug.23","24.0","FA für Nuklearmedizin","154.0","175.0","329.0"
"ÖGK-N","Aug.23","26.0","FA für Strahlentherapie - Radioonkologie","3.0","2.0","5.0"
"ÖGK-N","Aug.23","29.0","FA für Immunologie","5.0","10.0","15.0"
"ÖGK-N","Aug.23","32.0","FA für Kinder- und Jugendpsychiatrie","43.0","42.0","85.0"
"ÖGK-N","Aug.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-N","Aug.23","50.0","FA für medizinische und chemische Labordiagnostik","16.0","20.0","36.0"
"ÖGK-N","Aug.23","53.0","FA für Pathologie und Histologie","","2.0","2.0"
"ÖGK-N","Aug.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","2.0","2.0"
"ÖGK-N","Aug.23","","Gesamt","33464.0","27124.0","60588.0"
"ÖGK-N","Sep.23","5.0","FA für Haut- und Geschlechtskrankheiten","2093.0","2802.0","4895.0"
"ÖGK-N","Sep.23","6.0","FA für Frauenheilkunde und Geburtshilfe","6039.0","3932.0","9971.0"
"ÖGK-N","Sep.23","7.0","FA für Innere Medizin","3187.0","2457.0","5644.0"
"ÖGK-N","Sep.23","8.0","FA für Kinder- und Jugendheilkunde","3250.0","3620.0","6870.0"
"ÖGK-N","Sep.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","1096.0","964.0","2060.0"
"ÖGK-N","Sep.23","10.0","FA für Lungenkrankheiten","174.0","221.0","395.0"
"ÖGK-N","Sep.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","266.0","123.0","389.0"
"ÖGK-N","Sep.23","12.0","FA für Orthopädie und orthopädische Chirurgie","4324.0","3323.0","7647.0"
"ÖGK-N","Sep.23","13.0","FA für Physikalische Medizin","279.0","160.0","439.0"
"ÖGK-N","Sep.23","14.0","FA für Radiologie","160.0","91.0","251.0"
"ÖGK-N","Sep.23","15.0","FA für Unfallchirurgie","547.0","420.0","967.0"
"ÖGK-N","Sep.23","16.0","FA für Urologie","1026.0","688.0","1714.0"
"ÖGK-N","Sep.23","18.0","FA für Neurochirurgie","125.0","62.0","187.0"
"ÖGK-N","Sep.23","19.0","FA für Neurologie","731.0","383.0","1114.0"
"ÖGK-N","Sep.23","20.0","FA für Psychiatrie","519.0","610.0","1129.0"
"ÖGK-N","Sep.23","21.0","FA für Plastische Chirurgie","84.0","51.0","135.0"
"ÖGK-N","Sep.23","22.0","FA für Kinderchirurgie","7.0","40.0","47.0"
"ÖGK-N","Sep.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Sep.23","24.0","FA für Nuklearmedizin","115.0","173.0","288.0"
"ÖGK-N","Sep.23","26.0","FA für Strahlentherapie - Radioonkologie","5.0","4.0","9.0"
"ÖGK-N","Sep.23","29.0","FA für Immunologie","2.0","9.0","11.0"
"ÖGK-N","Sep.23","32.0","FA für Kinder- und Jugendpsychiatrie","27.0","34.0","61.0"
"ÖGK-N","Sep.23","34.0","FA für medizinische Biologie","","",""
"ÖGK-N","Sep.23","50.0","FA für medizinische und chemische Labordiagnostik","18.0","20.0","38.0"
"ÖGK-N","Sep.23","53.0","FA für Pathologie und Histologie","5.0","2.0","7.0"
"ÖGK-N","Sep.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1.0","5.0","6.0"
"ÖGK-N","Sep.23","","Gesamt","34726.0","27189.0","61915.0"
"ÖGK-N","Okt.23","5.0","FA für Haut- und Geschlechtskrankheiten","3816.0","3095.0","6911.0"
"ÖGK-N","Okt.23","6.0","FA für Frauenheilkunde und Geburtshilfe","8448.0","4479.0","12927.0"
"ÖGK-N","Okt.23","7.0","FA für Innere Medizin","2582.0","2712.0","5294.0"
"ÖGK-N","Okt.23","8.0","FA für Kinder- und Jugendheilkunde","4455.0","4376.0","8831.0"
"ÖGK-N","Okt.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","2425.0","1222.0","3647.0"
"ÖGK-N","Okt.23","10.0","FA für Lungenkrankheiten","96.0","227.0","323.0"
"ÖGK-N","Okt.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","202.0","138.0","340.0"
"ÖGK-N","Okt.23","12.0","FA für Orthopädie und orthopädische Chirurgie","3773.0","3718.0","7491.0"
"ÖGK-N","Okt.23","13.0","FA für Physikalische Medizin","123.0","126.0","249.0"
"ÖGK-N","Okt.23","14.0","FA für Radiologie","116.0","113.0","229.0"
"ÖGK-N","Okt.23","15.0","FA für Unfallchirurgie","589.0","435.0","1024.0"
"ÖGK-N","Okt.23","16.0","FA für Urologie","1059.0","732.0","1791.0"
"ÖGK-N","Okt.23","18.0","FA für Neurochirurgie","99.0","75.0","174.0"
"ÖGK-N","Okt.23","19.0","FA für Neurologie","414.0","479.0","893.0"
"ÖGK-N","Okt.23","20.0","FA für Psychiatrie","530.0","789.0","1319.0"
"ÖGK-N","Okt.23","21.0","FA für Plastische Chirurgie","75.0","82.0","157.0"
"ÖGK-N","Okt.23","22.0","FA für Kinderchirurgie","6.0","50.0","56.0"
