"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK","Nov.23","32.0","FA für Kinder- und Jugendpsychiatrie","368.0","490.0","858.0"
"ÖGK","Nov.23","34.0","FA für medizinische Biologie","","",""
"ÖGK","Nov.23","50.0","FA für medizinische und chemische Labordiagnostik","87.0","48.0","135.0"
"ÖGK","Nov.23","53.0","FA für Pathologie und Histologie","53.0","32.0","85.0"
"ÖGK","Nov.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","19.0","25.0","44.0"
"ÖGK","Nov.23","","Gesamt","220655.0","216648.0","437303.0"
"ÖGK","Dez.23","5.0","FA für Haut- und Geschlechtskrankheiten","17059.0","18009.0","35068.0"
"ÖGK","Dez.23","6.0","FA für Frauenheilkunde und Geburtshilfe","27581.0","34370.0","61951.0"
"ÖGK","Dez.23","7.0","FA für Innere Medizin","19389.0","15141.0","34530.0"
"ÖGK","Dez.23","8.0","FA für Kinder- und Jugendheilkunde","7937.0","25951.0","33888.0"
"ÖGK","Dez.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","4151.0","6231.0","10382.0"
"ÖGK","Dez.23","10.0","FA für Lungenkrankheiten","814.0","1274.0","2088.0"
"ÖGK","Dez.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1069.0","422.0","1491.0"
"ÖGK","Dez.23","12.0","FA für Orthopädie und orthopädische Chirurgie","16573.0","14467.0","31040.0"
"ÖGK","Dez.23","13.0","FA für Physikalische Medizin","920.0","855.0","1775.0"
"ÖGK","Dez.23","14.0","FA für Radiologie","1717.0","1057.0","2774.0"
"ÖGK","Dez.23","15.0","FA für Unfallchirurgie","3646.0","3580.0","7226.0"
"ÖGK","Dez.23","16.0","FA für Urologie","4699.0","4402.0","9101.0"
"ÖGK","Dez.23","18.0","FA für Neurochirurgie","800.0","593.0","1393.0"
"ÖGK","Dez.23","19.0","FA für Neurologie","5158.0","2750.0","7908.0"
"ÖGK","Dez.23","20.0","FA für Psychiatrie","8241.0","6348.0","14589.0"
"ÖGK","Dez.23","21.0","FA für Plastische Chirurgie","503.0","473.0","976.0"
"ÖGK","Dez.23","22.0","FA für Kinderchirurgie","59.0","222.0","281.0"
"ÖGK","Dez.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","613.0","285.0","898.0"
"ÖGK","Dez.23","24.0","FA für Nuklearmedizin","1188.0","1848.0","3036.0"
"ÖGK","Dez.23","26.0","FA für Strahlentherapie - Radioonkologie","13.0","8.0","21.0"
"ÖGK","Dez.23","29.0","FA für Immunologie","22.0","50.0","72.0"
"ÖGK","Dez.23","32.0","FA für Kinder- und Jugendpsychiatrie","293.0","324.0","617.0"
"ÖGK","Dez.23","34.0","FA für medizinische Biologie","","",""
"ÖGK","Dez.23","50.0","FA für medizinische und chemische Labordiagnostik","75.0","61.0","136.0"
"ÖGK","Dez.23","53.0","FA für Pathologie und Histologie","33.0","36.0","69.0"
"ÖGK","Dez.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","20.0","3.0","23.0"
"ÖGK","Dez.23","","Gesamt","162527.0","185494.0","348021.0"
