"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK-N","Mär.23","19","FA für Neurologie","999","553","1552"
"ÖGK-N","Mär.23","20","FA für Psychiatrie","741","860","1601"
"ÖGK-N","Mär.23","21","FA für Plastische Chirurgie","95","94","189"
"ÖGK-N","Mär.23","22","FA für Kinderchirurgie","18","48","66"
"ÖGK-N","Mär.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Mär.23","24","FA für Nuklearmedizin","234","225","459"
"ÖGK-N","Mär.23","26","FA für Strahlentherapie - Radioonkologie","7","5","12"
"ÖGK-N","Mär.23","29","FA für Immunologie","","6","6"
"ÖGK-N","Mär.23","32","FA für Kinder- und Jugendpsychiatrie","41","55","96"
"ÖGK-N","Mär.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Mär.23","50","FA für medizinische und chemische Labordiagnostik","30","20","50"
"ÖGK-N","Mär.23","53","FA für Pathologie und Histologie","1","3","4"
"ÖGK-N","Mär.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","6","6"
"ÖGK-N","Mär.23","","Gesamt","39698","34683","74381"
"ÖGK-N","Apr.23","5","FA für Haut- und Geschlechtskrankheiten","2924","2599","5523"
"ÖGK-N","Apr.23","6","FA für Frauenheilkunde und Geburtshilfe","4232","3207","7439"
"ÖGK-N","Apr.23","7","FA für Innere Medizin","3891","2395","6286"
"ÖGK-N","Apr.23","8","FA für Kinder- und Jugendheilkunde","2063","4304","6367"
"ÖGK-N","Apr.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1164","881","2045"
"ÖGK-N","Apr.23","10","FA für Lungenkrankheiten","209","174","383"
"ÖGK-N","Apr.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","335","146","481"
"ÖGK-N","Apr.23","12","FA für Orthopädie und orthopädische Chirurgie","4696","2705","7401"
"ÖGK-N","Apr.23","13","FA für Physikalische Medizin","290","154","444"
"ÖGK-N","Apr.23","14","FA für Radiologie","183","92","275"
"ÖGK-N","Apr.23","15","FA für Unfallchirurgie","643","354","997"
"ÖGK-N","Apr.23","16","FA für Urologie","1321","670","1991"
"ÖGK-N","Apr.23","18","FA für Neurochirurgie","154","47","201"
"ÖGK-N","Apr.23","19","FA für Neurologie","933","318","1251"
"ÖGK-N","Apr.23","20","FA für Psychiatrie","823","561","1384"
"ÖGK-N","Apr.23","21","FA für Plastische Chirurgie","109","62","171"
"ÖGK-N","Apr.23","22","FA für Kinderchirurgie","22","35","57"
"ÖGK-N","Apr.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Apr.23","24","FA für Nuklearmedizin","157","135","292"
"ÖGK-N","Apr.23","26","FA für Strahlentherapie - Radioonkologie","5","1","6"
"ÖGK-N","Apr.23","29","FA für Immunologie","3","2","5"
"ÖGK-N","Apr.23","32","FA für Kinder- und Jugendpsychiatrie","28","55","83"
"ÖGK-N","Apr.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Apr.23","50","FA für medizinische und chemische Labordiagnostik","16","6","22"
"ÖGK-N","Apr.23","53","FA für Pathologie und Histologie","2","1","3"
"ÖGK-N","Apr.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1","","1"
"ÖGK-N","Apr.23","","Gesamt","31782","25503","57285"
"ÖGK-N","Mai.23","5","FA für Haut- und Geschlechtskrankheiten","2787","3126","5913"
"ÖGK-N","Mai.23","6","FA für Frauenheilkunde und Geburtshilfe","4501","3579","8080"
"ÖGK-N","Mai.23","7","FA für Innere Medizin","3158","3004","6162"
"ÖGK-N","Mai.23","8","FA für Kinder- und Jugendheilkunde","3056","4200","7256"
"ÖGK-N","Mai.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","957","1135","2092"
"ÖGK-N","Mai.23","10","FA für Lungenkrankheiten","171","259","430"
"ÖGK-N","Mai.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","251","179","430"
"ÖGK-N","Mai.23","12","FA für Orthopädie und orthopädische Chirurgie","4271","3323","7594"
"ÖGK-N","Mai.23","13","FA für Physikalische Medizin","211","184","395"
"ÖGK-N","Mai.23","14","FA für Radiologie","160","130","290"
"ÖGK-N","Mai.23","15","FA für Unfallchirurgie","695","482","1177"
"ÖGK-N","Mai.23","16","FA für Urologie","1345","796","2141"
"ÖGK-N","Mai.23","18","FA für Neurochirurgie","124","64","188"
"ÖGK-N","Mai.23","19","FA für Neurologie","907","464","1371"
"ÖGK-N","Mai.23","20","FA für Psychiatrie","556","797","1353"
"ÖGK-N","Mai.23","21","FA für Plastische Chirurgie","79","80","159"
"ÖGK-N","Mai.23","22","FA für Kinderchirurgie","9","32","41"
"ÖGK-N","Mai.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Mai.23","24","FA für Nuklearmedizin","128","194","322"
"ÖGK-N","Mai.23","26","FA für Strahlentherapie - Radioonkologie","1","2","3"
"ÖGK-N","Mai.23","29","FA für Immunologie","7","7","14"
"ÖGK-N","Mai.23","32","FA für Kinder- und Jugendpsychiatrie","13","46","59"
"ÖGK-N","Mai.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Mai.23","50","FA für medizinische und chemische Labordiagnostik","15","23","38"
"ÖGK-N","Mai.23","53","FA für Pathologie und Histologie","1","3","4"
"ÖGK-N","Mai.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","2","4","6"
"ÖGK-N","Mai.23","","Gesamt","31523","29732","61255"
"ÖGK-N","Jun.23","5","FA für Haut- und Geschlechtskrankheiten","4303","2848","7151"
"ÖGK-N","Jun.23","6","FA für Frauenheilkunde und Geburtshilfe","5686","3821","9507"
"ÖGK-N","Jun.23","7","FA für Innere Medizin","5548","2740","8288"
"ÖGK-N","Jun.23","8","FA für Kinder- und Jugendheilkunde","2949","4079","7028"
"ÖGK-N","Jun.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1540","1088","2628"
"ÖGK-N","Jun.23","10","FA für Lungenkrankheiten","283","246","529"
"ÖGK-N","Jun.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","345","115","460"
"ÖGK-N","Jun.23","12","FA für Orthopädie und orthopädische Chirurgie","6973","3138","10111"
"ÖGK-N","Jun.23","13","FA für Physikalische Medizin","244","153","397"
"ÖGK-N","Jun.23","14","FA für Radiologie","217","110","327"
"ÖGK-N","Jun.23","15","FA für Unfallchirurgie","876","365","1241"
"ÖGK-N","Jun.23","16","FA für Urologie","1760","726","2486"
"ÖGK-N","Jun.23","18","FA für Neurochirurgie","242","61","303"
"ÖGK-N","Jun.23","19","FA für Neurologie","1049","344","1393"
"ÖGK-N","Jun.23","20","FA für Psychiatrie","803","664","1467"
"ÖGK-N","Jun.23","21","FA für Plastische Chirurgie","144","89","233"
"ÖGK-N","Jun.23","22","FA für Kinderchirurgie","14","25","39"
"ÖGK-N","Jun.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Jun.23","24","FA für Nuklearmedizin","232","182","414"
"ÖGK-N","Jun.23","26","FA für Strahlentherapie - Radioonkologie","8","4","12"
"ÖGK-N","Jun.23","29","FA für Immunologie","4","6","10"
"ÖGK-N","Jun.23","32","FA für Kinder- und Jugendpsychiatrie","35","40","75"
"ÖGK-N","Jun.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Jun.23","50","FA für medizinische und chemische Labordiagnostik","45","14","59"
"ÖGK-N","Jun.23","53","FA für Pathologie und Histologie","1","3","4"
"ÖGK-N","Jun.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","2","2"
"ÖGK-N","Jun.23","","Gesamt","45041","27926","72967"
"ÖGK-N","Jul.23","5","FA für Haut- und Geschlechtskrankheiten","3927","2421","6348"
"ÖGK-N","Jul.23","6","FA für Frauenheilkunde und Geburtshilfe","6972","3227","10199"
"ÖGK-N","Jul.23","7","FA für Innere Medizin","5282","2034","7316"
"ÖGK-N","Jul.23","8","FA für Kinder- und Jugendheilkunde","3490","3380","6870"
"ÖGK-N","Jul.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1738","768","2506"
"ÖGK-N","Jul.23","10","FA für Lungenkrankheiten","308","200","508"
"ÖGK-N","Jul.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","515","123","638"
"ÖGK-N","Jul.23","12","FA für Orthopädie und orthopädische Chirurgie","6477","2885","9362"
"ÖGK-N","Jul.23","13","FA für Physikalische Medizin","423","125","548"
"ÖGK-N","Jul.23","14","FA für Radiologie","222","93","315"
"ÖGK-N","Jul.23","15","FA für Unfallchirurgie","929","382","1311"
"ÖGK-N","Jul.23","16","FA für Urologie","1774","600","2374"
"ÖGK-N","Jul.23","18","FA für Neurochirurgie","187","50","237"
"ÖGK-N","Jul.23","19","FA für Neurologie","1432","369","1801"
"ÖGK-N","Jul.23","20","FA für Psychiatrie","1348","569","1917"
"ÖGK-N","Jul.23","21","FA für Plastische Chirurgie","95","52","147"
"ÖGK-N","Jul.23","22","FA für Kinderchirurgie","22","23","45"
"ÖGK-N","Jul.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Jul.23","24","FA für Nuklearmedizin","260","147","407"
"ÖGK-N","Jul.23","26","FA für Strahlentherapie - Radioonkologie","1","1","2"
"ÖGK-N","Jul.23","29","FA für Immunologie","3","8","11"
"ÖGK-N","Jul.23","32","FA für Kinder- und Jugendpsychiatrie","38","43","81"
"ÖGK-N","Jul.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Jul.23","50","FA für medizinische und chemische Labordiagnostik","26","12","38"
"ÖGK-N","Jul.23","53","FA für Pathologie und Histologie","2","","2"
"ÖGK-N","Jul.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1","","1"
"ÖGK-N","Jul.23","","Gesamt","46959","24332","71291"
"ÖGK-N","Aug.23","5","FA für Haut- und Geschlechtskrankheiten","2827","3014","5841"
"ÖGK-N","Aug.23","6","FA für Frauenheilkunde und Geburtshilfe","4396","3693","8089"
"ÖGK-N","Aug.23","7","FA für Innere Medizin","4168","2471","6639"
"ÖGK-N","Aug.23","8","FA für Kinder- und Jugendheilkunde","2330","4141","6471"
"ÖGK-N","Aug.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1102","1106","2208"
"ÖGK-N","Aug.23","10","FA für Lungenkrankheiten","239","191","430"
"ÖGK-N","Aug.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","262","146","408"
"ÖGK-N","Aug.23","12","FA für Orthopädie und orthopädische Chirurgie","5038","3382","8420"
"ÖGK-N","Aug.23","13","FA für Physikalische Medizin","174","197","371"
"ÖGK-N","Aug.23","14","FA für Radiologie","115","108","223"
"ÖGK-N","Aug.23","15","FA für Unfallchirurgie","666","469","1135"
"ÖGK-N","Aug.23","16","FA für Urologie","1432","709","2141"
"ÖGK-N","Aug.23","18","FA für Neurochirurgie","153","64","217"
"ÖGK-N","Aug.23","19","FA für Neurologie","952","476","1428"
"ÖGK-N","Aug.23","20","FA für Psychiatrie","563","803","1366"
"ÖGK-N","Aug.23","21","FA für Plastische Chirurgie","93","67","160"
"ÖGK-N","Aug.23","22","FA für Kinderchirurgie","7","35","42"
"ÖGK-N","Aug.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","1","","1"
"ÖGK-N","Aug.23","24","FA für Nuklearmedizin","160","174","334"
"ÖGK-N","Aug.23","26","FA für Strahlentherapie - Radioonkologie","3","2","5"
"ÖGK-N","Aug.23","29","FA für Immunologie","5","10","15"
"ÖGK-N","Aug.23","32","FA für Kinder- und Jugendpsychiatrie","32","49","81"
"ÖGK-N","Aug.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Aug.23","50","FA für medizinische und chemische Labordiagnostik","15","17","32"
"ÖGK-N","Aug.23","53","FA für Pathologie und Histologie","","1","1"
"ÖGK-N","Aug.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","2","2"
"ÖGK-N","Aug.23","","Gesamt","34178","27899","62077"
"ÖGK-N","Sep.23","5","FA für Haut- und Geschlechtskrankheiten","2238","2899","5137"
"ÖGK-N","Sep.23","6","FA für Frauenheilkunde und Geburtshilfe","6332","4119","10451"
"ÖGK-N","Sep.23","7","FA für Innere Medizin","3272","2597","5869"
"ÖGK-N","Sep.23","8","FA für Kinder- und Jugendheilkunde","3398","3571","6969"
"ÖGK-N","Sep.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1151","961","2112"
"ÖGK-N","Sep.23","10","FA für Lungenkrankheiten","177","228","405"
"ÖGK-N","Sep.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","242","144","386"
"ÖGK-N","Sep.23","12","FA für Orthopädie und orthopädische Chirurgie","4511","3444","7955"
"ÖGK-N","Sep.23","13","FA für Physikalische Medizin","280","165","445"
"ÖGK-N","Sep.23","14","FA für Radiologie","161","93","254"
"ÖGK-N","Sep.23","15","FA für Unfallchirurgie","567","415","982"
"ÖGK-N","Sep.23","16","FA für Urologie","1051","710","1761"
"ÖGK-N","Sep.23","18","FA für Neurochirurgie","128","66","194"
"ÖGK-N","Sep.23","19","FA für Neurologie","665","392","1057"
"ÖGK-N","Sep.23","20","FA für Psychiatrie","480","644","1124"
"ÖGK-N","Sep.23","21","FA für Plastische Chirurgie","89","55","144"
"ÖGK-N","Sep.23","22","FA für Kinderchirurgie","6","40","46"
"ÖGK-N","Sep.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Sep.23","24","FA für Nuklearmedizin","117","183","300"
"ÖGK-N","Sep.23","26","FA für Strahlentherapie - Radioonkologie","5","4","9"
"ÖGK-N","Sep.23","29","FA für Immunologie","2","8","10"
"ÖGK-N","Sep.23","32","FA für Kinder- und Jugendpsychiatrie","41","40","81"
"ÖGK-N","Sep.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Sep.23","50","FA für medizinische und chemische Labordiagnostik","19","20","39"
"ÖGK-N","Sep.23","53","FA für Pathologie und Histologie","4","2","6"
"ÖGK-N","Sep.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1","5","6"
"ÖGK-N","Sep.23","","Gesamt","36095","28819","64914"
"ÖGK-N","Okt.23","5","FA für Haut- und Geschlechtskrankheiten","4102","3156","7258"
"ÖGK-N","Okt.23","6","FA für Frauenheilkunde und Geburtshilfe","8262","4653","12915"
"ÖGK-N","Okt.23","7","FA für Innere Medizin","2614","2883","5497"
"ÖGK-N","Okt.23","8","FA für Kinder- und Jugendheilkunde","4445","4643","9088"
"ÖGK-N","Okt.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","2455","1295","3750"
"ÖGK-N","Okt.23","10","FA für Lungenkrankheiten","96","223","319"
"ÖGK-N","Okt.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","212","132","344"
"ÖGK-N","Okt.23","12","FA für Orthopädie und orthopädische Chirurgie","3737","3934","7671"
"ÖGK-N","Okt.23","13","FA für Physikalische Medizin","127","118","245"
"ÖGK-N","Okt.23","14","FA für Radiologie","122","117","239"
"ÖGK-N","Okt.23","15","FA für Unfallchirurgie","573","447","1020"
"ÖGK-N","Okt.23","16","FA für Urologie","1224","813","2037"
"ÖGK-N","Okt.23","18","FA für Neurochirurgie","97","76","173"
"ÖGK-N","Okt.23","19","FA für Neurologie","433","486","919"
"ÖGK-N","Okt.23","20","FA für Psychiatrie","557","789","1346"
"ÖGK-N","Okt.23","21","FA für Plastische Chirurgie","72","80","152"
"ÖGK-N","Okt.23","22","FA für Kinderchirurgie","8","49","57"
"ÖGK-N","Okt.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Okt.23","24","FA für Nuklearmedizin","85","183","268"
"ÖGK-N","Okt.23","26","FA für Strahlentherapie - Radioonkologie","","2","2"
"ÖGK-N","Okt.23","29","FA für Immunologie","2","14","16"
"ÖGK-N","Okt.23","32","FA für Kinder- und Jugendpsychiatrie","18","42","60"
"ÖGK-N","Okt.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Okt.23","50","FA für medizinische und chemische Labordiagnostik","14","21","35"
"ÖGK-N","Okt.23","53","FA für Pathologie und Histologie","","4","4"
"ÖGK-N","Okt.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","2","2"
"ÖGK-N","Okt.23","","Gesamt","42044","32432","74476"
"ÖGK-N","Nov.23","5","FA für Haut- und Geschlechtskrankheiten","4643","1919","6562"
"ÖGK-N","Nov.23","6","FA für Frauenheilkunde und Geburtshilfe","4430","4565","8995"
"ÖGK-N","Nov.23","7","FA für Innere Medizin","8947","2696","11643"
"ÖGK-N","Nov.23","8","FA für Kinder- und Jugendheilkunde","1787","4283","6070"
"ÖGK-N","Nov.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1048","1090","2138"
"ÖGK-N","Nov.23","10","FA für Lungenkrankheiten","215","178","393"
"ÖGK-N","Nov.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","773","45","818"
"ÖGK-N","Nov.23","12","FA für Orthopädie und orthopädische Chirurgie","8001","2657","10658"
"ÖGK-N","Nov.23","13","FA für Physikalische Medizin","386","60","446"
"ÖGK-N","Nov.23","14","FA für Radiologie","273","38","311"
"ÖGK-N","Nov.23","15","FA für Unfallchirurgie","1077","173","1250"
"ÖGK-N","Nov.23","16","FA für Urologie","2624","716","3340"
"ÖGK-N","Nov.23","18","FA für Neurochirurgie","295","29","324"
"ÖGK-N","Nov.23","19","FA für Neurologie","1793","227","2020"
"ÖGK-N","Nov.23","20","FA für Psychiatrie","1673","263","1936"
"ÖGK-N","Nov.23","21","FA für Plastische Chirurgie","189","28","217"
"ÖGK-N","Nov.23","22","FA für Kinderchirurgie","17","10","27"
"ÖGK-N","Nov.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Nov.23","24","FA für Nuklearmedizin","212","75","287"
"ÖGK-N","Nov.23","26","FA für Strahlentherapie - Radioonkologie","6","","6"
"ÖGK-N","Nov.23","29","FA für Immunologie","5","4","9"
"ÖGK-N","Nov.23","32","FA für Kinder- und Jugendpsychiatrie","52","29","81"
"ÖGK-N","Nov.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Nov.23","50","FA für medizinische und chemische Labordiagnostik","31","2","33"
"ÖGK-N","Nov.23","53","FA für Pathologie und Histologie","1","1","2"
"ÖGK-N","Nov.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-N","Nov.23","","Gesamt","47666","26483","74149"
"ÖGK-N","Dez.23","5","FA für Haut- und Geschlechtskrankheiten","2986","2489","5475"
"ÖGK-N","Dez.23","6","FA für Frauenheilkunde und Geburtshilfe","3712","3978","7690"
"ÖGK-N","Dez.23","7","FA für Innere Medizin","4478","2899","7377"
"ÖGK-N","Dez.23","8","FA für Kinder- und Jugendheilkunde","1680","3627","5307"
"ÖGK-N","Dez.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","788","787","1575"
"ÖGK-N","Dez.23","10","FA für Lungenkrankheiten","172","193","365"
"ÖGK-N","Dez.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","399","128","527"
"ÖGK-N","Dez.23","12","FA für Orthopädie und orthopädische Chirurgie","5463","2665","8128"
"ÖGK-N","Dez.23","13","FA für Physikalische Medizin","263","107","370"
"ÖGK-N","Dez.23","14","FA für Radiologie","189","75","264"
"ÖGK-N","Dez.23","15","FA für Unfallchirurgie","738","305","1043"
"ÖGK-N","Dez.23","16","FA für Urologie","1302","936","2238"
"ÖGK-N","Dez.23","18","FA für Neurochirurgie","139","57","196"
"ÖGK-N","Dez.23","19","FA für Neurologie","1096","339","1435"
"ÖGK-N","Dez.23","20","FA für Psychiatrie","937","551","1488"
"ÖGK-N","Dez.23","21","FA für Plastische Chirurgie","135","46","181"
"ÖGK-N","Dez.23","22","FA für Kinderchirurgie","15","24","39"
"ÖGK-N","Dez.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Dez.23","24","FA für Nuklearmedizin","143","113","256"
"ÖGK-N","Dez.23","26","FA für Strahlentherapie - Radioonkologie","3","","3"
"ÖGK-N","Dez.23","29","FA für Immunologie","6","7","13"
"ÖGK-N","Dez.23","32","FA für Kinder- und Jugendpsychiatrie","35","43","78"
"ÖGK-N","Dez.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Dez.23","50","FA für medizinische und chemische Labordiagnostik","29","10","39"
"ÖGK-N","Dez.23","53","FA für Pathologie und Histologie","3","","3"
"ÖGK-N","Dez.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","6","","6"
"ÖGK-N","Dez.23","","Gesamt","33058","27794","60852"
"ÖGK-O","Jän.23","5","FA für Haut- und Geschlechtskrankheiten","3210","2843","6053"
"ÖGK-O","Jän.23","6","FA für Frauenheilkunde und Geburtshilfe","5095","6184","11279"
"ÖGK-O","Jän.23","7","FA für Innere Medizin","2561","1939","4500"
"ÖGK-O","Jän.23","8","FA für Kinder- und Jugendheilkunde","2029","3411","5440"
"ÖGK-O","Jän.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1015","898","1913"
"ÖGK-O","Jän.23","10","FA für Lungenkrankheiten","31","29","60"
"ÖGK-O","Jän.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","45","11","56"
"ÖGK-O","Jän.23","12","FA für Orthopädie und orthopädische Chirurgie","2012","1875","3887"
"ÖGK-O","Jän.23","13","FA für Physikalische Medizin","381","202","583"
"ÖGK-O","Jän.23","14","FA für Radiologie","487","97","584"
"ÖGK-O","Jän.23","15","FA für Unfallchirurgie","803","625","1428"
"ÖGK-O","Jän.23","16","FA für Urologie","697","681","1378"
"ÖGK-O","Jän.23","18","FA für Neurochirurgie","144","43","187"
"ÖGK-O","Jän.23","19","FA für Neurologie","734","349","1083"
"ÖGK-O","Jän.23","20","FA für Psychiatrie","1254","861","2115"
"ÖGK-O","Jän.23","21","FA für Plastische Chirurgie","60","31","91"
"ÖGK-O","Jän.23","22","FA für Kinderchirurgie","","",""
"ÖGK-O","Jän.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","29","50","79"
"ÖGK-O","Jän.23","24","FA für Nuklearmedizin","285","582","867"
"ÖGK-O","Jän.23","26","FA für Strahlentherapie - Radioonkologie","1","1","2"
"ÖGK-O","Jän.23","29","FA für Immunologie","","",""
"ÖGK-O","Jän.23","32","FA für Kinder- und Jugendpsychiatrie","22","12","34"
"ÖGK-O","Jän.23","34","FA für medizinische Biologie","","",""
"ÖGK-O","Jän.23","50","FA für medizinische und chemische Labordiagnostik","20","17","37"
"ÖGK-O","Jän.23","53","FA für Pathologie und Histologie","51","41","92"
"ÖGK-O","Jän.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","1","1"
"ÖGK-O","Jän.23","","Gesamt","28987","30225","59212"
"ÖGK-O","Feb.23","5","FA für Haut- und Geschlechtskrankheiten","3172","2414","5586"
"ÖGK-O","Feb.23","6","FA für Frauenheilkunde und Geburtshilfe","4974","5713","10687"
"ÖGK-O","Feb.23","7","FA für Innere Medizin","2903","1839","4742"
"ÖGK-O","Feb.23","8","FA für Kinder- und Jugendheilkunde","2577","2573","5150"
"ÖGK-O","Feb.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1090","854","1944"
"ÖGK-O","Feb.23","10","FA für Lungenkrankheiten","17","40","57"
"ÖGK-O","Feb.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","35","14","49"
"ÖGK-O","Feb.23","12","FA für Orthopädie und orthopädische Chirurgie","1969","1804","3773"
"ÖGK-O","Feb.23","13","FA für Physikalische Medizin","289","148","437"
"ÖGK-O","Feb.23","14","FA für Radiologie","494","79","573"
"ÖGK-O","Feb.23","15","FA für Unfallchirurgie","706","577","1283"
"ÖGK-O","Feb.23","16","FA für Urologie","576","515","1091"
"ÖGK-O","Feb.23","18","FA für Neurochirurgie","119","26","145"
"ÖGK-O","Feb.23","19","FA für Neurologie","750","206","956"
"ÖGK-O","Feb.23","20","FA für Psychiatrie","1115","829","1944"
"ÖGK-O","Feb.23","21","FA für Plastische Chirurgie","77","44","121"
"ÖGK-O","Feb.23","22","FA für Kinderchirurgie","1","1","2"
"ÖGK-O","Feb.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","94","77","171"
"ÖGK-O","Feb.23","24","FA für Nuklearmedizin","349","457","806"
"ÖGK-O","Feb.23","26","FA für Strahlentherapie - Radioonkologie","","2","2"
"ÖGK-O","Feb.23","29","FA für Immunologie","2","2","4"
"ÖGK-O","Feb.23","32","FA für Kinder- und Jugendpsychiatrie","28","13","41"
"ÖGK-O","Feb.23","34","FA für medizinische Biologie","","",""
"ÖGK-O","Feb.23","50","FA für medizinische und chemische Labordiagnostik","29","7","36"
"ÖGK-O","Feb.23","53","FA für Pathologie und Histologie","49","29","78"
"ÖGK-O","Feb.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1","","1"
"ÖGK-O","Feb.23","","Gesamt","30375","26438","56813"
"ÖGK-O","Mär.23","5","FA für Haut- und Geschlechtskrankheiten","3601","3777","7378"
"ÖGK-O","Mär.23","6","FA für Frauenheilkunde und Geburtshilfe","5307","7788","13095"
"ÖGK-O","Mär.23","7","FA für Innere Medizin","2729","2549","5278"
"ÖGK-O","Mär.23","8","FA für Kinder- und Jugendheilkunde","2386","4233","6619"
"ÖGK-O","Mär.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1114","1609","2723"
"ÖGK-O","Mär.23","10","FA für Lungenkrankheiten","30","37","67"
"ÖGK-O","Mär.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","32","33","65"
"ÖGK-O","Mär.23","12","FA für Orthopädie und orthopädische Chirurgie","1794","2539","4333"
"ÖGK-O","Mär.23","13","FA für Physikalische Medizin","338","260","598"
"ÖGK-O","Mär.23","14","FA für Radiologie","838","160","998"
"ÖGK-O","Mär.23","15","FA für Unfallchirurgie","680","984","1664"
"ÖGK-O","Mär.23","16","FA für Urologie","631","1061","1692"
"ÖGK-O","Mär.23","18","FA für Neurochirurgie","115","58","173"
"ÖGK-O","Mär.23","19","FA für Neurologie","732","449","1181"
"ÖGK-O","Mär.23","20","FA für Psychiatrie","1170","1054","2224"
"ÖGK-O","Mär.23","21","FA für Plastische Chirurgie","65","51","116"
"ÖGK-O","Mär.23","22","FA für Kinderchirurgie","3","4","7"
"ÖGK-O","Mär.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","92","68","160"
"ÖGK-O","Mär.23","24","FA für Nuklearmedizin","301","700","1001"
"ÖGK-O","Mär.23","26","FA für Strahlentherapie - Radioonkologie","2","","2"
"ÖGK-O","Mär.23","29","FA für Immunologie","","1","1"
"ÖGK-O","Mär.23","32","FA für Kinder- und Jugendpsychiatrie","17","28","45"
"ÖGK-O","Mär.23","34","FA für medizinische Biologie","","",""
"ÖGK-O","Mär.23","50","FA für medizinische und chemische Labordiagnostik","21","43","64"
"ÖGK-O","Mär.23","53","FA für Pathologie und Histologie","51","44","95"
"ÖGK-O","Mär.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","2","2"
"ÖGK-O","Mär.23","","Gesamt","29503","39275","68778"
"ÖGK-O","Apr.23","5","FA für Haut- und Geschlechtskrankheiten","3047","3069","6116"
"ÖGK-O","Apr.23","6","FA für Frauenheilkunde und Geburtshilfe","5179","5779","10958"
"ÖGK-O","Apr.23","7","FA für Innere Medizin","2054","2082","4136"
