"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK-N","Jun.23","13","FA für Physikalische Medizin","257","158","415"
"ÖGK-N","Jun.23","14","FA für Radiologie","198","114","312"
"ÖGK-N","Jun.23","15","FA für Unfallchirurgie","819","372","1191"
"ÖGK-N","Jun.23","16","FA für Urologie","1643","762","2405"
"ÖGK-N","Jun.23","18","FA für Neurochirurgie","234","60","294"
"ÖGK-N","Jun.23","19","FA für Neurologie","992","363","1355"
"ÖGK-N","Jun.23","20","FA für Psychiatrie","766","632","1398"
"ÖGK-N","Jun.23","21","FA für Plastische Chirurgie","128","91","219"
"ÖGK-N","Jun.23","22","FA für Kinderchirurgie","11","27","38"
"ÖGK-N","Jun.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Jun.23","24","FA für Nuklearmedizin","208","185","393"
"ÖGK-N","Jun.23","26","FA für Strahlentherapie - Radioonkologie","7","5","12"
"ÖGK-N","Jun.23","29","FA für Immunologie","5","7","12"
"ÖGK-N","Jun.23","32","FA für Kinder- und Jugendpsychiatrie","31","48","79"
"ÖGK-N","Jun.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Jun.23","50","FA für medizinische und chemische Labordiagnostik","46","13","59"
"ÖGK-N","Jun.23","53","FA für Pathologie und Histologie","1","1","2"
"ÖGK-N","Jun.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","2","2"
"ÖGK-N","Jun.23","","Gesamt","42490","28525","71015"
"ÖGK-N","Jul.23","1","Arzt für Allgemeinmedizin","5902","4760","10662"
"ÖGK-N","Jul.23","2","FA für Anästhesiologie und Intensivmedizin","251","70","321"
"ÖGK-N","Jul.23","3","FA für Augenheilkunde und Optometrie","3531","1625","5156"
"ÖGK-N","Jul.23","4","FA für Chirurgie","1309","355","1664"
"ÖGK-N","Jul.23","5","FA für Haut- und Geschlechtskrankheiten","3825","2325","6150"
"ÖGK-N","Jul.23","6","FA für Frauenheilkunde und Geburtshilfe","6844","3060","9904"
"ÖGK-N","Jul.23","7","FA für Innere Medizin","5213","2134","7347"
"ÖGK-N","Jul.23","8","FA für Kinder- und Jugendheilkunde","3147","3312","6459"
"ÖGK-N","Jul.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1710","782","2492"
"ÖGK-N","Jul.23","10","FA für Lungenkrankheiten","312","217","529"
"ÖGK-N","Jul.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","479","105","584"
"ÖGK-N","Jul.23","12","FA für Orthopädie und orthopädische Chirurgie","6513","2965","9478"
"ÖGK-N","Jul.23","13","FA für Physikalische Medizin","413","115","528"
"ÖGK-N","Jul.23","14","FA für Radiologie","203","91","294"
"ÖGK-N","Jul.23","15","FA für Unfallchirurgie","899","356","1255"
"ÖGK-N","Jul.23","16","FA für Urologie","1795","612","2407"
"ÖGK-N","Jul.23","18","FA für Neurochirurgie","188","46","234"
"ÖGK-N","Jul.23","19","FA für Neurologie","1328","354","1682"
"ÖGK-N","Jul.23","20","FA für Psychiatrie","1261","548","1809"
"ÖGK-N","Jul.23","21","FA für Plastische Chirurgie","86","52","138"
"ÖGK-N","Jul.23","22","FA für Kinderchirurgie","20","16","36"
"ÖGK-N","Jul.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Jul.23","24","FA für Nuklearmedizin","278","142","420"
"ÖGK-N","Jul.23","26","FA für Strahlentherapie - Radioonkologie","1","1","2"
"ÖGK-N","Jul.23","29","FA für Immunologie","3","7","10"
"ÖGK-N","Jul.23","32","FA für Kinder- und Jugendpsychiatrie","24","32","56"
"ÖGK-N","Jul.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Jul.23","50","FA für medizinische und chemische Labordiagnostik","24","9","33"
"ÖGK-N","Jul.23","53","FA für Pathologie und Histologie","1","1","2"
"ÖGK-N","Jul.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1","","1"
"ÖGK-N","Jul.23","","Gesamt","45561","24092","69653"
"ÖGK-N","Aug.23","1","Arzt für Allgemeinmedizin","5151","4228","9379"
"ÖGK-N","Aug.23","2","FA für Anästhesiologie und Intensivmedizin","155","91","246"
"ÖGK-N","Aug.23","3","FA für Augenheilkunde und Optometrie","3029","1617","4646"
"ÖGK-N","Aug.23","4","FA für Chirurgie","1044","442","1486"
"ÖGK-N","Aug.23","5","FA für Haut- und Geschlechtskrankheiten","2775","2955","5730"
"ÖGK-N","Aug.23","6","FA für Frauenheilkunde und Geburtshilfe","4141","3659","7800"
"ÖGK-N","Aug.23","7","FA für Innere Medizin","4105","2324","6429"
"ÖGK-N","Aug.23","8","FA für Kinder- und Jugendheilkunde","2363","3998","6361"
"ÖGK-N","Aug.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1122","1045","2167"
"ÖGK-N","Aug.23","10","FA für Lungenkrankheiten","232","185","417"
"ÖGK-N","Aug.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","241","157","398"
"ÖGK-N","Aug.23","12","FA für Orthopädie und orthopädische Chirurgie","4870","3279","8149"
"ÖGK-N","Aug.23","13","FA für Physikalische Medizin","178","198","376"
"ÖGK-N","Aug.23","14","FA für Radiologie","115","102","217"
"ÖGK-N","Aug.23","15","FA für Unfallchirurgie","673","470","1143"
"ÖGK-N","Aug.23","16","FA für Urologie","1400","697","2097"
"ÖGK-N","Aug.23","18","FA für Neurochirurgie","156","69","225"
"ÖGK-N","Aug.23","19","FA für Neurologie","896","447","1343"
"ÖGK-N","Aug.23","20","FA für Psychiatrie","507","807","1314"
"ÖGK-N","Aug.23","21","FA für Plastische Chirurgie","84","65","149"
"ÖGK-N","Aug.23","22","FA für Kinderchirurgie","6","36","42"
"ÖGK-N","Aug.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Aug.23","24","FA für Nuklearmedizin","154","175","329"
"ÖGK-N","Aug.23","26","FA für Strahlentherapie - Radioonkologie","3","2","5"
"ÖGK-N","Aug.23","29","FA für Immunologie","5","10","15"
"ÖGK-N","Aug.23","32","FA für Kinder- und Jugendpsychiatrie","43","42","85"
"ÖGK-N","Aug.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Aug.23","50","FA für medizinische und chemische Labordiagnostik","16","20","36"
"ÖGK-N","Aug.23","53","FA für Pathologie und Histologie","","2","2"
"ÖGK-N","Aug.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","2","2"
"ÖGK-N","Aug.23","","Gesamt","33464","27124","60588"
"ÖGK-N","Sep.23","1","Arzt für Allgemeinmedizin","5880","4664","10544"
"ÖGK-N","Sep.23","2","FA für Anästhesiologie und Intensivmedizin","166","90","256"
"ÖGK-N","Sep.23","3","FA für Augenheilkunde und Optometrie","3742","1819","5561"
"ÖGK-N","Sep.23","4","FA für Chirurgie","858","422","1280"
"ÖGK-N","Sep.23","5","FA für Haut- und Geschlechtskrankheiten","2093","2802","4895"
"ÖGK-N","Sep.23","6","FA für Frauenheilkunde und Geburtshilfe","6039","3932","9971"
"ÖGK-N","Sep.23","7","FA für Innere Medizin","3187","2457","5644"
"ÖGK-N","Sep.23","8","FA für Kinder- und Jugendheilkunde","3250","3620","6870"
"ÖGK-N","Sep.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1096","964","2060"
"ÖGK-N","Sep.23","10","FA für Lungenkrankheiten","174","221","395"
"ÖGK-N","Sep.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","266","123","389"
"ÖGK-N","Sep.23","12","FA für Orthopädie und orthopädische Chirurgie","4324","3323","7647"
"ÖGK-N","Sep.23","13","FA für Physikalische Medizin","279","160","439"
"ÖGK-N","Sep.23","14","FA für Radiologie","160","91","251"
"ÖGK-N","Sep.23","15","FA für Unfallchirurgie","547","420","967"
"ÖGK-N","Sep.23","16","FA für Urologie","1026","688","1714"
"ÖGK-N","Sep.23","18","FA für Neurochirurgie","125","62","187"
"ÖGK-N","Sep.23","19","FA für Neurologie","731","383","1114"
"ÖGK-N","Sep.23","20","FA für Psychiatrie","519","610","1129"
"ÖGK-N","Sep.23","21","FA für Plastische Chirurgie","84","51","135"
"ÖGK-N","Sep.23","22","FA für Kinderchirurgie","7","40","47"
"ÖGK-N","Sep.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Sep.23","24","FA für Nuklearmedizin","115","173","288"
"ÖGK-N","Sep.23","26","FA für Strahlentherapie - Radioonkologie","5","4","9"
"ÖGK-N","Sep.23","29","FA für Immunologie","2","9","11"
"ÖGK-N","Sep.23","32","FA für Kinder- und Jugendpsychiatrie","27","34","61"
"ÖGK-N","Sep.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Sep.23","50","FA für medizinische und chemische Labordiagnostik","18","20","38"
"ÖGK-N","Sep.23","53","FA für Pathologie und Histologie","5","2","7"
"ÖGK-N","Sep.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1","5","6"
"ÖGK-N","Sep.23","","Gesamt","34726","27189","61915"
"ÖGK-N","Okt.23","1","Arzt für Allgemeinmedizin","6395","5598","11993"
"ÖGK-N","Okt.23","2","FA für Anästhesiologie und Intensivmedizin","149","96","245"
"ÖGK-N","Okt.23","3","FA für Augenheilkunde und Optometrie","5360","2465","7825"
"ÖGK-N","Okt.23","4","FA für Chirurgie","678","463","1141"
"ÖGK-N","Okt.23","5","FA für Haut- und Geschlechtskrankheiten","3816","3095","6911"
"ÖGK-N","Okt.23","6","FA für Frauenheilkunde und Geburtshilfe","8448","4479","12927"
"ÖGK-N","Okt.23","7","FA für Innere Medizin","2582","2712","5294"
"ÖGK-N","Okt.23","8","FA für Kinder- und Jugendheilkunde","4455","4376","8831"
"ÖGK-N","Okt.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","2425","1222","3647"
"ÖGK-N","Okt.23","10","FA für Lungenkrankheiten","96","227","323"
"ÖGK-N","Okt.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","202","138","340"
"ÖGK-N","Okt.23","12","FA für Orthopädie und orthopädische Chirurgie","3773","3718","7491"
"ÖGK-N","Okt.23","13","FA für Physikalische Medizin","123","126","249"
"ÖGK-N","Okt.23","14","FA für Radiologie","116","113","229"
"ÖGK-N","Okt.23","15","FA für Unfallchirurgie","589","435","1024"
"ÖGK-N","Okt.23","16","FA für Urologie","1059","732","1791"
"ÖGK-N","Okt.23","18","FA für Neurochirurgie","99","75","174"
"ÖGK-N","Okt.23","19","FA für Neurologie","414","479","893"
"ÖGK-N","Okt.23","20","FA für Psychiatrie","530","789","1319"
"ÖGK-N","Okt.23","21","FA für Plastische Chirurgie","75","82","157"
"ÖGK-N","Okt.23","22","FA für Kinderchirurgie","6","50","56"
"ÖGK-N","Okt.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Okt.23","24","FA für Nuklearmedizin","87","176","263"
"ÖGK-N","Okt.23","26","FA für Strahlentherapie - Radioonkologie","","2","2"
"ÖGK-N","Okt.23","29","FA für Immunologie","1","12","13"
"ÖGK-N","Okt.23","32","FA für Kinder- und Jugendpsychiatrie","27","37","64"
"ÖGK-N","Okt.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Okt.23","50","FA für medizinische und chemische Labordiagnostik","15","16","31"
"ÖGK-N","Okt.23","53","FA für Pathologie und Histologie","","1","1"
"ÖGK-N","Okt.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","2","2"
"ÖGK-N","Okt.23","","Gesamt","41520","31716","73236"
"ÖGK-N","Nov.23","1","Arzt für Allgemeinmedizin","5275","4884","10159"
"ÖGK-N","Nov.23","2","FA für Anästhesiologie und Intensivmedizin","307","53","360"
"ÖGK-N","Nov.23","3","FA für Augenheilkunde und Optometrie","2205","2169","4374"
"ÖGK-N","Nov.23","4","FA für Chirurgie","1604","273","1877"
"ÖGK-N","Nov.23","5","FA für Haut- und Geschlechtskrankheiten","4797","2071","6868"
"ÖGK-N","Nov.23","6","FA für Frauenheilkunde und Geburtshilfe","4415","4625","9040"
"ÖGK-N","Nov.23","7","FA für Innere Medizin","8675","2655","11330"
"ÖGK-N","Nov.23","8","FA für Kinder- und Jugendheilkunde","1835","4317","6152"
"ÖGK-N","Nov.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1057","1121","2178"
"ÖGK-N","Nov.23","10","FA für Lungenkrankheiten","203","185","388"
"ÖGK-N","Nov.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","745","53","798"
"ÖGK-N","Nov.23","12","FA für Orthopädie und orthopädische Chirurgie","7907","2835","10742"
"ÖGK-N","Nov.23","13","FA für Physikalische Medizin","377","54","431"
"ÖGK-N","Nov.23","14","FA für Radiologie","246","40","286"
"ÖGK-N","Nov.23","15","FA für Unfallchirurgie","1061","191","1252"
"ÖGK-N","Nov.23","16","FA für Urologie","2771","748","3519"
"ÖGK-N","Nov.23","18","FA für Neurochirurgie","284","32","316"
"ÖGK-N","Nov.23","19","FA für Neurologie","1738","239","1977"
"ÖGK-N","Nov.23","20","FA für Psychiatrie","1639","286","1925"
"ÖGK-N","Nov.23","21","FA für Plastische Chirurgie","171","29","200"
"ÖGK-N","Nov.23","22","FA für Kinderchirurgie","17","11","28"
"ÖGK-N","Nov.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Nov.23","24","FA für Nuklearmedizin","206","91","297"
"ÖGK-N","Nov.23","26","FA für Strahlentherapie - Radioonkologie","6","","6"
"ÖGK-N","Nov.23","29","FA für Immunologie","6","4","10"
"ÖGK-N","Nov.23","32","FA für Kinder- und Jugendpsychiatrie","38","47","85"
"ÖGK-N","Nov.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Nov.23","50","FA für medizinische und chemische Labordiagnostik","25","5","30"
"ÖGK-N","Nov.23","53","FA für Pathologie und Histologie","1","1","2"
"ÖGK-N","Nov.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-N","Nov.23","","Gesamt","47611","27019","74630"
"ÖGK-N","Dez.23","1","Arzt für Allgemeinmedizin","4957","5431","10388"
"ÖGK-N","Dez.23","2","FA für Anästhesiologie und Intensivmedizin","167","61","228"
"ÖGK-N","Dez.23","3","FA für Augenheilkunde und Optometrie","2356","1742","4098"
"ÖGK-N","Dez.23","4","FA für Chirurgie","935","355","1290"
"ÖGK-N","Dez.23","5","FA für Haut- und Geschlechtskrankheiten","3014","2504","5518"
"ÖGK-N","Dez.23","6","FA für Frauenheilkunde und Geburtshilfe","3552","3938","7490"
"ÖGK-N","Dez.23","7","FA für Innere Medizin","4731","2892","7623"
"ÖGK-N","Dez.23","8","FA für Kinder- und Jugendheilkunde","1660","3632","5292"
"ÖGK-N","Dez.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","818","798","1616"
"ÖGK-N","Dez.23","10","FA für Lungenkrankheiten","177","201","378"
"ÖGK-N","Dez.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","417","123","540"
"ÖGK-N","Dez.23","12","FA für Orthopädie und orthopädische Chirurgie","5269","2778","8047"
"ÖGK-N","Dez.23","13","FA für Physikalische Medizin","267","104","371"
"ÖGK-N","Dez.23","14","FA für Radiologie","189","72","261"
"ÖGK-N","Dez.23","15","FA für Unfallchirurgie","731","299","1030"
"ÖGK-N","Dez.23","16","FA für Urologie","1322","939","2261"
"ÖGK-N","Dez.23","18","FA für Neurochirurgie","150","58","208"
"ÖGK-N","Dez.23","19","FA für Neurologie","1134","333","1467"
"ÖGK-N","Dez.23","20","FA für Psychiatrie","951","537","1488"
"ÖGK-N","Dez.23","21","FA für Plastische Chirurgie","137","47","184"
"ÖGK-N","Dez.23","22","FA für Kinderchirurgie","15","25","40"
"ÖGK-N","Dez.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-N","Dez.23","24","FA für Nuklearmedizin","144","110","254"
"ÖGK-N","Dez.23","26","FA für Strahlentherapie - Radioonkologie","3","","3"
"ÖGK-N","Dez.23","29","FA für Immunologie","6","8","14"
"ÖGK-N","Dez.23","32","FA für Kinder- und Jugendpsychiatrie","43","37","80"
"ÖGK-N","Dez.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Dez.23","50","FA für medizinische und chemische Labordiagnostik","32","10","42"
"ÖGK-N","Dez.23","53","FA für Pathologie und Histologie","1","","1"
"ÖGK-N","Dez.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","6","","6"
"ÖGK-N","Dez.23","","Gesamt","33184","27034","60218"
"ÖGK-O","Jän.23","1","Arzt für Allgemeinmedizin","4923","6960","11883"
"ÖGK-O","Jän.23","2","FA für Anästhesiologie und Intensivmedizin","276","107","383"
"ÖGK-O","Jän.23","3","FA für Augenheilkunde und Optometrie","2185","2876","5061"
"ÖGK-O","Jän.23","4","FA für Chirurgie","666","331","997"
"ÖGK-O","Jän.23","5","FA für Haut- und Geschlechtskrankheiten","3259","2785","6044"
"ÖGK-O","Jän.23","6","FA für Frauenheilkunde und Geburtshilfe","4887","5917","10804"
"ÖGK-O","Jän.23","7","FA für Innere Medizin","2590","1918","4508"
"ÖGK-O","Jän.23","8","FA für Kinder- und Jugendheilkunde","2001","3383","5384"
"ÖGK-O","Jän.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1019","871","1890"
"ÖGK-O","Jän.23","10","FA für Lungenkrankheiten","30","27","57"
"ÖGK-O","Jän.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","45","11","56"
"ÖGK-O","Jän.23","12","FA für Orthopädie und orthopädische Chirurgie","1988","1780","3768"
"ÖGK-O","Jän.23","13","FA für Physikalische Medizin","371","202","573"
"ÖGK-O","Jän.23","14","FA für Radiologie","447","89","536"
"ÖGK-O","Jän.23","15","FA für Unfallchirurgie","791","609","1400"
"ÖGK-O","Jän.23","16","FA für Urologie","688","651","1339"
"ÖGK-O","Jän.23","18","FA für Neurochirurgie","140","42","182"
"ÖGK-O","Jän.23","19","FA für Neurologie","761","290","1051"
"ÖGK-O","Jän.23","20","FA für Psychiatrie","1344","890","2234"
"ÖGK-O","Jän.23","21","FA für Plastische Chirurgie","59","30","89"
"ÖGK-O","Jän.23","22","FA für Kinderchirurgie","","",""
"ÖGK-O","Jän.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","29","50","79"
"ÖGK-O","Jän.23","24","FA für Nuklearmedizin","280","554","834"
"ÖGK-O","Jän.23","26","FA für Strahlentherapie - Radioonkologie","1","2","3"
"ÖGK-O","Jän.23","29","FA für Immunologie","","",""
"ÖGK-O","Jän.23","32","FA für Kinder- und Jugendpsychiatrie","19","11","30"
"ÖGK-O","Jän.23","34","FA für medizinische Biologie","","",""
"ÖGK-O","Jän.23","50","FA für medizinische und chemische Labordiagnostik","20","17","37"
"ÖGK-O","Jän.23","53","FA für Pathologie und Histologie","49","41","90"
"ÖGK-O","Jän.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","1","1"
"ÖGK-O","Jän.23","","Gesamt","28868","30445","59313"
"ÖGK-O","Feb.23","1","Arzt für Allgemeinmedizin","5244","5204","10448"
"ÖGK-O","Feb.23","2","FA für Anästhesiologie und Intensivmedizin","299","90","389"
"ÖGK-O","Feb.23","3","FA für Augenheilkunde und Optometrie","2353","2675","5028"
"ÖGK-O","Feb.23","4","FA für Chirurgie","671","256","927"
"ÖGK-O","Feb.23","5","FA für Haut- und Geschlechtskrankheiten","3075","2474","5549"
"ÖGK-O","Feb.23","6","FA für Frauenheilkunde und Geburtshilfe","4896","5675","10571"
"ÖGK-O","Feb.23","7","FA für Innere Medizin","2743","1884","4627"
"ÖGK-O","Feb.23","8","FA für Kinder- und Jugendheilkunde","2497","2624","5121"
"ÖGK-O","Feb.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1044","870","1914"
"ÖGK-O","Feb.23","10","FA für Lungenkrankheiten","15","39","54"
"ÖGK-O","Feb.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","36","13","49"
"ÖGK-O","Feb.23","12","FA für Orthopädie und orthopädische Chirurgie","1892","1807","3699"
"ÖGK-O","Feb.23","13","FA für Physikalische Medizin","295","145","440"
"ÖGK-O","Feb.23","14","FA für Radiologie","486","88","574"
"ÖGK-O","Feb.23","15","FA für Unfallchirurgie","683","577","1260"
"ÖGK-O","Feb.23","16","FA für Urologie","543","524","1067"
"ÖGK-O","Feb.23","18","FA für Neurochirurgie","119","28","147"
"ÖGK-O","Feb.23","19","FA für Neurologie","728","202","930"
"ÖGK-O","Feb.23","20","FA für Psychiatrie","1020","824","1844"
"ÖGK-O","Feb.23","21","FA für Plastische Chirurgie","63","45","108"
"ÖGK-O","Feb.23","22","FA für Kinderchirurgie","1","1","2"
"ÖGK-O","Feb.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","88","76","164"
"ÖGK-O","Feb.23","24","FA für Nuklearmedizin","320","483","803"
"ÖGK-O","Feb.23","26","FA für Strahlentherapie - Radioonkologie","","2","2"
"ÖGK-O","Feb.23","29","FA für Immunologie","2","2","4"
"ÖGK-O","Feb.23","32","FA für Kinder- und Jugendpsychiatrie","23","12","35"
"ÖGK-O","Feb.23","34","FA für medizinische Biologie","","",""
"ÖGK-O","Feb.23","50","FA für medizinische und chemische Labordiagnostik","28","7","35"
"ÖGK-O","Feb.23","53","FA für Pathologie und Histologie","49","28","77"
"ÖGK-O","Feb.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1","","1"
"ÖGK-O","Feb.23","","Gesamt","29214","26655","55869"
"ÖGK-O","Mär.23","1","Arzt für Allgemeinmedizin","4036","7115","11151"
"ÖGK-O","Mär.23","2","FA für Anästhesiologie und Intensivmedizin","288","121","409"
"ÖGK-O","Mär.23","3","FA für Augenheilkunde und Optometrie","2666","4064","6730"
"ÖGK-O","Mär.23","4","FA für Chirurgie","609","392","1001"
"ÖGK-O","Mär.23","5","FA für Haut- und Geschlechtskrankheiten","3588","3730","7318"
"ÖGK-O","Mär.23","6","FA für Frauenheilkunde und Geburtshilfe","5258","7721","12979"
"ÖGK-O","Mär.23","7","FA für Innere Medizin","2794","2481","5275"
"ÖGK-O","Mär.23","8","FA für Kinder- und Jugendheilkunde","2392","4198","6590"
"ÖGK-O","Mär.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1129","1577","2706"
"ÖGK-O","Mär.23","10","FA für Lungenkrankheiten","28","34","62"
"ÖGK-O","Mär.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","30","33","63"
"ÖGK-O","Mär.23","12","FA für Orthopädie und orthopädische Chirurgie","1840","2534","4374"
"ÖGK-O","Mär.23","13","FA für Physikalische Medizin","342","260","602"
"ÖGK-O","Mär.23","14","FA für Radiologie","807","157","964"
"ÖGK-O","Mär.23","15","FA für Unfallchirurgie","692","968","1660"
"ÖGK-O","Mär.23","16","FA für Urologie","634","1046","1680"
"ÖGK-O","Mär.23","18","FA für Neurochirurgie","112","58","170"
"ÖGK-O","Mär.23","19","FA für Neurologie","728","451","1179"
"ÖGK-O","Mär.23","20","FA für Psychiatrie","1190","1059","2249"
"ÖGK-O","Mär.23","21","FA für Plastische Chirurgie","68","51","119"
"ÖGK-O","Mär.23","22","FA für Kinderchirurgie","3","4","7"
"ÖGK-O","Mär.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","95","69","164"
"ÖGK-O","Mär.23","24","FA für Nuklearmedizin","323","709","1032"
"ÖGK-O","Mär.23","26","FA für Strahlentherapie - Radioonkologie","1","","1"
"ÖGK-O","Mär.23","29","FA für Immunologie","","1","1"
"ÖGK-O","Mär.23","32","FA für Kinder- und Jugendpsychiatrie","24","24","48"
"ÖGK-O","Mär.23","34","FA für medizinische Biologie","","",""
"ÖGK-O","Mär.23","50","FA für medizinische und chemische Labordiagnostik","22","41","63"
"ÖGK-O","Mär.23","53","FA für Pathologie und Histologie","55","43","98"
"ÖGK-O","Mär.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","2","2"
"ÖGK-O","Mär.23","","Gesamt","29754","38943","68697"
"ÖGK-O","Apr.23","1","Arzt für Allgemeinmedizin","3992","6636","10628"
"ÖGK-O","Apr.23","2","FA für Anästhesiologie und Intensivmedizin","193","103","296"
"ÖGK-O","Apr.23","3","FA für Augenheilkunde und Optometrie","2391","2958","5349"
"ÖGK-O","Apr.23","4","FA für Chirurgie","611","354","965"
"ÖGK-O","Apr.23","5","FA für Haut- und Geschlechtskrankheiten","3026","3045","6071"
"ÖGK-O","Apr.23","6","FA für Frauenheilkunde und Geburtshilfe","5096","5694","10790"
"ÖGK-O","Apr.23","7","FA für Innere Medizin","2045","2101","4146"
"ÖGK-O","Apr.23","8","FA für Kinder- und Jugendheilkunde","1872","3176","5048"
"ÖGK-O","Apr.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","955","1057","2012"
"ÖGK-O","Apr.23","10","FA für Lungenkrankheiten","14","34","48"
"ÖGK-O","Apr.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","30","28","58"
"ÖGK-O","Apr.23","12","FA für Orthopädie und orthopädische Chirurgie","1637","1995","3632"
"ÖGK-O","Apr.23","13","FA für Physikalische Medizin","272","248","520"
"ÖGK-O","Apr.23","14","FA für Radiologie","692","135","827"
"ÖGK-O","Apr.23","15","FA für Unfallchirurgie","685","707","1392"
"ÖGK-O","Apr.23","16","FA für Urologie","504","706","1210"
"ÖGK-O","Apr.23","18","FA für Neurochirurgie","99","64","163"
"ÖGK-O","Apr.23","19","FA für Neurologie","576","278","854"
"ÖGK-O","Apr.23","20","FA für Psychiatrie","884","782","1666"
"ÖGK-O","Apr.23","21","FA für Plastische Chirurgie","63","68","131"
"ÖGK-O","Apr.23","22","FA für Kinderchirurgie","","1","1"
"ÖGK-O","Apr.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","63","59","122"
"ÖGK-O","Apr.23","24","FA für Nuklearmedizin","253","611","864"
"ÖGK-O","Apr.23","26","FA für Strahlentherapie - Radioonkologie","","2","2"
"ÖGK-O","Apr.23","29","FA für Immunologie","5","","5"
"ÖGK-O","Apr.23","32","FA für Kinder- und Jugendpsychiatrie","17","31","48"
"ÖGK-O","Apr.23","34","FA für medizinische Biologie","","",""
"ÖGK-O","Apr.23","50","FA für medizinische und chemische Labordiagnostik","24","16","40"
"ÖGK-O","Apr.23","53","FA für Pathologie und Histologie","57","32","89"
"ÖGK-O","Apr.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","3","","3"
"ÖGK-O","Apr.23","","Gesamt","26059","30921","56980"
"ÖGK-O","Mai.23","1","Arzt für Allgemeinmedizin","4189","4808","8997"
"ÖGK-O","Mai.23","2","FA für Anästhesiologie und Intensivmedizin","207","79","286"
"ÖGK-O","Mai.23","3","FA für Augenheilkunde und Optometrie","2187","2832","5019"
"ÖGK-O","Mai.23","4","FA für Chirurgie","702","249","951"
"ÖGK-O","Mai.23","5","FA für Haut- und Geschlechtskrankheiten","3259","2494","5753"
"ÖGK-O","Mai.23","6","FA für Frauenheilkunde und Geburtshilfe","4746","5322","10068"
"ÖGK-O","Mai.23","7","FA für Innere Medizin","2638","1669","4307"
"ÖGK-O","Mai.23","8","FA für Kinder- und Jugendheilkunde","2202","2405","4607"
"ÖGK-O","Mai.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1048","915","1963"
"ÖGK-O","Mai.23","10","FA für Lungenkrankheiten","19","11","30"
"ÖGK-O","Mai.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","31","9","40"
