"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK","Dez.21","9","FA für Hals-, Nasen- und Ohrenerkrankungen","3957","3380","7337"
"ÖGK","Dez.21","10","FA für Lungenkrankheiten","769","936","1705"
"ÖGK","Dez.21","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","3434","2188","5622"
"ÖGK","Dez.21","12","FA für Orthopädie und orthopädische Chirurgie","12672","7163","19835"
"ÖGK","Dez.21","13","FA für Physikalische Medizin","425","512","937"
"ÖGK","Dez.21","14","FA für Radiologie","1133","816","1949"
"ÖGK","Dez.21","15","FA für Unfallchirurgie","3330","2407","5737"
"ÖGK","Dez.21","16","FA für Urologie","4733","2367","7100"
"ÖGK","Dez.21","18","FA für Neurochirurgie","719","371","1090"
"ÖGK","Dez.21","19","FA für Neurologie","3286","1527","4813"
"ÖGK","Dez.21","20","FA für Psychiatrie","4162","2968","7130"
"ÖGK","Dez.21","21","FA für Plastische Chirurgie","235","251","486"
"ÖGK","Dez.21","22","FA für Kinderchirurgie","26","152","178"
"ÖGK","Dez.21","23","FA für Mund., Kiefer- und Gesichtschirurgie","456","176","632"
"ÖGK","Dez.21","24","FA für Nuklearmedizin","645","472","1117"
"ÖGK","Dez.21","26","FA für Strahlentherapie - Radioonkologie","17","3","20"
"ÖGK","Dez.21","29","FA für Immunologie","4","15","19"
"ÖGK","Dez.21","32","FA für Kinder- und Jugendpsychiatrie","253","227","480"
"ÖGK","Dez.21","34","FA für medizinische Biologie","","",""
"ÖGK","Dez.21","50","FA für medizinische und chemische Labordiagnostik","89","146","235"
"ÖGK","Dez.21","53","FA für Pathologie und Histologie","13","16","29"
"ÖGK","Dez.21","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","26","17","43"
"ÖGK","Dez.21","","Gesamt","185905","131355","317260"
"ÖGK","Jän.22","1","Arzt für Allgemeinmedizin","46134","35731","81865"
"ÖGK","Jän.22","2","FA für Anästhesiologie und Intensivmedizin","446","162","608"
"ÖGK","Jän.22","3","FA für Augenheilkunde und Optometrie","15643","7945","23588"
"ÖGK","Jän.22","4","FA für Chirurgie","5004","2220","7224"
"ÖGK","Jän.22","5","FA für Haut- und Geschlechtskrankheiten","18148","8877","27025"
"ÖGK","Jän.22","6","FA für Frauenheilkunde und Geburtshilfe","32622","17939","50561"
"ÖGK","Jän.22","7","FA für Innere Medizin","19432","8318","27750"
"ÖGK","Jän.22","8","FA für Kinder- und Jugendheilkunde","11449","14618","26067"
"ÖGK","Jän.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","4317","2840","7157"
"ÖGK","Jän.22","10","FA für Lungenkrankheiten","682","760","1442"
"ÖGK","Jän.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4074","1694","5768"
"ÖGK","Jän.22","12","FA für Orthopädie und orthopädische Chirurgie","12962","6495","19457"
"ÖGK","Jän.22","13","FA für Physikalische Medizin","441","383","824"
"ÖGK","Jän.22","14","FA für Radiologie","2314","766","3080"
"ÖGK","Jän.22","15","FA für Unfallchirurgie","3377","2407","5784"
"ÖGK","Jän.22","16","FA für Urologie","4936","1964","6900"
"ÖGK","Jän.22","18","FA für Neurochirurgie","638","292","930"
"ÖGK","Jän.22","19","FA für Neurologie","3514","1332","4846"
"ÖGK","Jän.22","20","FA für Psychiatrie","3970","2394","6364"
"ÖGK","Jän.22","21","FA für Plastische Chirurgie","272","181","453"
"ÖGK","Jän.22","22","FA für Kinderchirurgie","61","161","222"
"ÖGK","Jän.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","327","111","438"
"ÖGK","Jän.22","24","FA für Nuklearmedizin","800","414","1214"
"ÖGK","Jän.22","26","FA für Strahlentherapie - Radioonkologie","10","5","15"
"ÖGK","Jän.22","29","FA für Immunologie","8","18","26"
"ÖGK","Jän.22","32","FA für Kinder- und Jugendpsychiatrie","241","221","462"
"ÖGK","Jän.22","34","FA für medizinische Biologie","","",""
"ÖGK","Jän.22","50","FA für medizinische und chemische Labordiagnostik","110","201","311"
"ÖGK","Jän.22","53","FA für Pathologie und Histologie","23","16","39"
"ÖGK","Jän.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","16","11","27"
"ÖGK","Jän.22","","Gesamt","191971","118476","310447"
"ÖGK","Feb.22","1","Arzt für Allgemeinmedizin","48374","38349","86723"
"ÖGK","Feb.22","2","FA für Anästhesiologie und Intensivmedizin","558","188","746"
"ÖGK","Feb.22","3","FA für Augenheilkunde und Optometrie","18176","9591","27767"
"ÖGK","Feb.22","4","FA für Chirurgie","5307","2695","8002"
"ÖGK","Feb.22","5","FA für Haut- und Geschlechtskrankheiten","18713","12462","31175"
"ÖGK","Feb.22","6","FA für Frauenheilkunde und Geburtshilfe","36890","22596","59486"
"ÖGK","Feb.22","7","FA für Innere Medizin","22314","10054","32368"
"ÖGK","Feb.22","8","FA für Kinder- und Jugendheilkunde","11181","16753","27934"
"ÖGK","Feb.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","4776","3267","8043"
"ÖGK","Feb.22","10","FA für Lungenkrankheiten","915","914","1829"
"ÖGK","Feb.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4503","2543","7046"
"ÖGK","Feb.22","12","FA für Orthopädie und orthopädische Chirurgie","14772","8006","22778"
"ÖGK","Feb.22","13","FA für Physikalische Medizin","495","511","1006"
"ÖGK","Feb.22","14","FA für Radiologie","1471","900","2371"
"ÖGK","Feb.22","15","FA für Unfallchirurgie","4038","2686","6724"
"ÖGK","Feb.22","16","FA für Urologie","5652","2501","8153"
"ÖGK","Feb.22","18","FA für Neurochirurgie","857","372","1229"
"ÖGK","Feb.22","19","FA für Neurologie","3858","1962","5820"
"ÖGK","Feb.22","20","FA für Psychiatrie","4746","3634","8380"
"ÖGK","Feb.22","21","FA für Plastische Chirurgie","298","286","584"
"ÖGK","Feb.22","22","FA für Kinderchirurgie","53","140","193"
"ÖGK","Feb.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","457","129","586"
"ÖGK","Feb.22","24","FA für Nuklearmedizin","667","599","1266"
"ÖGK","Feb.22","26","FA für Strahlentherapie - Radioonkologie","9","6","15"
"ÖGK","Feb.22","29","FA für Immunologie","11","20","31"
"ÖGK","Feb.22","32","FA für Kinder- und Jugendpsychiatrie","291","282","573"
"ÖGK","Feb.22","34","FA für medizinische Biologie","","",""
"ÖGK","Feb.22","50","FA für medizinische und chemische Labordiagnostik","107","168","275"
"ÖGK","Feb.22","53","FA für Pathologie und Histologie","17","40","57"
"ÖGK","Feb.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","18","9","27"
"ÖGK","Feb.22","","Gesamt","209524","141663","351187"
"ÖGK","Mär.22","1","Arzt für Allgemeinmedizin","54520","42550","97070"
"ÖGK","Mär.22","2","FA für Anästhesiologie und Intensivmedizin","565","183","748"
"ÖGK","Mär.22","3","FA für Augenheilkunde und Optometrie","19410","11269","30679"
"ÖGK","Mär.22","4","FA für Chirurgie","6333","3344","9677"
"ÖGK","Mär.22","5","FA für Haut- und Geschlechtskrankheiten","20740","14618","35358"
"ÖGK","Mär.22","6","FA für Frauenheilkunde und Geburtshilfe","38040","24723","62763"
"ÖGK","Mär.22","7","FA für Innere Medizin","24298","11109","35407"
"ÖGK","Mär.22","8","FA für Kinder- und Jugendheilkunde","11066","17749","28815"
"ÖGK","Mär.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","5467","4150","9617"
"ÖGK","Mär.22","10","FA für Lungenkrankheiten","837","1025","1862"
"ÖGK","Mär.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4438","2647","7085"
"ÖGK","Mär.22","12","FA für Orthopädie und orthopädische Chirurgie","15721","8570","24291"
"ÖGK","Mär.22","13","FA für Physikalische Medizin","411","474","885"
"ÖGK","Mär.22","14","FA für Radiologie","2605","963","3568"
"ÖGK","Mär.22","15","FA für Unfallchirurgie","4450","3000","7450"
"ÖGK","Mär.22","16","FA für Urologie","6191","2637","8828"
"ÖGK","Mär.22","18","FA für Neurochirurgie","905","425","1330"
"ÖGK","Mär.22","19","FA für Neurologie","4032","1930","5962"
"ÖGK","Mär.22","20","FA für Psychiatrie","4822","3810","8632"
"ÖGK","Mär.22","21","FA für Plastische Chirurgie","315","269","584"
"ÖGK","Mär.22","22","FA für Kinderchirurgie","38","176","214"
"ÖGK","Mär.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","476","192","668"
"ÖGK","Mär.22","24","FA für Nuklearmedizin","733","600","1333"
"ÖGK","Mär.22","26","FA für Strahlentherapie - Radioonkologie","10","3","13"
"ÖGK","Mär.22","29","FA für Immunologie","13","31","44"
"ÖGK","Mär.22","32","FA für Kinder- und Jugendpsychiatrie","462","343","805"
"ÖGK","Mär.22","34","FA für medizinische Biologie","","1","1"
"ÖGK","Mär.22","50","FA für medizinische und chemische Labordiagnostik","106","154","260"
"ÖGK","Mär.22","53","FA für Pathologie und Histologie","24","49","73"
"ÖGK","Mär.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","6","5","11"
"ÖGK","Mär.22","","Gesamt","227034","156999","384033"
"ÖGK","Apr.22","1","Arzt für Allgemeinmedizin","50807","38109","88916"
"ÖGK","Apr.22","2","FA für Anästhesiologie und Intensivmedizin","483","179","662"
"ÖGK","Apr.22","3","FA für Augenheilkunde und Optometrie","18216","9607","27823"
"ÖGK","Apr.22","4","FA für Chirurgie","5584","3002","8586"
"ÖGK","Apr.22","5","FA für Haut- und Geschlechtskrankheiten","18631","12181","30812"
"ÖGK","Apr.22","6","FA für Frauenheilkunde und Geburtshilfe","33891","20872","54763"
"ÖGK","Apr.22","7","FA für Innere Medizin","21930","10313","32243"
"ÖGK","Apr.22","8","FA für Kinder- und Jugendheilkunde","10324","15937","26261"
"ÖGK","Apr.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","5241","3471","8712"
"ÖGK","Apr.22","10","FA für Lungenkrankheiten","642","968","1610"
"ÖGK","Apr.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","3871","2231","6102"
"ÖGK","Apr.22","12","FA für Orthopädie und orthopädische Chirurgie","15280","7444","22724"
"ÖGK","Apr.22","13","FA für Physikalische Medizin","541","435","976"
"ÖGK","Apr.22","14","FA für Radiologie","1782","911","2693"
"ÖGK","Apr.22","15","FA für Unfallchirurgie","3922","2515","6437"
"ÖGK","Apr.22","16","FA für Urologie","5619","2366","7985"
"ÖGK","Apr.22","18","FA für Neurochirurgie","795","347","1142"
"ÖGK","Apr.22","19","FA für Neurologie","3926","1868","5794"
"ÖGK","Apr.22","20","FA für Psychiatrie","4638","3176","7814"
"ÖGK","Apr.22","21","FA für Plastische Chirurgie","301","275","576"
"ÖGK","Apr.22","22","FA für Kinderchirurgie","37","153","190"
"ÖGK","Apr.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","442","188","630"
"ÖGK","Apr.22","24","FA für Nuklearmedizin","674","551","1225"
"ÖGK","Apr.22","26","FA für Strahlentherapie - Radioonkologie","20","5","25"
"ÖGK","Apr.22","29","FA für Immunologie","4","18","22"
"ÖGK","Apr.22","32","FA für Kinder- und Jugendpsychiatrie","359","297","656"
"ÖGK","Apr.22","34","FA für medizinische Biologie","","",""
"ÖGK","Apr.22","50","FA für medizinische und chemische Labordiagnostik","62","102","164"
"ÖGK","Apr.22","53","FA für Pathologie und Histologie","22","26","48"
"ÖGK","Apr.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","18","10","28"
"ÖGK","Apr.22","","Gesamt","208062","137557","345619"
"ÖGK","Mai.22","1","Arzt für Allgemeinmedizin","50281","35634","85915"
"ÖGK","Mai.22","2","FA für Anästhesiologie und Intensivmedizin","538","209","747"
"ÖGK","Mai.22","3","FA für Augenheilkunde und Optometrie","19107","9983","29090"
"ÖGK","Mai.22","4","FA für Chirurgie","5975","2673","8648"
"ÖGK","Mai.22","5","FA für Haut- und Geschlechtskrankheiten","20038","11765","31803"
"ÖGK","Mai.22","6","FA für Frauenheilkunde und Geburtshilfe","37982","21437","59419"
"ÖGK","Mai.22","7","FA für Innere Medizin","23225","9483","32708"
"ÖGK","Mai.22","8","FA für Kinder- und Jugendheilkunde","9728","15304","25032"
"ÖGK","Mai.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","5140","3647","8787"
"ÖGK","Mai.22","10","FA für Lungenkrankheiten","707","1051","1758"
"ÖGK","Mai.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4697","2206","6903"
"ÖGK","Mai.22","12","FA für Orthopädie und orthopädische Chirurgie","14766","7153","21919"
"ÖGK","Mai.22","13","FA für Physikalische Medizin","584","534","1118"
"ÖGK","Mai.22","14","FA für Radiologie","1727","869","2596"
"ÖGK","Mai.22","15","FA für Unfallchirurgie","4506","2616","7122"
"ÖGK","Mai.22","16","FA für Urologie","6459","2498","8957"
"ÖGK","Mai.22","18","FA für Neurochirurgie","929","318","1247"
"ÖGK","Mai.22","19","FA für Neurologie","4307","1713","6020"
"ÖGK","Mai.22","20","FA für Psychiatrie","5388","3592","8980"
"ÖGK","Mai.22","21","FA für Plastische Chirurgie","318","232","550"
"ÖGK","Mai.22","22","FA für Kinderchirurgie","36","95","131"
"ÖGK","Mai.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","512","206","718"
"ÖGK","Mai.22","24","FA für Nuklearmedizin","639","488","1127"
"ÖGK","Mai.22","26","FA für Strahlentherapie - Radioonkologie","20","11","31"
"ÖGK","Mai.22","29","FA für Immunologie","6","10","16"
"ÖGK","Mai.22","32","FA für Kinder- und Jugendpsychiatrie","386","290","676"
"ÖGK","Mai.22","34","FA für medizinische Biologie","","",""
"ÖGK","Mai.22","50","FA für medizinische und chemische Labordiagnostik","77","71","148"
"ÖGK","Mai.22","53","FA für Pathologie und Histologie","38","23","61"
"ÖGK","Mai.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","10","8","18"
"ÖGK","Mai.22","","Gesamt","218126","134119","352245"
"ÖGK","Jun.22","1","Arzt für Allgemeinmedizin","55542","35202","90744"
"ÖGK","Jun.22","2","FA für Anästhesiologie und Intensivmedizin","417","191","608"
"ÖGK","Jun.22","3","FA für Augenheilkunde und Optometrie","18593","10208","28801"
"ÖGK","Jun.22","4","FA für Chirurgie","6063","2603","8666"
"ÖGK","Jun.22","5","FA für Haut- und Geschlechtskrankheiten","21647","11523","33170"
"ÖGK","Jun.22","6","FA für Frauenheilkunde und Geburtshilfe","36894","21918","58812"
"ÖGK","Jun.22","7","FA für Innere Medizin","23240","9839","33079"
"ÖGK","Jun.22","8","FA für Kinder- und Jugendheilkunde","13186","16019","29205"
"ÖGK","Jun.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","6006","3589","9595"
"ÖGK","Jun.22","10","FA für Lungenkrankheiten","600","918","1518"
"ÖGK","Jun.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4636","1925","6561"
"ÖGK","Jun.22","12","FA für Orthopädie und orthopädische Chirurgie","14603","7339","21942"
"ÖGK","Jun.22","13","FA für Physikalische Medizin","428","309","737"
"ÖGK","Jun.22","14","FA für Radiologie","1599","771","2370"
"ÖGK","Jun.22","15","FA für Unfallchirurgie","3782","2515","6297"
"ÖGK","Jun.22","16","FA für Urologie","6631","2441","9072"
"ÖGK","Jun.22","18","FA für Neurochirurgie","846","377","1223"
"ÖGK","Jun.22","19","FA für Neurologie","3888","1489","5377"
"ÖGK","Jun.22","20","FA für Psychiatrie","5544","3163","8707"
"ÖGK","Jun.22","21","FA für Plastische Chirurgie","250","227","477"
"ÖGK","Jun.22","22","FA für Kinderchirurgie","41","127","168"
"ÖGK","Jun.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","343","147","490"
"ÖGK","Jun.22","24","FA für Nuklearmedizin","713","419","1132"
"ÖGK","Jun.22","26","FA für Strahlentherapie - Radioonkologie","10","3","13"
"ÖGK","Jun.22","29","FA für Immunologie","5","21","26"
"ÖGK","Jun.22","32","FA für Kinder- und Jugendpsychiatrie","435","271","706"
"ÖGK","Jun.22","34","FA für medizinische Biologie","","3","3"
"ÖGK","Jun.22","50","FA für medizinische und chemische Labordiagnostik","91","45","136"
"ÖGK","Jun.22","53","FA für Pathologie und Histologie","46","30","76"
"ÖGK","Jun.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","13","11","24"
"ÖGK","Jun.22","","Gesamt","226092","133643","359735"
"ÖGK","Jul.22","1","Arzt für Allgemeinmedizin","55762","37980","93742"
"ÖGK","Jul.22","2","FA für Anästhesiologie und Intensivmedizin","426","151","577"
"ÖGK","Jul.22","3","FA für Augenheilkunde und Optometrie","18620","10121","28741"
"ÖGK","Jul.22","4","FA für Chirurgie","5914","2407","8321"
"ÖGK","Jul.22","5","FA für Haut- und Geschlechtskrankheiten","20986","11981","32967"
"ÖGK","Jul.22","6","FA für Frauenheilkunde und Geburtshilfe","41059","21664","62723"
"ÖGK","Jul.22","7","FA für Innere Medizin","23721","10263","33984"
"ÖGK","Jul.22","8","FA für Kinder- und Jugendheilkunde","12916","16612","29528"
"ÖGK","Jul.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","6118","3584","9702"
"ÖGK","Jul.22","10","FA für Lungenkrankheiten","625","730","1355"
"ÖGK","Jul.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4457","1828","6285"
"ÖGK","Jul.22","12","FA für Orthopädie und orthopädische Chirurgie","16328","7431","23759"
"ÖGK","Jul.22","13","FA für Physikalische Medizin","454","368","822"
"ÖGK","Jul.22","14","FA für Radiologie","1719","745","2464"
"ÖGK","Jul.22","15","FA für Unfallchirurgie","3951","2585","6536"
"ÖGK","Jul.22","16","FA für Urologie","6683","2291","8974"
"ÖGK","Jul.22","18","FA für Neurochirurgie","814","423","1237"
"ÖGK","Jul.22","19","FA für Neurologie","3809","1390","5199"
"ÖGK","Jul.22","20","FA für Psychiatrie","4413","2958","7371"
"ÖGK","Jul.22","21","FA für Plastische Chirurgie","315","224","539"
"ÖGK","Jul.22","22","FA für Kinderchirurgie","46","135","181"
"ÖGK","Jul.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","343","160","503"
"ÖGK","Jul.22","24","FA für Nuklearmedizin","792","437","1229"
"ÖGK","Jul.22","26","FA für Strahlentherapie - Radioonkologie","13","1","14"
"ÖGK","Jul.22","29","FA für Immunologie","2","15","17"
"ÖGK","Jul.22","32","FA für Kinder- und Jugendpsychiatrie","474","243","717"
"ÖGK","Jul.22","34","FA für medizinische Biologie","","",""
"ÖGK","Jul.22","50","FA für medizinische und chemische Labordiagnostik","79","59","138"
"ÖGK","Jul.22","53","FA für Pathologie und Histologie","26","14","40"
"ÖGK","Jul.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","10","14","24"
"ÖGK","Jul.22","","Gesamt","230875","136814","367689"
"ÖGK","Aug.22","1","Arzt für Allgemeinmedizin","47219","36656","83875"
"ÖGK","Aug.22","2","FA für Anästhesiologie und Intensivmedizin","537","146","683"
"ÖGK","Aug.22","3","FA für Augenheilkunde und Optometrie","17434","9617","27051"
"ÖGK","Aug.22","4","FA für Chirurgie","5129","2451","7580"
"ÖGK","Aug.22","5","FA für Haut- und Geschlechtskrankheiten","18420","11528","29948"
"ÖGK","Aug.22","6","FA für Frauenheilkunde und Geburtshilfe","35761","21037","56798"
"ÖGK","Aug.22","7","FA für Innere Medizin","21514","9833","31347"
"ÖGK","Aug.22","8","FA für Kinder- und Jugendheilkunde","10651","15938","26589"
"ÖGK","Aug.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","5865","3901","9766"
"ÖGK","Aug.22","10","FA für Lungenkrankheiten","633","822","1455"
"ÖGK","Aug.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","3883","1913","5796"
"ÖGK","Aug.22","12","FA für Orthopädie und orthopädische Chirurgie","15280","7515","22795"
"ÖGK","Aug.22","13","FA für Physikalische Medizin","353","329","682"
"ÖGK","Aug.22","14","FA für Radiologie","1570","842","2412"
"ÖGK","Aug.22","15","FA für Unfallchirurgie","3414","2448","5862"
"ÖGK","Aug.22","16","FA für Urologie","6347","2255","8602"
"ÖGK","Aug.22","18","FA für Neurochirurgie","763","314","1077"
"ÖGK","Aug.22","19","FA für Neurologie","3551","1601","5152"
"ÖGK","Aug.22","20","FA für Psychiatrie","3740","3170","6910"
"ÖGK","Aug.22","21","FA für Plastische Chirurgie","249","212","461"
"ÖGK","Aug.22","22","FA für Kinderchirurgie","49","145","194"
"ÖGK","Aug.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","372","170","542"
"ÖGK","Aug.22","24","FA für Nuklearmedizin","569","500","1069"
"ÖGK","Aug.22","26","FA für Strahlentherapie - Radioonkologie","10","7","17"
"ÖGK","Aug.22","29","FA für Immunologie","9","25","34"
"ÖGK","Aug.22","32","FA für Kinder- und Jugendpsychiatrie","407","232","639"
"ÖGK","Aug.22","34","FA für medizinische Biologie","","",""
"ÖGK","Aug.22","50","FA für medizinische und chemische Labordiagnostik","64","56","120"
"ÖGK","Aug.22","53","FA für Pathologie und Histologie","34","38","72"
"ÖGK","Aug.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","12","4","16"
"ÖGK","Aug.22","","Gesamt","203839","133705","337544"
"ÖGK","Sep.22","1","Arzt für Allgemeinmedizin","51877","39168","91045"
"ÖGK","Sep.22","2","FA für Anästhesiologie und Intensivmedizin","446","174","620"
"ÖGK","Sep.22","3","FA für Augenheilkunde und Optometrie","20228","11642","31870"
"ÖGK","Sep.22","4","FA für Chirurgie","5668","2714","8382"
"ÖGK","Sep.22","5","FA für Haut- und Geschlechtskrankheiten","21560","13034","34594"
"ÖGK","Sep.22","6","FA für Frauenheilkunde und Geburtshilfe","40570","24805","65375"
"ÖGK","Sep.22","7","FA für Innere Medizin","23029","11324","34353"
"ÖGK","Sep.22","8","FA für Kinder- und Jugendheilkunde","11526","16234","27760"
"ÖGK","Sep.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","6705","4253","10958"
"ÖGK","Sep.22","10","FA für Lungenkrankheiten","701","873","1574"
"ÖGK","Sep.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4696","2074","6770"
"ÖGK","Sep.22","12","FA für Orthopädie und orthopädische Chirurgie","16203","8290","24493"
"ÖGK","Sep.22","13","FA für Physikalische Medizin","456","484","940"
"ÖGK","Sep.22","14","FA für Radiologie","1817","870","2687"
"ÖGK","Sep.22","15","FA für Unfallchirurgie","4157","2839","6996"
"ÖGK","Sep.22","16","FA für Urologie","6560","2560","9120"
"ÖGK","Sep.22","18","FA für Neurochirurgie","940","440","1380"
"ÖGK","Sep.22","19","FA für Neurologie","4312","1851","6163"
"ÖGK","Sep.22","20","FA für Psychiatrie","5222","3502","8724"
"ÖGK","Sep.22","21","FA für Plastische Chirurgie","349","214","563"
"ÖGK","Sep.22","22","FA für Kinderchirurgie","37","151","188"
"ÖGK","Sep.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","607","172","779"
"ÖGK","Sep.22","24","FA für Nuklearmedizin","642","550","1192"
"ÖGK","Sep.22","26","FA für Strahlentherapie - Radioonkologie","8","7","15"
"ÖGK","Sep.22","29","FA für Immunologie","8","15","23"
"ÖGK","Sep.22","32","FA für Kinder- und Jugendpsychiatrie","247","255","502"
"ÖGK","Sep.22","34","FA für medizinische Biologie","","",""
"ÖGK","Sep.22","50","FA für medizinische und chemische Labordiagnostik","104","64","168"
"ÖGK","Sep.22","53","FA für Pathologie und Histologie","22","26","48"
"ÖGK","Sep.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","4","5","9"
"ÖGK","Sep.22","","Gesamt","228701","148590","377291"
"ÖGK","Okt.22","1","Arzt für Allgemeinmedizin","44424","42686","87110"
"ÖGK","Okt.22","2","FA für Anästhesiologie und Intensivmedizin","390","146","536"
"ÖGK","Okt.22","3","FA für Augenheilkunde und Optometrie","16354","12097","28451"
"ÖGK","Okt.22","4","FA für Chirurgie","4637","2723","7360"
"ÖGK","Okt.22","5","FA für Haut- und Geschlechtskrankheiten","18015","12601","30616"
"ÖGK","Okt.22","6","FA für Frauenheilkunde und Geburtshilfe","35797","24957","60754"
"ÖGK","Okt.22","7","FA für Innere Medizin","20056","11745","31801"
"ÖGK","Okt.22","8","FA für Kinder- und Jugendheilkunde","9930","16780","26710"
"ÖGK","Okt.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","5174","3881","9055"
"ÖGK","Okt.22","10","FA für Lungenkrankheiten","497","960","1457"
"ÖGK","Okt.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","3740","3428","7168"
"ÖGK","Okt.22","12","FA für Orthopädie und orthopädische Chirurgie","13562","8093","21655"
"ÖGK","Okt.22","13","FA für Physikalische Medizin","373","458","831"
"ÖGK","Okt.22","14","FA für Radiologie","1679","793","2472"
"ÖGK","Okt.22","15","FA für Unfallchirurgie","3808","2637","6445"
"ÖGK","Okt.22","16","FA für Urologie","5848","2403","8251"
"ÖGK","Okt.22","18","FA für Neurochirurgie","710","455","1165"
"ÖGK","Okt.22","19","FA für Neurologie","4724","1922","6646"
"ÖGK","Okt.22","20","FA für Psychiatrie","4221","4003","8224"
"ÖGK","Okt.22","21","FA für Plastische Chirurgie","251","243","494"
"ÖGK","Okt.22","22","FA für Kinderchirurgie","47","141","188"
"ÖGK","Okt.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","498","181","679"
"ÖGK","Okt.22","24","FA für Nuklearmedizin","497","382","879"
"ÖGK","Okt.22","26","FA für Strahlentherapie - Radioonkologie","9","3","12"
"ÖGK","Okt.22","29","FA für Immunologie","9","16","25"
"ÖGK","Okt.22","32","FA für Kinder- und Jugendpsychiatrie","281","277","558"
"ÖGK","Okt.22","34","FA für medizinische Biologie","","",""
"ÖGK","Okt.22","50","FA für medizinische und chemische Labordiagnostik","81","65","146"
"ÖGK","Okt.22","53","FA für Pathologie und Histologie","11","7","18"
"ÖGK","Okt.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","6","5","11"
"ÖGK","Okt.22","","Gesamt","195629","154088","349717"
"ÖGK","Nov.22","1","Arzt für Allgemeinmedizin","52335","47877","100212"
"ÖGK","Nov.22","2","FA für Anästhesiologie und Intensivmedizin","427","180","607"
"ÖGK","Nov.22","3","FA für Augenheilkunde und Optometrie","22588","13265","35853"
"ÖGK","Nov.22","4","FA für Chirurgie","5855","3261","9116"
"ÖGK","Nov.22","5","FA für Haut- und Geschlechtskrankheiten","20305","14850","35155"
"ÖGK","Nov.22","6","FA für Frauenheilkunde und Geburtshilfe","39194","28125","67319"
"ÖGK","Nov.22","7","FA für Innere Medizin","22019","13088","35107"
"ÖGK","Nov.22","8","FA für Kinder- und Jugendheilkunde","10547","20700","31247"
"ÖGK","Nov.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","6088","4859","10947"
"ÖGK","Nov.22","10","FA für Lungenkrankheiten","925","1172","2097"
"ÖGK","Nov.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","4879","2246","7125"
"ÖGK","Nov.22","12","FA für Orthopädie und orthopädische Chirurgie","15115","9093","24208"
"ÖGK","Nov.22","13","FA für Physikalische Medizin","518","498","1016"
"ÖGK","Nov.22","14","FA für Radiologie","1808","1051","2859"
"ÖGK","Nov.22","15","FA für Unfallchirurgie","3827","2904","6731"
"ÖGK","Nov.22","16","FA für Urologie","6111","3325","9436"
"ÖGK","Nov.22","18","FA für Neurochirurgie","848","471","1319"
