"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK-N","Jun.22","13","FA für Physikalische Medizin","75","78","153"
"ÖGK-N","Jun.22","14","FA für Radiologie","129","86","215"
"ÖGK-N","Jun.22","15","FA für Unfallchirurgie","575","293","868"
"ÖGK-N","Jun.22","16","FA für Urologie","1343","481","1824"
"ÖGK-N","Jun.22","18","FA für Neurochirurgie","136","48","184"
"ÖGK-N","Jun.22","19","FA für Neurologie","976","252","1228"
"ÖGK-N","Jun.22","20","FA für Psychiatrie","520","333","853"
"ÖGK-N","Jun.22","21","FA für Plastische Chirurgie","62","39","101"
"ÖGK-N","Jun.22","22","FA für Kinderchirurgie","11","26","37"
"ÖGK-N","Jun.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","16","10","26"
"ÖGK-N","Jun.22","24","FA für Nuklearmedizin","34","29","63"
"ÖGK-N","Jun.22","26","FA für Strahlentherapie - Radioonkologie","1","","1"
"ÖGK-N","Jun.22","29","FA für Immunologie","1","6","7"
"ÖGK-N","Jun.22","32","FA für Kinder- und Jugendpsychiatrie","8","19","27"
"ÖGK-N","Jun.22","34","FA für medizinische Biologie","","",""
"ÖGK-N","Jun.22","50","FA für medizinische und chemische Labordiagnostik","21","2","23"
"ÖGK-N","Jun.22","53","FA für Pathologie und Histologie","1","","1"
"ÖGK-N","Jun.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1","","1"
"ÖGK-N","Jun.22","","Gesamt","39999","20179","60178"
"ÖGK-N","Jul.22","1","Arzt für Allgemeinmedizin","15313","7007","22320"
"ÖGK-N","Jul.22","2","FA für Anästhesiologie und Intensivmedizin","64","8","72"
"ÖGK-N","Jul.22","3","FA für Augenheilkunde und Optometrie","3779","1163","4942"
"ÖGK-N","Jul.22","4","FA für Chirurgie","1426","379","1805"
"ÖGK-N","Jul.22","5","FA für Haut- und Geschlechtskrankheiten","3588","1838","5426"
"ÖGK-N","Jul.22","6","FA für Frauenheilkunde und Geburtshilfe","8323","2508","10831"
"ÖGK-N","Jul.22","7","FA für Innere Medizin","6027","1865","7892"
"ÖGK-N","Jul.22","8","FA für Kinder- und Jugendheilkunde","4039","2594","6633"
"ÖGK-N","Jul.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1000","521","1521"
"ÖGK-N","Jul.22","10","FA für Lungenkrankheiten","217","111","328"
"ÖGK-N","Jul.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","772","289","1061"
"ÖGK-N","Jul.22","12","FA für Orthopädie und orthopädische Chirurgie","5124","1335","6459"
"ÖGK-N","Jul.22","13","FA für Physikalische Medizin","64","83","147"
"ÖGK-N","Jul.22","14","FA für Radiologie","162","79","241"
"ÖGK-N","Jul.22","15","FA für Unfallchirurgie","909","303","1212"
"ÖGK-N","Jul.22","16","FA für Urologie","1746","496","2242"
"ÖGK-N","Jul.22","18","FA für Neurochirurgie","181","42","223"
"ÖGK-N","Jul.22","19","FA für Neurologie","628","244","872"
"ÖGK-N","Jul.22","20","FA für Psychiatrie","398","321","719"
"ÖGK-N","Jul.22","21","FA für Plastische Chirurgie","66","30","96"
"ÖGK-N","Jul.22","22","FA für Kinderchirurgie","16","15","31"
"ÖGK-N","Jul.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","10","9","19"
"ÖGK-N","Jul.22","24","FA für Nuklearmedizin","52","36","88"
"ÖGK-N","Jul.22","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-N","Jul.22","29","FA für Immunologie","","2","2"
"ÖGK-N","Jul.22","32","FA für Kinder- und Jugendpsychiatrie","4","14","18"
"ÖGK-N","Jul.22","34","FA für medizinische Biologie","","",""
"ÖGK-N","Jul.22","50","FA für medizinische und chemische Labordiagnostik","23","5","28"
"ÖGK-N","Jul.22","53","FA für Pathologie und Histologie","","",""
"ÖGK-N","Jul.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","1","1"
"ÖGK-N","Jul.22","","Gesamt","53931","21298","75229"
"ÖGK-N","Aug.22","1","Arzt für Allgemeinmedizin","13965","6327","20292"
"ÖGK-N","Aug.22","2","FA für Anästhesiologie und Intensivmedizin","81","20","101"
"ÖGK-N","Aug.22","3","FA für Augenheilkunde und Optometrie","3684","970","4654"
"ÖGK-N","Aug.22","4","FA für Chirurgie","1637","402","2039"
"ÖGK-N","Aug.22","5","FA für Haut- und Geschlechtskrankheiten","3994","1707","5701"
"ÖGK-N","Aug.22","6","FA für Frauenheilkunde und Geburtshilfe","5935","2480","8415"
"ÖGK-N","Aug.22","7","FA für Innere Medizin","5803","1886","7689"
"ÖGK-N","Aug.22","8","FA für Kinder- und Jugendheilkunde","3024","2439","5463"
"ÖGK-N","Aug.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1187","494","1681"
"ÖGK-N","Aug.22","10","FA für Lungenkrankheiten","189","185","374"
"ÖGK-N","Aug.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","935","361","1296"
"ÖGK-N","Aug.22","12","FA für Orthopädie und orthopädische Chirurgie","5156","1320","6476"
"ÖGK-N","Aug.22","13","FA für Physikalische Medizin","75","43","118"
"ÖGK-N","Aug.22","14","FA für Radiologie","157","90","247"
"ÖGK-N","Aug.22","15","FA für Unfallchirurgie","877","255","1132"
"ÖGK-N","Aug.22","16","FA für Urologie","1855","449","2304"
"ÖGK-N","Aug.22","18","FA für Neurochirurgie","168","36","204"
"ÖGK-N","Aug.22","19","FA für Neurologie","888","270","1158"
"ÖGK-N","Aug.22","20","FA für Psychiatrie","436","270","706"
"ÖGK-N","Aug.22","21","FA für Plastische Chirurgie","81","25","106"
"ÖGK-N","Aug.22","22","FA für Kinderchirurgie","23","32","55"
"ÖGK-N","Aug.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","16","8","24"
"ÖGK-N","Aug.22","24","FA für Nuklearmedizin","54","29","83"
"ÖGK-N","Aug.22","26","FA für Strahlentherapie - Radioonkologie","2","2","4"
"ÖGK-N","Aug.22","29","FA für Immunologie","4","5","9"
"ÖGK-N","Aug.22","32","FA für Kinder- und Jugendpsychiatrie","11","25","36"
"ÖGK-N","Aug.22","34","FA für medizinische Biologie","","",""
"ÖGK-N","Aug.22","50","FA für medizinische und chemische Labordiagnostik","20","11","31"
"ÖGK-N","Aug.22","53","FA für Pathologie und Histologie","1","1","2"
"ÖGK-N","Aug.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-N","Aug.22","","Gesamt","50258","20142","70400"
"ÖGK-N","Sep.22","1","Arzt für Allgemeinmedizin","13236","7126","20362"
"ÖGK-N","Sep.22","2","FA für Anästhesiologie und Intensivmedizin","78","13","91"
"ÖGK-N","Sep.22","3","FA für Augenheilkunde und Optometrie","3470","1310","4780"
"ÖGK-N","Sep.22","4","FA für Chirurgie","1467","412","1879"
"ÖGK-N","Sep.22","5","FA für Haut- und Geschlechtskrankheiten","3533","2195","5728"
"ÖGK-N","Sep.22","6","FA für Frauenheilkunde und Geburtshilfe","5615","2814","8429"
"ÖGK-N","Sep.22","7","FA für Innere Medizin","4853","2092","6945"
"ÖGK-N","Sep.22","8","FA für Kinder- und Jugendheilkunde","2023","2842","4865"
"ÖGK-N","Sep.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1034","569","1603"
"ÖGK-N","Sep.22","10","FA für Lungenkrankheiten","196","179","375"
"ÖGK-N","Sep.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1514","309","1823"
"ÖGK-N","Sep.22","12","FA für Orthopädie und orthopädische Chirurgie","4538","1447","5985"
"ÖGK-N","Sep.22","13","FA für Physikalische Medizin","139","92","231"
"ÖGK-N","Sep.22","14","FA für Radiologie","303","92","395"
"ÖGK-N","Sep.22","15","FA für Unfallchirurgie","877","349","1226"
"ÖGK-N","Sep.22","16","FA für Urologie","1540","521","2061"
"ÖGK-N","Sep.22","18","FA für Neurochirurgie","161","38","199"
"ÖGK-N","Sep.22","19","FA für Neurologie","912","267","1179"
"ÖGK-N","Sep.22","20","FA für Psychiatrie","693","323","1016"
"ÖGK-N","Sep.22","21","FA für Plastische Chirurgie","108","43","151"
"ÖGK-N","Sep.22","22","FA für Kinderchirurgie","16","40","56"
"ÖGK-N","Sep.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","10","8","18"
"ÖGK-N","Sep.22","24","FA für Nuklearmedizin","48","44","92"
"ÖGK-N","Sep.22","26","FA für Strahlentherapie - Radioonkologie","3","1","4"
"ÖGK-N","Sep.22","29","FA für Immunologie","3","4","7"
"ÖGK-N","Sep.22","32","FA für Kinder- und Jugendpsychiatrie","29","38","67"
"ÖGK-N","Sep.22","34","FA für medizinische Biologie","","",""
"ÖGK-N","Sep.22","50","FA für medizinische und chemische Labordiagnostik","49","7","56"
"ÖGK-N","Sep.22","53","FA für Pathologie und Histologie","1","","1"
"ÖGK-N","Sep.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-N","Sep.22","","Gesamt","46449","23175","69624"
"ÖGK-N","Okt.22","1","Arzt für Allgemeinmedizin","9902","7871","17773"
"ÖGK-N","Okt.22","2","FA für Anästhesiologie und Intensivmedizin","50","12","62"
"ÖGK-N","Okt.22","3","FA für Augenheilkunde und Optometrie","2491","1115","3606"
"ÖGK-N","Okt.22","4","FA für Chirurgie","1172","416","1588"
"ÖGK-N","Okt.22","5","FA für Haut- und Geschlechtskrankheiten","2608","1997","4605"
"ÖGK-N","Okt.22","6","FA für Frauenheilkunde und Geburtshilfe","4499","2447","6946"
"ÖGK-N","Okt.22","7","FA für Innere Medizin","4263","2043","6306"
"ÖGK-N","Okt.22","8","FA für Kinder- und Jugendheilkunde","1781","2623","4404"
"ÖGK-N","Okt.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","826","503","1329"
"ÖGK-N","Okt.22","10","FA für Lungenkrankheiten","140","182","322"
"ÖGK-N","Okt.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","671","318","989"
"ÖGK-N","Okt.22","12","FA für Orthopädie und orthopädische Chirurgie","3442","1357","4799"
"ÖGK-N","Okt.22","13","FA für Physikalische Medizin","84","110","194"
"ÖGK-N","Okt.22","14","FA für Radiologie","147","75","222"
"ÖGK-N","Okt.22","15","FA für Unfallchirurgie","630","266","896"
"ÖGK-N","Okt.22","16","FA für Urologie","1254","533","1787"
"ÖGK-N","Okt.22","18","FA für Neurochirurgie","140","46","186"
"ÖGK-N","Okt.22","19","FA für Neurologie","709","282","991"
"ÖGK-N","Okt.22","20","FA für Psychiatrie","317","314","631"
"ÖGK-N","Okt.22","21","FA für Plastische Chirurgie","71","43","114"
"ÖGK-N","Okt.22","22","FA für Kinderchirurgie","9","17","26"
"ÖGK-N","Okt.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","23","9","32"
"ÖGK-N","Okt.22","24","FA für Nuklearmedizin","48","36","84"
"ÖGK-N","Okt.22","26","FA für Strahlentherapie - Radioonkologie","1","3","4"
"ÖGK-N","Okt.22","29","FA für Immunologie","4","3","7"
"ÖGK-N","Okt.22","32","FA für Kinder- und Jugendpsychiatrie","19","8","27"
"ÖGK-N","Okt.22","34","FA für medizinische Biologie","","",""
"ÖGK-N","Okt.22","50","FA für medizinische und chemische Labordiagnostik","15","13","28"
"ÖGK-N","Okt.22","53","FA für Pathologie und Histologie","","",""
"ÖGK-N","Okt.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1","","1"
"ÖGK-N","Okt.22","","Gesamt","35317","22642","57959"
"ÖGK-N","Nov.22","1","Arzt für Allgemeinmedizin","9091","7936","17027"
"ÖGK-N","Nov.22","2","FA für Anästhesiologie und Intensivmedizin","28","12","40"
"ÖGK-N","Nov.22","3","FA für Augenheilkunde und Optometrie","2970","1206","4176"
"ÖGK-N","Nov.22","4","FA für Chirurgie","1047","449","1496"
"ÖGK-N","Nov.22","5","FA für Haut- und Geschlechtskrankheiten","2263","2110","4373"
"ÖGK-N","Nov.22","6","FA für Frauenheilkunde und Geburtshilfe","4587","2864","7451"
"ÖGK-N","Nov.22","7","FA für Innere Medizin","3101","2313","5414"
"ÖGK-N","Nov.22","8","FA für Kinder- und Jugendheilkunde","1558","3059","4617"
"ÖGK-N","Nov.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","717","564","1281"
"ÖGK-N","Nov.22","10","FA für Lungenkrankheiten","127","211","338"
"ÖGK-N","Nov.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","878","319","1197"
"ÖGK-N","Nov.22","12","FA für Orthopädie und orthopädische Chirurgie","3240","1508","4748"
"ÖGK-N","Nov.22","13","FA für Physikalische Medizin","84","77","161"
"ÖGK-N","Nov.22","14","FA für Radiologie","107","91","198"
"ÖGK-N","Nov.22","15","FA für Unfallchirurgie","488","304","792"
"ÖGK-N","Nov.22","16","FA für Urologie","1081","609","1690"
"ÖGK-N","Nov.22","18","FA für Neurochirurgie","123","68","191"
"ÖGK-N","Nov.22","19","FA für Neurologie","660","226","886"
"ÖGK-N","Nov.22","20","FA für Psychiatrie","428","318","746"
"ÖGK-N","Nov.22","21","FA für Plastische Chirurgie","38","38","76"
"ÖGK-N","Nov.22","22","FA für Kinderchirurgie","15","26","41"
"ÖGK-N","Nov.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","16","11","27"
"ÖGK-N","Nov.22","24","FA für Nuklearmedizin","37","46","83"
"ÖGK-N","Nov.22","26","FA für Strahlentherapie - Radioonkologie","1","1","2"
"ÖGK-N","Nov.22","29","FA für Immunologie","3","7","10"
"ÖGK-N","Nov.22","32","FA für Kinder- und Jugendpsychiatrie","8","25","33"
"ÖGK-N","Nov.22","34","FA für medizinische Biologie","","",""
"ÖGK-N","Nov.22","50","FA für medizinische und chemische Labordiagnostik","12","10","22"
"ÖGK-N","Nov.22","53","FA für Pathologie und Histologie","","1","1"
"ÖGK-N","Nov.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-N","Nov.22","","Gesamt","32708","24409","57117"
"ÖGK-N","Dez.22","1","Arzt für Allgemeinmedizin","6985","7438","14423"
"ÖGK-N","Dez.22","2","FA für Anästhesiologie und Intensivmedizin","27","13","40"
"ÖGK-N","Dez.22","3","FA für Augenheilkunde und Optometrie","1707","1222","2929"
"ÖGK-N","Dez.22","4","FA für Chirurgie","903","508","1411"
"ÖGK-N","Dez.22","5","FA für Haut- und Geschlechtskrankheiten","1911","2309","4220"
"ÖGK-N","Dez.22","6","FA für Frauenheilkunde und Geburtshilfe","2683","2706","5389"
"ÖGK-N","Dez.22","7","FA für Innere Medizin","2490","2165","4655"
"ÖGK-N","Dez.22","8","FA für Kinder- und Jugendheilkunde","1499","3644","5143"
"ÖGK-N","Dez.22","9","FA für Hals-, Nasen- und Ohrenerkrankungen","538","724","1262"
"ÖGK-N","Dez.22","10","FA für Lungenkrankheiten","113","167","280"
"ÖGK-N","Dez.22","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","527","412","939"
"ÖGK-N","Dez.22","12","FA für Orthopädie und orthopädische Chirurgie","2431","1638","4069"
"ÖGK-N","Dez.22","13","FA für Physikalische Medizin","79","91","170"
"ÖGK-N","Dez.22","14","FA für Radiologie","84","74","158"
"ÖGK-N","Dez.22","15","FA für Unfallchirurgie","450","323","773"
"ÖGK-N","Dez.22","16","FA für Urologie","927","541","1468"
"ÖGK-N","Dez.22","18","FA für Neurochirurgie","65","49","114"
"ÖGK-N","Dez.22","19","FA für Neurologie","353","321","674"
"ÖGK-N","Dez.22","20","FA für Psychiatrie","283","407","690"
"ÖGK-N","Dez.22","21","FA für Plastische Chirurgie","48","49","97"
"ÖGK-N","Dez.22","22","FA für Kinderchirurgie","9","36","45"
"ÖGK-N","Dez.22","23","FA für Mund., Kiefer- und Gesichtschirurgie","20","7","27"
"ÖGK-N","Dez.22","24","FA für Nuklearmedizin","29","28","57"
"ÖGK-N","Dez.22","26","FA für Strahlentherapie - Radioonkologie","2","","2"
"ÖGK-N","Dez.22","29","FA für Immunologie","4","3","7"
"ÖGK-N","Dez.22","32","FA für Kinder- und Jugendpsychiatrie","5","27","32"
"ÖGK-N","Dez.22","34","FA für medizinische Biologie","","",""
"ÖGK-N","Dez.22","50","FA für medizinische und chemische Labordiagnostik","17","8","25"
"ÖGK-N","Dez.22","53","FA für Pathologie und Histologie","","1","1"
"ÖGK-N","Dez.22","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","1","","1"
"ÖGK-N","Dez.22","","Gesamt","24190","24911","49101"
"ÖGK-N","Jän.23","1","Arzt für Allgemeinmedizin","9017","9157","18174"
"ÖGK-N","Jän.23","2","FA für Anästhesiologie und Intensivmedizin","42","30","72"
"ÖGK-N","Jän.23","3","FA für Augenheilkunde und Optometrie","2612","1377","3989"
"ÖGK-N","Jän.23","4","FA für Chirurgie","1259","512","1771"
"ÖGK-N","Jän.23","5","FA für Haut- und Geschlechtskrankheiten","2619","2155","4774"
"ÖGK-N","Jän.23","6","FA für Frauenheilkunde und Geburtshilfe","4698","3222","7920"
"ÖGK-N","Jän.23","7","FA für Innere Medizin","3655","2326","5981"
"ÖGK-N","Jän.23","8","FA für Kinder- und Jugendheilkunde","2160","4090","6250"
"ÖGK-N","Jän.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","859","754","1613"
"ÖGK-N","Jän.23","10","FA für Lungenkrankheiten","202","176","378"
"ÖGK-N","Jän.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1047","373","1420"
"ÖGK-N","Jän.23","12","FA für Orthopädie und orthopädische Chirurgie","3843","1703","5546"
"ÖGK-N","Jän.23","13","FA für Physikalische Medizin","82","105","187"
"ÖGK-N","Jän.23","14","FA für Radiologie","126","90","216"
"ÖGK-N","Jän.23","15","FA für Unfallchirurgie","708","344","1052"
"ÖGK-N","Jän.23","16","FA für Urologie","1199","608","1807"
"ÖGK-N","Jän.23","18","FA für Neurochirurgie","145","55","200"
"ÖGK-N","Jän.23","19","FA für Neurologie","813","318","1131"
"ÖGK-N","Jän.23","20","FA für Psychiatrie","538","437","975"
"ÖGK-N","Jän.23","21","FA für Plastische Chirurgie","88","59","147"
"ÖGK-N","Jän.23","22","FA für Kinderchirurgie","13","19","32"
"ÖGK-N","Jän.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","18","16","34"
"ÖGK-N","Jän.23","24","FA für Nuklearmedizin","44","48","92"
"ÖGK-N","Jän.23","26","FA für Strahlentherapie - Radioonkologie","1","3","4"
"ÖGK-N","Jän.23","29","FA für Immunologie","2","5","7"
"ÖGK-N","Jän.23","32","FA für Kinder- und Jugendpsychiatrie","8","16","24"
"ÖGK-N","Jän.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Jän.23","50","FA für medizinische und chemische Labordiagnostik","11","11","22"
"ÖGK-N","Jän.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-N","Jän.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","1","1"
"ÖGK-N","Jän.23","","Gesamt","35809","28010","63819"
"ÖGK-N","Feb.23","1","Arzt für Allgemeinmedizin","10779","9330","20109"
"ÖGK-N","Feb.23","2","FA für Anästhesiologie und Intensivmedizin","60","24","84"
"ÖGK-N","Feb.23","3","FA für Augenheilkunde und Optometrie","2525","1885","4410"
"ÖGK-N","Feb.23","4","FA für Chirurgie","969","554","1523"
"ÖGK-N","Feb.23","5","FA für Haut- und Geschlechtskrankheiten","2080","2492","4572"
"ÖGK-N","Feb.23","6","FA für Frauenheilkunde und Geburtshilfe","3551","3435","6986"
"ÖGK-N","Feb.23","7","FA für Innere Medizin","2888","2637","5525"
"ÖGK-N","Feb.23","8","FA für Kinder- und Jugendheilkunde","1520","3791","5311"
"ÖGK-N","Feb.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","599","820","1419"
"ÖGK-N","Feb.23","10","FA für Lungenkrankheiten","117","191","308"
"ÖGK-N","Feb.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","753","433","1186"
"ÖGK-N","Feb.23","12","FA für Orthopädie und orthopädische Chirurgie","3526","1846","5372"
"ÖGK-N","Feb.23","13","FA für Physikalische Medizin","125","77","202"
"ÖGK-N","Feb.23","14","FA für Radiologie","120","112","232"
"ÖGK-N","Feb.23","15","FA für Unfallchirurgie","511","362","873"
"ÖGK-N","Feb.23","16","FA für Urologie","1004","638","1642"
"ÖGK-N","Feb.23","18","FA für Neurochirurgie","112","72","184"
"ÖGK-N","Feb.23","19","FA für Neurologie","610","318","928"
"ÖGK-N","Feb.23","20","FA für Psychiatrie","348","412","760"
"ÖGK-N","Feb.23","21","FA für Plastische Chirurgie","49","65","114"
"ÖGK-N","Feb.23","22","FA für Kinderchirurgie","8","29","37"
"ÖGK-N","Feb.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","31","9","40"
"ÖGK-N","Feb.23","24","FA für Nuklearmedizin","29","46","75"
"ÖGK-N","Feb.23","26","FA für Strahlentherapie - Radioonkologie","7","2","9"
"ÖGK-N","Feb.23","29","FA für Immunologie","1","11","12"
"ÖGK-N","Feb.23","32","FA für Kinder- und Jugendpsychiatrie","9","20","29"
"ÖGK-N","Feb.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Feb.23","50","FA für medizinische und chemische Labordiagnostik","14","14","28"
"ÖGK-N","Feb.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-N","Feb.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-N","Feb.23","","Gesamt","32345","29625","61970"
"ÖGK-N","Mär.23","1","Arzt für Allgemeinmedizin","10809","10613","21422"
"ÖGK-N","Mär.23","2","FA für Anästhesiologie und Intensivmedizin","60","20","80"
"ÖGK-N","Mär.23","3","FA für Augenheilkunde und Optometrie","2182","2467","4649"
"ÖGK-N","Mär.23","4","FA für Chirurgie","1261","613","1874"
"ÖGK-N","Mär.23","5","FA für Haut- und Geschlechtskrankheiten","2874","3038","5912"
"ÖGK-N","Mär.23","6","FA für Frauenheilkunde und Geburtshilfe","3969","4312","8281"
"ÖGK-N","Mär.23","7","FA für Innere Medizin","4381","3404","7785"
"ÖGK-N","Mär.23","8","FA für Kinder- und Jugendheilkunde","2640","4470","7110"
"ÖGK-N","Mär.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","1043","950","1993"
"ÖGK-N","Mär.23","10","FA für Lungenkrankheiten","203","214","417"
"ÖGK-N","Mär.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","666","482","1148"
"ÖGK-N","Mär.23","12","FA für Orthopädie und orthopädische Chirurgie","4142","2401","6543"
"ÖGK-N","Mär.23","13","FA für Physikalische Medizin","135","91","226"
"ÖGK-N","Mär.23","14","FA für Radiologie","167","111","278"
"ÖGK-N","Mär.23","15","FA für Unfallchirurgie","795","391","1186"
"ÖGK-N","Mär.23","16","FA für Urologie","1513","779","2292"
"ÖGK-N","Mär.23","18","FA für Neurochirurgie","145","59","204"
"ÖGK-N","Mär.23","19","FA für Neurologie","678","438","1116"
"ÖGK-N","Mär.23","20","FA für Psychiatrie","366","468","834"
"ÖGK-N","Mär.23","21","FA für Plastische Chirurgie","71","45","116"
"ÖGK-N","Mär.23","22","FA für Kinderchirurgie","22","41","63"
"ÖGK-N","Mär.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","34","16","50"
"ÖGK-N","Mär.23","24","FA für Nuklearmedizin","49","78","127"
"ÖGK-N","Mär.23","26","FA für Strahlentherapie - Radioonkologie","4","5","9"
"ÖGK-N","Mär.23","29","FA für Immunologie","","7","7"
"ÖGK-N","Mär.23","32","FA für Kinder- und Jugendpsychiatrie","13","22","35"
"ÖGK-N","Mär.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Mär.23","50","FA für medizinische und chemische Labordiagnostik","16","10","26"
"ÖGK-N","Mär.23","53","FA für Pathologie und Histologie","","1","1"
"ÖGK-N","Mär.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","3","3"
"ÖGK-N","Mär.23","","Gesamt","38238","35549","73787"
"ÖGK-N","Apr.23","1","Arzt für Allgemeinmedizin","7601","7731","15332"
"ÖGK-N","Apr.23","2","FA für Anästhesiologie und Intensivmedizin","28","7","35"
"ÖGK-N","Apr.23","3","FA für Augenheilkunde und Optometrie","1980","1516","3496"
"ÖGK-N","Apr.23","4","FA für Chirurgie","1053","1118","2171"
"ÖGK-N","Apr.23","5","FA für Haut- und Geschlechtskrankheiten","2251","2198","4449"
"ÖGK-N","Apr.23","6","FA für Frauenheilkunde und Geburtshilfe","3575","2762","6337"
"ÖGK-N","Apr.23","7","FA für Innere Medizin","3457","2421","5878"
"ÖGK-N","Apr.23","8","FA für Kinder- und Jugendheilkunde","1560","3573","5133"
"ÖGK-N","Apr.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","818","774","1592"
"ÖGK-N","Apr.23","10","FA für Lungenkrankheiten","141","157","298"
"ÖGK-N","Apr.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","742","366","1108"
"ÖGK-N","Apr.23","12","FA für Orthopädie und orthopädische Chirurgie","3352","1803","5155"
"ÖGK-N","Apr.23","13","FA für Physikalische Medizin","139","70","209"
"ÖGK-N","Apr.23","14","FA für Radiologie","126","73","199"
"ÖGK-N","Apr.23","15","FA für Unfallchirurgie","531","299","830"
"ÖGK-N","Apr.23","16","FA für Urologie","1177","555","1732"
"ÖGK-N","Apr.23","18","FA für Neurochirurgie","114","40","154"
"ÖGK-N","Apr.23","19","FA für Neurologie","577","284","861"
"ÖGK-N","Apr.23","20","FA für Psychiatrie","412","327","739"
"ÖGK-N","Apr.23","21","FA für Plastische Chirurgie","73","36","109"
"ÖGK-N","Apr.23","22","FA für Kinderchirurgie","17","27","44"
"ÖGK-N","Apr.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","16","18","34"
"ÖGK-N","Apr.23","24","FA für Nuklearmedizin","31","33","64"
"ÖGK-N","Apr.23","26","FA für Strahlentherapie - Radioonkologie","3","1","4"
"ÖGK-N","Apr.23","29","FA für Immunologie","3","2","5"
"ÖGK-N","Apr.23","32","FA für Kinder- und Jugendpsychiatrie","23","34","57"
"ÖGK-N","Apr.23","34","FA für medizinische Biologie","","",""
"ÖGK-N","Apr.23","50","FA für medizinische und chemische Labordiagnostik","13","3","16"
"ÖGK-N","Apr.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-N","Apr.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-N","Apr.23","","Gesamt","29813","26228","56041"
"ÖGK-N","Mai.23","1","Arzt für Allgemeinmedizin","8537","7884","16421"
"ÖGK-N","Mai.23","2","FA für Anästhesiologie und Intensivmedizin","43","13","56"
"ÖGK-N","Mai.23","3","FA für Augenheilkunde und Optometrie","1780","1540","3320"
"ÖGK-N","Mai.23","4","FA für Chirurgie","935","703","1638"
"ÖGK-N","Mai.23","5","FA für Haut- und Geschlechtskrankheiten","2066","2121","4187"
"ÖGK-N","Mai.23","6","FA für Frauenheilkunde und Geburtshilfe","3766","2880","6646"
"ÖGK-N","Mai.23","7","FA für Innere Medizin","2681","2473","5154"
"ÖGK-N","Mai.23","8","FA für Kinder- und Jugendheilkunde","2186","3039","5225"
"ÖGK-N","Mai.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","629","876","1505"
"ÖGK-N","Mai.23","10","FA für Lungenkrankheiten","123","169","292"
"ÖGK-N","Mai.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","527","387","914"
