Date,FG-Code,LST,Monat.Jahr,Fachrichtung,postal,online,Gesamt,Bundesland_pretty
2022-05,8.0,ÖGK-K,Mai.22,FA für Kinder- und Jugendheilkunde,1096.0,1702.0,2798.0,Kärnten
2022-05,9.0,ÖGK-K,Mai.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",290.0,189.0,479.0,Kärnten
2022-05,10.0,ÖGK-K,Mai.22,FA für Lungenkrankheiten,13.0,5.0,18.0,Kärnten
2022-05,11.0,ÖGK-K,Mai.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,319.0,125.0,444.0,Kärnten
2022-05,12.0,ÖGK-K,Mai.22,FA für Orthopädie und orthopädische Chirurgie,547.0,385.0,932.0,Kärnten
2022-05,13.0,ÖGK-K,Mai.22,FA für Physikalische Medizin,7.0,3.0,10.0,Kärnten
2022-05,14.0,ÖGK-K,Mai.22,FA für Radiologie,154.0,50.0,204.0,Kärnten
2022-05,15.0,ÖGK-K,Mai.22,FA für Unfallchirurgie,416.0,208.0,624.0,Kärnten
2022-05,16.0,ÖGK-K,Mai.22,FA für Urologie,1320.0,400.0,1720.0,Kärnten
2022-05,18.0,ÖGK-K,Mai.22,FA für Neurochirurgie,75.0,38.0,113.0,Kärnten
2022-05,19.0,ÖGK-K,Mai.22,FA für Neurologie,192.0,46.0,238.0,Kärnten
2022-05,20.0,ÖGK-K,Mai.22,FA für Psychiatrie,71.0,110.0,181.0,Kärnten
2022-05,21.0,ÖGK-K,Mai.22,FA für Plastische Chirurgie,14.0,10.0,24.0,Kärnten
2022-05,22.0,ÖGK-K,Mai.22,FA für Kinderchirurgie,,,,Kärnten
2022-05,23.0,ÖGK-K,Mai.22,"FA für Mund., Kiefer- und Gesichtschirurgie",,2.0,2.0,Kärnten
2022-05,24.0,ÖGK-K,Mai.22,FA für Nuklearmedizin,3.0,5.0,8.0,Kärnten
2022-05,26.0,ÖGK-K,Mai.22,FA für Strahlentherapie - Radioonkologie,,,,Kärnten
2022-05,29.0,ÖGK-K,Mai.22,FA für Immunologie,,,,Kärnten
2022-05,32.0,ÖGK-K,Mai.22,FA für Kinder- und Jugendpsychiatrie,243.0,70.0,313.0,Kärnten
2022-05,34.0,ÖGK-K,Mai.22,FA für medizinische Biologie,,,,Kärnten
2022-05,50.0,ÖGK-K,Mai.22,FA für medizinische und chemische Labordiagnostik,4.0,,4.0,Kärnten
2022-05,53.0,ÖGK-K,Mai.22,FA für Pathologie und Histologie,,,,Kärnten
2022-05,55.0,ÖGK-K,Mai.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Kärnten
2022-05,,ÖGK-K,Mai.22,Gesamt,16727.0,9089.0,25816.0,Kärnten
2022-06,5.0,ÖGK-K,Jun.22,FA für Haut- und Geschlechtskrankheiten,2006.0,1364.0,3370.0,Kärnten
2022-06,6.0,ÖGK-K,Jun.22,FA für Frauenheilkunde und Geburtshilfe,5824.0,2862.0,8686.0,Kärnten
2022-06,7.0,ÖGK-K,Jun.22,FA für Innere Medizin,2792.0,1108.0,3900.0,Kärnten
2022-06,8.0,ÖGK-K,Jun.22,FA für Kinder- und Jugendheilkunde,2020.0,3560.0,5580.0,Kärnten
2022-06,9.0,ÖGK-K,Jun.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",694.0,290.0,984.0,Kärnten
2022-06,10.0,ÖGK-K,Jun.22,FA für Lungenkrankheiten,7.0,1.0,8.0,Kärnten
2022-06,11.0,ÖGK-K,Jun.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,476.0,232.0,708.0,Kärnten
2022-06,12.0,ÖGK-K,Jun.22,FA für Orthopädie und orthopädische Chirurgie,996.0,652.0,1648.0,Kärnten
2022-06,13.0,ÖGK-K,Jun.22,FA für Physikalische Medizin,22.0,4.0,26.0,Kärnten
2022-06,14.0,ÖGK-K,Jun.22,FA für Radiologie,146.0,94.0,240.0,Kärnten
2022-06,15.0,ÖGK-K,Jun.22,FA für Unfallchirurgie,378.0,168.0,546.0,Kärnten
2022-06,16.0,ÖGK-K,Jun.22,FA für Urologie,1164.0,314.0,1478.0,Kärnten
2022-06,18.0,ÖGK-K,Jun.22,FA für Neurochirurgie,144.0,44.0,188.0,Kärnten
2022-06,19.0,ÖGK-K,Jun.22,FA für Neurologie,258.0,108.0,366.0,Kärnten
2022-06,20.0,ÖGK-K,Jun.22,FA für Psychiatrie,142.0,258.0,400.0,Kärnten
2022-06,21.0,ÖGK-K,Jun.22,FA für Plastische Chirurgie,10.0,18.0,28.0,Kärnten
2022-06,22.0,ÖGK-K,Jun.22,FA für Kinderchirurgie,,,,Kärnten
2022-06,23.0,ÖGK-K,Jun.22,"FA für Mund., Kiefer- und Gesichtschirurgie",1.0,1.0,2.0,Kärnten
2022-06,24.0,ÖGK-K,Jun.22,FA für Nuklearmedizin,18.0,6.0,24.0,Kärnten
2022-06,26.0,ÖGK-K,Jun.22,FA für Strahlentherapie - Radioonkologie,,,,Kärnten
2022-06,29.0,ÖGK-K,Jun.22,FA für Immunologie,,1.0,1.0,Kärnten
2022-06,32.0,ÖGK-K,Jun.22,FA für Kinder- und Jugendpsychiatrie,336.0,112.0,448.0,Kärnten
2022-06,34.0,ÖGK-K,Jun.22,FA für medizinische Biologie,,,,Kärnten
2022-06,50.0,ÖGK-K,Jun.22,FA für medizinische und chemische Labordiagnostik,2.0,,2.0,Kärnten
2022-06,53.0,ÖGK-K,Jun.22,FA für Pathologie und Histologie,,,,Kärnten
2022-06,55.0,ÖGK-K,Jun.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Kärnten
2022-06,,ÖGK-K,Jun.22,Gesamt,26284.0,17359.0,43643.0,Kärnten
2022-07,5.0,ÖGK-K,Jul.22,FA für Haut- und Geschlechtskrankheiten,2084.0,1272.0,3356.0,Kärnten
2022-07,6.0,ÖGK-K,Jul.22,FA für Frauenheilkunde und Geburtshilfe,6930.0,2440.0,9370.0,Kärnten
2022-07,7.0,ÖGK-K,Jul.22,FA für Innere Medizin,2754.0,984.0,3738.0,Kärnten
2022-07,8.0,ÖGK-K,Jul.22,FA für Kinder- und Jugendheilkunde,1596.0,2722.0,4318.0,Kärnten
2022-07,9.0,ÖGK-K,Jul.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",1010.0,228.0,1238.0,Kärnten
2022-07,10.0,ÖGK-K,Jul.22,FA für Lungenkrankheiten,8.0,14.0,22.0,Kärnten
2022-07,11.0,ÖGK-K,Jul.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,572.0,228.0,800.0,Kärnten
2022-07,12.0,ÖGK-K,Jul.22,FA für Orthopädie und orthopädische Chirurgie,926.0,644.0,1570.0,Kärnten
2022-07,13.0,ÖGK-K,Jul.22,FA für Physikalische Medizin,20.0,16.0,36.0,Kärnten
2022-07,14.0,ÖGK-K,Jul.22,FA für Radiologie,150.0,60.0,210.0,Kärnten
2022-07,15.0,ÖGK-K,Jul.22,FA für Unfallchirurgie,346.0,224.0,570.0,Kärnten
2022-07,16.0,ÖGK-K,Jul.22,FA für Urologie,1324.0,352.0,1676.0,Kärnten
2022-07,18.0,ÖGK-K,Jul.22,FA für Neurochirurgie,122.0,74.0,196.0,Kärnten
2022-07,19.0,ÖGK-K,Jul.22,FA für Neurologie,326.0,118.0,444.0,Kärnten
2022-07,20.0,ÖGK-K,Jul.22,FA für Psychiatrie,100.0,178.0,278.0,Kärnten
2022-07,21.0,ÖGK-K,Jul.22,FA für Plastische Chirurgie,22.0,30.0,52.0,Kärnten
2022-07,22.0,ÖGK-K,Jul.22,FA für Kinderchirurgie,,,,Kärnten
2022-07,23.0,ÖGK-K,Jul.22,"FA für Mund., Kiefer- und Gesichtschirurgie",,,,Kärnten
2022-07,24.0,ÖGK-K,Jul.22,FA für Nuklearmedizin,8.0,16.0,24.0,Kärnten
2022-07,26.0,ÖGK-K,Jul.22,FA für Strahlentherapie - Radioonkologie,,,,Kärnten
2022-07,29.0,ÖGK-K,Jul.22,FA für Immunologie,,,,Kärnten
2022-07,32.0,ÖGK-K,Jul.22,FA für Kinder- und Jugendpsychiatrie,366.0,82.0,448.0,Kärnten
2022-07,34.0,ÖGK-K,Jul.22,FA für medizinische Biologie,,,,Kärnten
2022-07,50.0,ÖGK-K,Jul.22,FA für medizinische und chemische Labordiagnostik,,,,Kärnten
2022-07,53.0,ÖGK-K,Jul.22,FA für Pathologie und Histologie,,,,Kärnten
2022-07,55.0,ÖGK-K,Jul.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Kärnten
2022-07,,ÖGK-K,Jul.22,Gesamt,27916.0,15326.0,43242.0,Kärnten
2022-08,5.0,ÖGK-K,Aug.22,FA für Haut- und Geschlechtskrankheiten,1934.0,936.0,2870.0,Kärnten
2022-08,6.0,ÖGK-K,Aug.22,FA für Frauenheilkunde und Geburtshilfe,6562.0,2194.0,8756.0,Kärnten
2022-08,7.0,ÖGK-K,Aug.22,FA für Innere Medizin,2910.0,854.0,3764.0,Kärnten
2022-08,8.0,ÖGK-K,Aug.22,FA für Kinder- und Jugendheilkunde,944.0,2782.0,3726.0,Kärnten
2022-08,9.0,ÖGK-K,Aug.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",1042.0,194.0,1236.0,Kärnten
2022-08,10.0,ÖGK-K,Aug.22,FA für Lungenkrankheiten,3.0,1.0,4.0,Kärnten
2022-08,11.0,ÖGK-K,Aug.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,548.0,184.0,732.0,Kärnten
2022-08,12.0,ÖGK-K,Aug.22,FA für Orthopädie und orthopädische Chirurgie,1196.0,478.0,1674.0,Kärnten
2022-08,13.0,ÖGK-K,Aug.22,FA für Physikalische Medizin,12.0,4.0,16.0,Kärnten
2022-08,14.0,ÖGK-K,Aug.22,FA für Radiologie,116.0,84.0,200.0,Kärnten
2022-08,15.0,ÖGK-K,Aug.22,FA für Unfallchirurgie,246.0,134.0,380.0,Kärnten
2022-08,16.0,ÖGK-K,Aug.22,FA für Urologie,1406.0,190.0,1596.0,Kärnten
2022-08,18.0,ÖGK-K,Aug.22,FA für Neurochirurgie,96.0,26.0,122.0,Kärnten
2022-08,19.0,ÖGK-K,Aug.22,FA für Neurologie,280.0,66.0,346.0,Kärnten
2022-08,20.0,ÖGK-K,Aug.22,FA für Psychiatrie,86.0,236.0,322.0,Kärnten
2022-08,21.0,ÖGK-K,Aug.22,FA für Plastische Chirurgie,10.0,8.0,18.0,Kärnten
2022-08,22.0,ÖGK-K,Aug.22,FA für Kinderchirurgie,,,,Kärnten
2022-08,23.0,ÖGK-K,Aug.22,"FA für Mund., Kiefer- und Gesichtschirurgie",2.0,4.0,6.0,Kärnten
2022-08,24.0,ÖGK-K,Aug.22,FA für Nuklearmedizin,3.0,3.0,6.0,Kärnten
2022-08,26.0,ÖGK-K,Aug.22,FA für Strahlentherapie - Radioonkologie,,,,Kärnten
2022-08,29.0,ÖGK-K,Aug.22,FA für Immunologie,,2.0,2.0,Kärnten
2022-08,32.0,ÖGK-K,Aug.22,FA für Kinder- und Jugendpsychiatrie,318.0,64.0,382.0,Kärnten
2022-08,34.0,ÖGK-K,Aug.22,FA für medizinische Biologie,,,,Kärnten
2022-08,50.0,ÖGK-K,Aug.22,FA für medizinische und chemische Labordiagnostik,,,,Kärnten
2022-08,53.0,ÖGK-K,Aug.22,FA für Pathologie und Histologie,,,,Kärnten
2022-08,55.0,ÖGK-K,Aug.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Kärnten
2022-08,,ÖGK-K,Aug.22,Gesamt,26358.0,12248.0,38606.0,Kärnten
2022-09,5.0,ÖGK-K,Sep.22,FA für Haut- und Geschlechtskrankheiten,2362.0,1032.0,3394.0,Kärnten
2022-09,6.0,ÖGK-K,Sep.22,FA für Frauenheilkunde und Geburtshilfe,6234.0,2186.0,8420.0,Kärnten
2022-09,7.0,ÖGK-K,Sep.22,FA für Innere Medizin,2564.0,736.0,3300.0,Kärnten
2022-09,8.0,ÖGK-K,Sep.22,FA für Kinder- und Jugendheilkunde,1518.0,2206.0,3724.0,Kärnten
2022-09,9.0,ÖGK-K,Sep.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",894.0,226.0,1120.0,Kärnten
2022-09,10.0,ÖGK-K,Sep.22,FA für Lungenkrankheiten,4.0,1.0,5.0,Kärnten
2022-09,11.0,ÖGK-K,Sep.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,342.0,138.0,480.0,Kärnten
2022-09,12.0,ÖGK-K,Sep.22,FA für Orthopädie und orthopädische Chirurgie,1020.0,484.0,1504.0,Kärnten
2022-09,13.0,ÖGK-K,Sep.22,FA für Physikalische Medizin,24.0,18.0,42.0,Kärnten
2022-09,14.0,ÖGK-K,Sep.22,FA für Radiologie,96.0,70.0,166.0,Kärnten
2022-09,15.0,ÖGK-K,Sep.22,FA für Unfallchirurgie,370.0,142.0,512.0,Kärnten
2022-09,16.0,ÖGK-K,Sep.22,FA für Urologie,1300.0,236.0,1536.0,Kärnten
2022-09,18.0,ÖGK-K,Sep.22,FA für Neurochirurgie,116.0,54.0,170.0,Kärnten
2022-09,19.0,ÖGK-K,Sep.22,FA für Neurologie,286.0,86.0,372.0,Kärnten
2022-09,20.0,ÖGK-K,Sep.22,FA für Psychiatrie,84.0,184.0,268.0,Kärnten
2022-09,21.0,ÖGK-K,Sep.22,FA für Plastische Chirurgie,16.0,4.0,20.0,Kärnten
2022-09,22.0,ÖGK-K,Sep.22,FA für Kinderchirurgie,,,,Kärnten
2022-09,23.0,ÖGK-K,Sep.22,"FA für Mund., Kiefer- und Gesichtschirurgie",1.0,,1.0,Kärnten
2022-09,24.0,ÖGK-K,Sep.22,FA für Nuklearmedizin,28.0,12.0,40.0,Kärnten
2022-09,26.0,ÖGK-K,Sep.22,FA für Strahlentherapie - Radioonkologie,,,,Kärnten
2022-09,29.0,ÖGK-K,Sep.22,FA für Immunologie,,,,Kärnten
2022-09,32.0,ÖGK-K,Sep.22,FA für Kinder- und Jugendpsychiatrie,64.0,48.0,112.0,Kärnten
2022-09,34.0,ÖGK-K,Sep.22,FA für medizinische Biologie,,,,Kärnten
2022-09,50.0,ÖGK-K,Sep.22,FA für medizinische und chemische Labordiagnostik,,,,Kärnten
2022-09,53.0,ÖGK-K,Sep.22,FA für Pathologie und Histologie,,,,Kärnten
2022-09,55.0,ÖGK-K,Sep.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Kärnten
2022-09,,ÖGK-K,Sep.22,Gesamt,26255.0,12267.0,38522.0,Kärnten
2022-10,5.0,ÖGK-K,Okt.22,FA für Haut- und Geschlechtskrankheiten,1882.0,1162.0,3044.0,Kärnten
2022-10,6.0,ÖGK-K,Okt.22,FA für Frauenheilkunde und Geburtshilfe,6272.0,3332.0,9604.0,Kärnten
2022-10,7.0,ÖGK-K,Okt.22,FA für Innere Medizin,2760.0,1080.0,3840.0,Kärnten
2022-10,8.0,ÖGK-K,Okt.22,FA für Kinder- und Jugendheilkunde,1498.0,3214.0,4712.0,Kärnten
2022-10,9.0,ÖGK-K,Okt.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",476.0,270.0,746.0,Kärnten
2022-10,10.0,ÖGK-K,Okt.22,FA für Lungenkrankheiten,5.0,1.0,6.0,Kärnten
2022-10,11.0,ÖGK-K,Okt.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,440.0,130.0,570.0,Kärnten
2022-10,12.0,ÖGK-K,Okt.22,FA für Orthopädie und orthopädische Chirurgie,898.0,814.0,1712.0,Kärnten
2022-10,13.0,ÖGK-K,Okt.22,FA für Physikalische Medizin,12.0,12.0,24.0,Kärnten
2022-10,14.0,ÖGK-K,Okt.22,FA für Radiologie,142.0,74.0,216.0,Kärnten
2022-10,15.0,ÖGK-K,Okt.22,FA für Unfallchirurgie,292.0,168.0,460.0,Kärnten
2022-10,16.0,ÖGK-K,Okt.22,FA für Urologie,1400.0,228.0,1628.0,Kärnten
2022-10,18.0,ÖGK-K,Okt.22,FA für Neurochirurgie,72.0,44.0,116.0,Kärnten
2022-10,19.0,ÖGK-K,Okt.22,FA für Neurologie,246.0,90.0,336.0,Kärnten
2022-10,20.0,ÖGK-K,Okt.22,FA für Psychiatrie,118.0,282.0,400.0,Kärnten
2022-10,21.0,ÖGK-K,Okt.22,FA für Plastische Chirurgie,6.0,22.0,28.0,Kärnten
2022-10,22.0,ÖGK-K,Okt.22,FA für Kinderchirurgie,,,,Kärnten
2022-10,23.0,ÖGK-K,Okt.22,"FA für Mund., Kiefer- und Gesichtschirurgie",4.0,4.0,8.0,Kärnten
2022-10,24.0,ÖGK-K,Okt.22,FA für Nuklearmedizin,9.0,4.0,13.0,Kärnten
2022-10,26.0,ÖGK-K,Okt.22,FA für Strahlentherapie - Radioonkologie,,,,Kärnten
2022-10,29.0,ÖGK-K,Okt.22,FA für Immunologie,,,,Kärnten
2022-10,32.0,ÖGK-K,Okt.22,FA für Kinder- und Jugendpsychiatrie,62.0,52.0,114.0,Kärnten
2022-10,34.0,ÖGK-K,Okt.22,FA für medizinische Biologie,,,,Kärnten
2022-10,50.0,ÖGK-K,Okt.22,FA für medizinische und chemische Labordiagnostik,,,,Kärnten
2022-10,53.0,ÖGK-K,Okt.22,FA für Pathologie und Histologie,,,,Kärnten
2022-10,55.0,ÖGK-K,Okt.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Kärnten
2022-10,,ÖGK-K,Okt.22,Gesamt,23700.0,16409.0,40109.0,Kärnten
2022-11,5.0,ÖGK-K,Nov.22,FA für Haut- und Geschlechtskrankheiten,2464.0,1382.0,3846.0,Kärnten
2022-11,6.0,ÖGK-K,Nov.22,FA für Frauenheilkunde und Geburtshilfe,5590.0,2868.0,8458.0,Kärnten
2022-11,7.0,ÖGK-K,Nov.22,FA für Innere Medizin,2972.0,1044.0,4016.0,Kärnten
2022-11,8.0,ÖGK-K,Nov.22,FA für Kinder- und Jugendheilkunde,1682.0,3628.0,5310.0,Kärnten
2022-11,9.0,ÖGK-K,Nov.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",918.0,262.0,1180.0,Kärnten
2022-11,10.0,ÖGK-K,Nov.22,FA für Lungenkrankheiten,34.0,12.0,46.0,Kärnten
2022-11,11.0,ÖGK-K,Nov.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,956.0,216.0,1172.0,Kärnten
2022-11,12.0,ÖGK-K,Nov.22,FA für Orthopädie und orthopädische Chirurgie,958.0,504.0,1462.0,Kärnten
2022-11,13.0,ÖGK-K,Nov.22,FA für Physikalische Medizin,24.0,14.0,38.0,Kärnten
2022-11,14.0,ÖGK-K,Nov.22,FA für Radiologie,98.0,94.0,192.0,Kärnten
2022-11,15.0,ÖGK-K,Nov.22,FA für Unfallchirurgie,198.0,180.0,378.0,Kärnten
2022-11,16.0,ÖGK-K,Nov.22,FA für Urologie,1264.0,466.0,1730.0,Kärnten
2022-11,18.0,ÖGK-K,Nov.22,FA für Neurochirurgie,150.0,66.0,216.0,Kärnten
2022-11,19.0,ÖGK-K,Nov.22,FA für Neurologie,822.0,142.0,964.0,Kärnten
2022-11,20.0,ÖGK-K,Nov.22,FA für Psychiatrie,436.0,232.0,668.0,Kärnten
2022-11,21.0,ÖGK-K,Nov.22,FA für Plastische Chirurgie,36.0,18.0,54.0,Kärnten
2022-11,22.0,ÖGK-K,Nov.22,FA für Kinderchirurgie,,,,Kärnten
2022-11,23.0,ÖGK-K,Nov.22,"FA für Mund., Kiefer- und Gesichtschirurgie",1.0,,1.0,Kärnten
2022-11,24.0,ÖGK-K,Nov.22,FA für Nuklearmedizin,11.0,8.0,19.0,Kärnten
2022-11,26.0,ÖGK-K,Nov.22,FA für Strahlentherapie - Radioonkologie,,,,Kärnten
2022-11,29.0,ÖGK-K,Nov.22,FA für Immunologie,,,,Kärnten
2022-11,32.0,ÖGK-K,Nov.22,FA für Kinder- und Jugendpsychiatrie,54.0,68.0,122.0,Kärnten
2022-11,34.0,ÖGK-K,Nov.22,FA für medizinische Biologie,,,,Kärnten
2022-11,50.0,ÖGK-K,Nov.22,FA für medizinische und chemische Labordiagnostik,,,,Kärnten
2022-11,53.0,ÖGK-K,Nov.22,FA für Pathologie und Histologie,,,,Kärnten
2022-11,55.0,ÖGK-K,Nov.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Kärnten
2022-11,,ÖGK-K,Nov.22,Gesamt,32312.0,17476.0,49788.0,Kärnten
2022-12,5.0,ÖGK-K,Dez.22,FA für Haut- und Geschlechtskrankheiten,2664.0,430.0,3094.0,Kärnten
2022-12,6.0,ÖGK-K,Dez.22,FA für Frauenheilkunde und Geburtshilfe,3620.0,1432.0,5052.0,Kärnten
2022-12,7.0,ÖGK-K,Dez.22,FA für Innere Medizin,2194.0,620.0,2814.0,Kärnten
2022-12,8.0,ÖGK-K,Dez.22,FA für Kinder- und Jugendheilkunde,1472.0,1790.0,3262.0,Kärnten
2022-12,9.0,ÖGK-K,Dez.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",404.0,114.0,518.0,Kärnten
2022-12,10.0,ÖGK-K,Dez.22,FA für Lungenkrankheiten,3.0,1.0,4.0,Kärnten
2022-12,11.0,ÖGK-K,Dez.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,398.0,68.0,466.0,Kärnten
2022-12,12.0,ÖGK-K,Dez.22,FA für Orthopädie und orthopädische Chirurgie,1364.0,380.0,1744.0,Kärnten
2022-12,13.0,ÖGK-K,Dez.22,FA für Physikalische Medizin,8.0,2.0,10.0,Kärnten
2022-12,14.0,ÖGK-K,Dez.22,FA für Radiologie,268.0,18.0,286.0,Kärnten
2022-12,15.0,ÖGK-K,Dez.22,FA für Unfallchirurgie,534.0,50.0,584.0,Kärnten
2022-12,16.0,ÖGK-K,Dez.22,FA für Urologie,632.0,210.0,842.0,Kärnten
2022-12,18.0,ÖGK-K,Dez.22,FA für Neurochirurgie,304.0,20.0,324.0,Kärnten
2022-12,19.0,ÖGK-K,Dez.22,FA für Neurologie,140.0,56.0,196.0,Kärnten
2022-12,20.0,ÖGK-K,Dez.22,FA für Psychiatrie,74.0,164.0,238.0,Kärnten
2022-12,21.0,ÖGK-K,Dez.22,FA für Plastische Chirurgie,36.0,10.0,46.0,Kärnten
2022-12,22.0,ÖGK-K,Dez.22,FA für Kinderchirurgie,,,,Kärnten
2022-12,23.0,ÖGK-K,Dez.22,"FA für Mund., Kiefer- und Gesichtschirurgie",,,,Kärnten
2022-12,24.0,ÖGK-K,Dez.22,FA für Nuklearmedizin,28.0,2.0,30.0,Kärnten
2022-12,26.0,ÖGK-K,Dez.22,FA für Strahlentherapie - Radioonkologie,,,,Kärnten
2022-12,29.0,ÖGK-K,Dez.22,FA für Immunologie,,,,Kärnten
2022-12,32.0,ÖGK-K,Dez.22,FA für Kinder- und Jugendpsychiatrie,136.0,38.0,174.0,Kärnten
2022-12,34.0,ÖGK-K,Dez.22,FA für medizinische Biologie,,,,Kärnten
2022-12,50.0,ÖGK-K,Dez.22,FA für medizinische und chemische Labordiagnostik,2.0,,2.0,Kärnten
2022-12,53.0,ÖGK-K,Dez.22,FA für Pathologie und Histologie,,,,Kärnten
2022-12,55.0,ÖGK-K,Dez.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Kärnten
2022-12,,ÖGK-K,Dez.22,Gesamt,22229.0,8111.0,30340.0,Kärnten
2023-01,5.0,ÖGK-K,Jän.23,FA für Haut- und Geschlechtskrankheiten,720.0,1066.0,1786.0,Kärnten
2023-01,6.0,ÖGK-K,Jän.23,FA für Frauenheilkunde und Geburtshilfe,3596.0,2538.0,6134.0,Kärnten
2023-01,7.0,ÖGK-K,Jän.23,FA für Innere Medizin,1338.0,1064.0,2402.0,Kärnten
2023-01,8.0,ÖGK-K,Jän.23,FA für Kinder- und Jugendheilkunde,1028.0,3044.0,4072.0,Kärnten
2023-01,9.0,ÖGK-K,Jän.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",626.0,284.0,910.0,Kärnten
2023-01,10.0,ÖGK-K,Jän.23,FA für Lungenkrankheiten,3.0,1.0,4.0,Kärnten
2023-01,11.0,ÖGK-K,Jän.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,310.0,192.0,502.0,Kärnten
2023-01,12.0,ÖGK-K,Jän.23,FA für Orthopädie und orthopädische Chirurgie,718.0,470.0,1188.0,Kärnten
2023-01,13.0,ÖGK-K,Jän.23,FA für Physikalische Medizin,28.0,14.0,42.0,Kärnten
2023-01,14.0,ÖGK-K,Jän.23,FA für Radiologie,166.0,92.0,258.0,Kärnten
2023-01,15.0,ÖGK-K,Jän.23,FA für Unfallchirurgie,362.0,172.0,534.0,Kärnten
2023-01,16.0,ÖGK-K,Jän.23,FA für Urologie,588.0,626.0,1214.0,Kärnten
2023-01,18.0,ÖGK-K,Jän.23,FA für Neurochirurgie,104.0,56.0,160.0,Kärnten
2023-01,19.0,ÖGK-K,Jän.23,FA für Neurologie,78.0,116.0,194.0,Kärnten
2023-01,20.0,ÖGK-K,Jän.23,FA für Psychiatrie,26.0,248.0,274.0,Kärnten
2023-01,21.0,ÖGK-K,Jän.23,FA für Plastische Chirurgie,12.0,32.0,44.0,Kärnten
2023-01,22.0,ÖGK-K,Jän.23,FA für Kinderchirurgie,,,,Kärnten
2023-01,23.0,ÖGK-K,Jän.23,"FA für Mund., Kiefer- und Gesichtschirurgie",6.0,10.0,16.0,Kärnten
2023-01,24.0,ÖGK-K,Jän.23,FA für Nuklearmedizin,2.0,13.0,15.0,Kärnten
2023-01,26.0,ÖGK-K,Jän.23,FA für Strahlentherapie - Radioonkologie,,,,Kärnten
2023-01,29.0,ÖGK-K,Jän.23,FA für Immunologie,,,,Kärnten
2023-01,32.0,ÖGK-K,Jän.23,FA für Kinder- und Jugendpsychiatrie,78.0,52.0,130.0,Kärnten
2023-01,34.0,ÖGK-K,Jän.23,FA für medizinische Biologie,,,,Kärnten
2023-01,50.0,ÖGK-K,Jän.23,FA für medizinische und chemische Labordiagnostik,,,,Kärnten
2023-01,53.0,ÖGK-K,Jän.23,FA für Pathologie und Histologie,,,,Kärnten
2023-01,55.0,ÖGK-K,Jän.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Kärnten
2023-01,,ÖGK-K,Jän.23,Gesamt,16229.0,15934.0,32163.0,Kärnten
2023-02,5.0,ÖGK-K,Feb.23,FA für Haut- und Geschlechtskrankheiten,1792.0,1008.0,2800.0,Kärnten
2023-02,6.0,ÖGK-K,Feb.23,FA für Frauenheilkunde und Geburtshilfe,4594.0,2330.0,6924.0,Kärnten
2023-02,7.0,ÖGK-K,Feb.23,FA für Innere Medizin,2020.0,662.0,2682.0,Kärnten
2023-02,8.0,ÖGK-K,Feb.23,FA für Kinder- und Jugendheilkunde,1058.0,2782.0,3840.0,Kärnten
2023-02,9.0,ÖGK-K,Feb.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",990.0,246.0,1236.0,Kärnten
2023-02,10.0,ÖGK-K,Feb.23,FA für Lungenkrankheiten,4.0,1.0,5.0,Kärnten
2023-02,11.0,ÖGK-K,Feb.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,554.0,150.0,704.0,Kärnten
2023-02,12.0,ÖGK-K,Feb.23,FA für Orthopädie und orthopädische Chirurgie,774.0,582.0,1356.0,Kärnten
2023-02,13.0,ÖGK-K,Feb.23,FA für Physikalische Medizin,16.0,10.0,26.0,Kärnten
2023-02,14.0,ÖGK-K,Feb.23,FA für Radiologie,128.0,50.0,178.0,Kärnten
