Date,FG-Code,LST,Monat.Jahr,Fachrichtung,postal,online,Gesamt,Bundesland_pretty
2022-03,66.0,ÖGK-K,Mär.22,Logopäde,41,33,74,Kärnten
2022-03,75.0,ÖGK-K,Mär.22,Ergotherapeut,92,51,143,Kärnten
2022-03,,ÖGK-K,Mär.22,Gesamt,1381,664,2045,Kärnten
2022-04,63.0,ÖGK-K,Apr.22,Physiotherapie,2554,1646,4200,Kärnten
2022-04,66.0,ÖGK-K,Apr.22,Logopäde,95,116,211,Kärnten
2022-04,75.0,ÖGK-K,Apr.22,Ergotherapeut,135,61,196,Kärnten
2022-04,,ÖGK-K,Apr.22,Gesamt,2784,1823,4607,Kärnten
2022-05,63.0,ÖGK-K,Mai.22,Physiotherapie,2148,1076,3224,Kärnten
2022-05,66.0,ÖGK-K,Mai.22,Logopäde,62,72,134,Kärnten
2022-05,75.0,ÖGK-K,Mai.22,Ergotherapeut,113,82,195,Kärnten
2022-05,,ÖGK-K,Mai.22,Gesamt,2323,1230,3553,Kärnten
2022-06,63.0,ÖGK-K,Jun.22,Physiotherapie,2025,997,3022,Kärnten
2022-06,66.0,ÖGK-K,Jun.22,Logopäde,90,48,138,Kärnten
2022-06,75.0,ÖGK-K,Jun.22,Ergotherapeut,123,64,187,Kärnten
2022-06,,ÖGK-K,Jun.22,Gesamt,2238,1109,3347,Kärnten
2022-07,63.0,ÖGK-K,Jul.22,Physiotherapie,2635,916,3551,Kärnten
2022-07,66.0,ÖGK-K,Jul.22,Logopäde,76,55,131,Kärnten
2022-07,75.0,ÖGK-K,Jul.22,Ergotherapeut,132,67,199,Kärnten
2022-07,,ÖGK-K,Jul.22,Gesamt,2843,1038,3881,Kärnten
2022-08,63.0,ÖGK-K,Aug.22,Physiotherapie,1727,548,2275,Kärnten
2022-08,66.0,ÖGK-K,Aug.22,Logopäde,56,31,87,Kärnten
2022-08,75.0,ÖGK-K,Aug.22,Ergotherapeut,78,35,113,Kärnten
2022-08,,ÖGK-K,Aug.22,Gesamt,1861,614,2475,Kärnten
2022-09,63.0,ÖGK-K,Sep.22,Physiotherapie,1525,1025,2550,Kärnten
2022-09,66.0,ÖGK-K,Sep.22,Logopäde,54,47,101,Kärnten
2022-09,75.0,ÖGK-K,Sep.22,Ergotherapeut,62,62,124,Kärnten
2022-09,,ÖGK-K,Sep.22,Gesamt,1641,1134,2775,Kärnten
2022-10,63.0,ÖGK-K,Okt.22,Physiotherapie,3049,645,3694,Kärnten
2022-10,66.0,ÖGK-K,Okt.22,Logopäde,88,47,135,Kärnten
2022-10,75.0,ÖGK-K,Okt.22,Ergotherapeut,134,74,208,Kärnten
2022-10,,ÖGK-K,Okt.22,Gesamt,3271,766,4037,Kärnten
2022-11,63.0,ÖGK-K,Nov.22,Physiotherapie,2377,682,3059,Kärnten
2022-11,66.0,ÖGK-K,Nov.22,Logopäde,105,46,151,Kärnten
2022-11,75.0,ÖGK-K,Nov.22,Ergotherapeut,213,53,266,Kärnten
2022-11,,ÖGK-K,Nov.22,Gesamt,2695,781,3476,Kärnten
2022-12,63.0,ÖGK-K,Dez.22,Physiotherapie,2010,457,2467,Kärnten
2022-12,66.0,ÖGK-K,Dez.22,Logopäde,53,24,77,Kärnten
2022-12,75.0,ÖGK-K,Dez.22,Ergotherapeut,82,34,116,Kärnten
2022-12,,ÖGK-K,Dez.22,Gesamt,2145,515,2660,Kärnten
2023-01,63.0,ÖGK-K,Jän.23,Physiotherapie,1184,816,2000,Kärnten
2023-01,66.0,ÖGK-K,Jän.23,Logopäde,40,133,173,Kärnten
2023-01,75.0,ÖGK-K,Jän.23,Ergotherapeut,96,139,235,Kärnten
2023-01,,ÖGK-K,Jän.23,Gesamt,1320,1088,2408,Kärnten
2023-02,63.0,ÖGK-K,Feb.23,Physiotherapie,1696,871,2567,Kärnten
2023-02,66.0,ÖGK-K,Feb.23,Logopäde,113,13,126,Kärnten
2023-02,75.0,ÖGK-K,Feb.23,Ergotherapeut,191,16,207,Kärnten
2023-02,,ÖGK-K,Feb.23,Gesamt,2000,900,2900,Kärnten
2023-03,63.0,ÖGK-K,Mär.23,Physiotherapie,2530,773,3303,Kärnten
2023-03,66.0,ÖGK-K,Mär.23,Logopäde,135,2,137,Kärnten
2023-03,75.0,ÖGK-K,Mär.23,Ergotherapeut,277,65,342,Kärnten
2023-03,,ÖGK-K,Mär.23,Gesamt,2942,840,3782,Kärnten
2023-04,63.0,ÖGK-K,Apr.23,Physiotherapie,2069,617,2686,Kärnten
2023-04,66.0,ÖGK-K,Apr.23,Logopäde,110,27,137,Kärnten
2023-04,75.0,ÖGK-K,Apr.23,Ergotherapeut,119,55,174,Kärnten
2023-04,,ÖGK-K,Apr.23,Gesamt,2298,699,2997,Kärnten
2023-05,63.0,ÖGK-K,Mai.23,Physiotherapie,2475,845,3320,Kärnten
2023-05,66.0,ÖGK-K,Mai.23,Logopäde,93,33,126,Kärnten
2023-05,75.0,ÖGK-K,Mai.23,Ergotherapeut,125,68,193,Kärnten
2023-05,,ÖGK-K,Mai.23,Gesamt,2693,946,3639,Kärnten
2023-06,63.0,ÖGK-K,Jun.23,Physiotherapie,2787,1427,4214,Kärnten
2023-06,66.0,ÖGK-K,Jun.23,Logopäde,84,71,155,Kärnten
2023-06,75.0,ÖGK-K,Jun.23,Ergotherapeut,134,78,212,Kärnten
2023-06,,ÖGK-K,Jun.23,Gesamt,3005,1576,4581,Kärnten
2023-07,63.0,ÖGK-K,Jul.23,Physiotherapie,2294,1237,3531,Kärnten
2023-07,66.0,ÖGK-K,Jul.23,Logopäde,45,105,150,Kärnten
2023-07,75.0,ÖGK-K,Jul.23,Ergotherapeut,94,174,268,Kärnten
2023-07,,ÖGK-K,Jul.23,Gesamt,2433,1516,3949,Kärnten
2023-08,63.0,ÖGK-K,Aug.23,Physiotherapie,2458,1193,3651,Kärnten
2023-08,66.0,ÖGK-K,Aug.23,Logopäde,67,75,142,Kärnten
2023-08,75.0,ÖGK-K,Aug.23,Ergotherapeut,74,58,132,Kärnten
2023-08,,ÖGK-K,Aug.23,Gesamt,2599,1326,3925,Kärnten
2023-09,63.0,ÖGK-K,Sep.23,Physiotherapie,2259,1298,3557,Kärnten
2023-09,66.0,ÖGK-K,Sep.23,Logopäde,124,121,245,Kärnten
2023-09,75.0,ÖGK-K,Sep.23,Ergotherapeut,170,182,352,Kärnten
2023-09,,ÖGK-K,Sep.23,Gesamt,2553,1601,4154,Kärnten
2023-10,63.0,ÖGK-K,Okt.23,Physiotherapie,2684,1770,4454,Kärnten
2023-10,66.0,ÖGK-K,Okt.23,Logopäde,112,71,183,Kärnten
2023-10,75.0,ÖGK-K,Okt.23,Ergotherapeut,213,118,331,Kärnten
2023-10,,ÖGK-K,Okt.23,Gesamt,3009,1959,4968,Kärnten
2023-11,63.0,ÖGK-K,Nov.23,Physiotherapie,2613,1616,4229,Kärnten
2023-11,66.0,ÖGK-K,Nov.23,Logopäde,83,50,133,Kärnten
2023-11,75.0,ÖGK-K,Nov.23,Ergotherapeut,115,87,202,Kärnten
2023-11,,ÖGK-K,Nov.23,Gesamt,2811,1753,4564,Kärnten
2023-12,63.0,ÖGK-K,Dez.23,Physiotherapie,1793,1237,3030,Kärnten
2023-12,66.0,ÖGK-K,Dez.23,Logopäde,74,58,132,Kärnten
2023-12,75.0,ÖGK-K,Dez.23,Ergotherapeut,124,93,217,Kärnten
2023-12,,ÖGK-K,Dez.23,Gesamt,1991,1388,3379,Kärnten
2021-01,63.0,ÖGK-N,Jän.21,Physiotherapie,5633,1290,6923,Niederösterreich
2021-01,66.0,ÖGK-N,Jän.21,Logopäde,312,137,449,Niederösterreich
2021-01,75.0,ÖGK-N,Jän.21,Ergotherapeut,360,88,448,Niederösterreich
2021-01,,ÖGK-N,Jän.21,Gesamt,6305,1515,7820,Niederösterreich
2021-02,63.0,ÖGK-N,Feb.21,Physiotherapie,4933,2150,7083,Niederösterreich
2021-02,66.0,ÖGK-N,Feb.21,Logopäde,337,203,540,Niederösterreich
2021-02,75.0,ÖGK-N,Feb.21,Ergotherapeut,373,136,509,Niederösterreich
2021-02,,ÖGK-N,Feb.21,Gesamt,5643,2489,8132,Niederösterreich
2021-03,63.0,ÖGK-N,Mär.21,Physiotherapie,6419,2111,8530,Niederösterreich
2021-03,66.0,ÖGK-N,Mär.21,Logopäde,471,211,682,Niederösterreich
2021-03,75.0,ÖGK-N,Mär.21,Ergotherapeut,419,163,582,Niederösterreich
2021-03,,ÖGK-N,Mär.21,Gesamt,7309,2485,9794,Niederösterreich
2021-04,63.0,ÖGK-N,Apr.21,Physiotherapie,5579,1838,7417,Niederösterreich
2021-04,66.0,ÖGK-N,Apr.21,Logopäde,437,196,633,Niederösterreich
2021-04,75.0,ÖGK-N,Apr.21,Ergotherapeut,501,126,627,Niederösterreich
2021-04,,ÖGK-N,Apr.21,Gesamt,6517,2160,8677,Niederösterreich
2021-05,63.0,ÖGK-N,Mai.21,Physiotherapie,4085,1323,5408,Niederösterreich
2021-05,66.0,ÖGK-N,Mai.21,Logopäde,253,127,380,Niederösterreich
2021-05,75.0,ÖGK-N,Mai.21,Ergotherapeut,319,100,419,Niederösterreich
2021-05,,ÖGK-N,Mai.21,Gesamt,4657,1550,6207,Niederösterreich
2021-06,63.0,ÖGK-N,Jun.21,Physiotherapie,5188,1493,6681,Niederösterreich
2021-06,66.0,ÖGK-N,Jun.21,Logopäde,385,192,577,Niederösterreich
2021-06,75.0,ÖGK-N,Jun.21,Ergotherapeut,375,125,500,Niederösterreich
2021-06,,ÖGK-N,Jun.21,Gesamt,5948,1810,7758,Niederösterreich
2021-07,63.0,ÖGK-N,Jul.21,Physiotherapie,5076,1687,6763,Niederösterreich
2021-07,66.0,ÖGK-N,Jul.21,Logopäde,373,171,544,Niederösterreich
2021-07,75.0,ÖGK-N,Jul.21,Ergotherapeut,363,103,466,Niederösterreich
2021-07,,ÖGK-N,Jul.21,Gesamt,5812,1961,7773,Niederösterreich
2021-08,63.0,ÖGK-N,Aug.21,Physiotherapie,4516,1575,6091,Niederösterreich
2021-08,66.0,ÖGK-N,Aug.21,Logopäde,309,157,466,Niederösterreich
2021-08,75.0,ÖGK-N,Aug.21,Ergotherapeut,335,83,418,Niederösterreich
2021-08,,ÖGK-N,Aug.21,Gesamt,5160,1815,6975,Niederösterreich
2021-09,63.0,ÖGK-N,Sep.21,Physiotherapie,6477,1680,8157,Niederösterreich
2021-09,66.0,ÖGK-N,Sep.21,Logopäde,394,182,576,Niederösterreich
2021-09,75.0,ÖGK-N,Sep.21,Ergotherapeut,432,118,550,Niederösterreich
2021-09,,ÖGK-N,Sep.21,Gesamt,7303,1980,9283,Niederösterreich
2021-10,63.0,ÖGK-N,Okt.21,Physiotherapie,5446,1154,6600,Niederösterreich
2021-10,66.0,ÖGK-N,Okt.21,Logopäde,294,121,415,Niederösterreich
2021-10,75.0,ÖGK-N,Okt.21,Ergotherapeut,377,79,456,Niederösterreich
2021-10,,ÖGK-N,Okt.21,Gesamt,6117,1354,7471,Niederösterreich
2021-11,63.0,ÖGK-N,Nov.21,Physiotherapie,4883,1901,6784,Niederösterreich
2021-11,66.0,ÖGK-N,Nov.21,Logopäde,275,194,469,Niederösterreich
2021-11,75.0,ÖGK-N,Nov.21,Ergotherapeut,358,174,532,Niederösterreich
2021-11,,ÖGK-N,Nov.21,Gesamt,5516,2269,7785,Niederösterreich
2021-12,63.0,ÖGK-N,Dez.21,Physiotherapie,4171,1727,5898,Niederösterreich
2021-12,66.0,ÖGK-N,Dez.21,Logopäde,292,180,472,Niederösterreich
2021-12,75.0,ÖGK-N,Dez.21,Ergotherapeut,298,120,418,Niederösterreich
2021-12,,ÖGK-N,Dez.21,Gesamt,4761,2027,6788,Niederösterreich
2022-01,63.0,ÖGK-N,Jän.22,Physiotherapie,5114,2257,7371,Niederösterreich
2022-01,66.0,ÖGK-N,Jän.22,Logopäde,313,181,494,Niederösterreich
2022-01,75.0,ÖGK-N,Jän.22,Ergotherapeut,277,186,463,Niederösterreich
2022-01,,ÖGK-N,Jän.22,Gesamt,5704,2624,8328,Niederösterreich
2022-02,63.0,ÖGK-N,Feb.22,Physiotherapie,4682,3636,8318,Niederösterreich
2022-02,66.0,ÖGK-N,Feb.22,Logopäde,267,361,628,Niederösterreich
2022-02,75.0,ÖGK-N,Feb.22,Ergotherapeut,433,319,752,Niederösterreich
2022-02,,ÖGK-N,Feb.22,Gesamt,5382,4316,9698,Niederösterreich
2022-03,63.0,ÖGK-N,Mär.22,Physiotherapie,6733,2337,9070,Niederösterreich
2022-03,66.0,ÖGK-N,Mär.22,Logopäde,418,300,718,Niederösterreich
2022-03,75.0,ÖGK-N,Mär.22,Ergotherapeut,641,252,893,Niederösterreich
2022-03,,ÖGK-N,Mär.22,Gesamt,7792,2889,10681,Niederösterreich
2022-04,63.0,ÖGK-N,Apr.22,Physiotherapie,3948,2008,5956,Niederösterreich
2022-04,66.0,ÖGK-N,Apr.22,Logopäde,284,254,538,Niederösterreich
2022-04,75.0,ÖGK-N,Apr.22,Ergotherapeut,727,197,924,Niederösterreich
2022-04,,ÖGK-N,Apr.22,Gesamt,4959,2459,7418,Niederösterreich
2022-05,63.0,ÖGK-N,Mai.22,Physiotherapie,4529,1792,6321,Niederösterreich
2022-05,66.0,ÖGK-N,Mai.22,Logopäde,345,211,556,Niederösterreich
2022-05,75.0,ÖGK-N,Mai.22,Ergotherapeut,501,150,651,Niederösterreich
2022-05,,ÖGK-N,Mai.22,Gesamt,5375,2153,7528,Niederösterreich
2022-06,63.0,ÖGK-N,Jun.22,Physiotherapie,4249,2000,6249,Niederösterreich
2022-06,66.0,ÖGK-N,Jun.22,Logopäde,505,193,698,Niederösterreich
2022-06,75.0,ÖGK-N,Jun.22,Ergotherapeut,461,219,680,Niederösterreich
2022-06,,ÖGK-N,Jun.22,Gesamt,5215,2412,7627,Niederösterreich
2022-07,63.0,ÖGK-N,Jul.22,Physiotherapie,6514,2581,9095,Niederösterreich
2022-07,66.0,ÖGK-N,Jul.22,Logopäde,603,325,928,Niederösterreich
2022-07,75.0,ÖGK-N,Jul.22,Ergotherapeut,386,282,668,Niederösterreich
2022-07,,ÖGK-N,Jul.22,Gesamt,7503,3188,10691,Niederösterreich
2022-08,63.0,ÖGK-N,Aug.22,Physiotherapie,6793,2472,9265,Niederösterreich
2022-08,66.0,ÖGK-N,Aug.22,Logopäde,473,235,708,Niederösterreich
2022-08,75.0,ÖGK-N,Aug.22,Ergotherapeut,424,187,611,Niederösterreich
2022-08,,ÖGK-N,Aug.22,Gesamt,7690,2894,10584,Niederösterreich
2022-09,63.0,ÖGK-N,Sep.22,Physiotherapie,8045,2548,10593,Niederösterreich
2022-09,66.0,ÖGK-N,Sep.22,Logopäde,446,300,746,Niederösterreich
2022-09,75.0,ÖGK-N,Sep.22,Ergotherapeut,590,203,793,Niederösterreich
2022-09,,ÖGK-N,Sep.22,Gesamt,9081,3051,12132,Niederösterreich
2022-10,63.0,ÖGK-N,Okt.22,Physiotherapie,5333,2048,7381,Niederösterreich
2022-10,66.0,ÖGK-N,Okt.22,Logopäde,301,274,575,Niederösterreich
2022-10,75.0,ÖGK-N,Okt.22,Ergotherapeut,385,208,593,Niederösterreich
2022-10,,ÖGK-N,Okt.22,Gesamt,6019,2530,8549,Niederösterreich
2022-11,63.0,ÖGK-N,Nov.22,Physiotherapie,6072,2775,8847,Niederösterreich
2022-11,66.0,ÖGK-N,Nov.22,Logopäde,409,312,721,Niederösterreich
2022-11,75.0,ÖGK-N,Nov.22,Ergotherapeut,464,219,683,Niederösterreich
2022-11,,ÖGK-N,Nov.22,Gesamt,6945,3306,10251,Niederösterreich
2022-12,63.0,ÖGK-N,Dez.22,Physiotherapie,4275,2065,6340,Niederösterreich
2022-12,66.0,ÖGK-N,Dez.22,Logopäde,271,200,471,Niederösterreich
2022-12,75.0,ÖGK-N,Dez.22,Ergotherapeut,315,164,479,Niederösterreich
2022-12,,ÖGK-N,Dez.22,Gesamt,4861,2429,7290,Niederösterreich
2023-01,63.0,ÖGK-N,Jän.23,Physiotherapie,6076,3514,9590,Niederösterreich
2023-01,66.0,ÖGK-N,Jän.23,Logopäde,371,312,683,Niederösterreich
2023-01,75.0,ÖGK-N,Jän.23,Ergotherapeut,545,291,836,Niederösterreich
2023-01,,ÖGK-N,Jän.23,Gesamt,6992,4117,11109,Niederösterreich
2023-02,63.0,ÖGK-N,Feb.23,Physiotherapie,5643,2622,8265,Niederösterreich
2023-02,66.0,ÖGK-N,Feb.23,Logopäde,370,298,668,Niederösterreich
2023-02,75.0,ÖGK-N,Feb.23,Ergotherapeut,495,258,753,Niederösterreich
2023-02,,ÖGK-N,Feb.23,Gesamt,6508,3178,9686,Niederösterreich
2023-03,63.0,ÖGK-N,Mär.23,Physiotherapie,6551,3573,10124,Niederösterreich
2023-03,66.0,ÖGK-N,Mär.23,Logopäde,487,390,877,Niederösterreich
2023-03,75.0,ÖGK-N,Mär.23,Ergotherapeut,598,362,960,Niederösterreich
2023-03,,ÖGK-N,Mär.23,Gesamt,7636,4325,11961,Niederösterreich
2023-04,63.0,ÖGK-N,Apr.23,Physiotherapie,4315,2319,6634,Niederösterreich
2023-04,66.0,ÖGK-N,Apr.23,Logopäde,355,280,635,Niederösterreich
2023-04,75.0,ÖGK-N,Apr.23,Ergotherapeut,386,186,572,Niederösterreich
2023-04,,ÖGK-N,Apr.23,Gesamt,5056,2785,7841,Niederösterreich
2023-05,63.0,ÖGK-N,Mai.23,Physiotherapie,4294,2587,6881,Niederösterreich
2023-05,66.0,ÖGK-N,Mai.23,Logopäde,356,325,681,Niederösterreich
2023-05,75.0,ÖGK-N,Mai.23,Ergotherapeut,364,301,665,Niederösterreich
2023-05,,ÖGK-N,Mai.23,Gesamt,5014,3213,8227,Niederösterreich
2023-06,63.0,ÖGK-N,Jun.23,Physiotherapie,3910,3424,7334,Niederösterreich
2023-06,66.0,ÖGK-N,Jun.23,Logopäde,280,396,676,Niederösterreich
2023-06,75.0,ÖGK-N,Jun.23,Ergotherapeut,338,327,665,Niederösterreich
2023-06,,ÖGK-N,Jun.23,Gesamt,4528,4147,8675,Niederösterreich
2023-07,63.0,ÖGK-N,Jul.23,Physiotherapie,3435,2762,6197,Niederösterreich
2023-07,66.0,ÖGK-N,Jul.23,Logopäde,302,313,615,Niederösterreich
2023-07,75.0,ÖGK-N,Jul.23,Ergotherapeut,302,294,596,Niederösterreich
2023-07,,ÖGK-N,Jul.23,Gesamt,4039,3369,7408,Niederösterreich
2023-08,63.0,ÖGK-N,Aug.23,Physiotherapie,2906,2166,5072,Niederösterreich
2023-08,66.0,ÖGK-N,Aug.23,Logopäde,293,272,565,Niederösterreich
2023-08,75.0,ÖGK-N,Aug.23,Ergotherapeut,331,257,588,Niederösterreich
2023-08,,ÖGK-N,Aug.23,Gesamt,3530,2695,6225,Niederösterreich
2023-09,63.0,ÖGK-N,Sep.23,Physiotherapie,3698,2579,6277,Niederösterreich
2023-09,66.0,ÖGK-N,Sep.23,Logopäde,260,254,514,Niederösterreich
2023-09,75.0,ÖGK-N,Sep.23,Ergotherapeut,431,230,661,Niederösterreich
2023-09,,ÖGK-N,Sep.23,Gesamt,4389,3063,7452,Niederösterreich
2023-10,63.0,ÖGK-N,Okt.23,Physiotherapie,4453,1759,6212,Niederösterreich
2023-10,66.0,ÖGK-N,Okt.23,Logopäde,346,180,526,Niederösterreich
2023-10,75.0,ÖGK-N,Okt.23,Ergotherapeut,589,192,781,Niederösterreich
2023-10,,ÖGK-N,Okt.23,Gesamt,5388,2131,7519,Niederösterreich
2023-11,63.0,ÖGK-N,Nov.23,Physiotherapie,5589,1317,6906,Niederösterreich
2023-11,66.0,ÖGK-N,Nov.23,Logopäde,423,139,562,Niederösterreich
2023-11,75.0,ÖGK-N,Nov.23,Ergotherapeut,498,126,624,Niederösterreich
2023-11,,ÖGK-N,Nov.23,Gesamt,6510,1582,8092,Niederösterreich
2023-12,63.0,ÖGK-N,Dez.23,Physiotherapie,5660,1216,6876,Niederösterreich
2023-12,66.0,ÖGK-N,Dez.23,Logopäde,428,155,583,Niederösterreich
2023-12,75.0,ÖGK-N,Dez.23,Ergotherapeut,495,140,635,Niederösterreich
2023-12,,ÖGK-N,Dez.23,Gesamt,6583,1511,8094,Niederösterreich
2021-01,63.0,ÖGK-O,Jän.21,Physiotherapie,7000,3049,10049,Oberösterreich
2021-01,66.0,ÖGK-O,Jän.21,Logopäde,139,160,299,Oberösterreich
2021-01,75.0,ÖGK-O,Jän.21,Ergotherapeut,261,159,420,Oberösterreich
2021-01,,ÖGK-O,Jän.21,Gesamt,7400,3368,10768,Oberösterreich
2021-02,63.0,ÖGK-O,Feb.21,Physiotherapie,8783,2031,10814,Oberösterreich
2021-02,66.0,ÖGK-O,Feb.21,Logopäde,236,81,317,Oberösterreich
2021-02,75.0,ÖGK-O,Feb.21,Ergotherapeut,331,104,435,Oberösterreich
2021-02,,ÖGK-O,Feb.21,Gesamt,9350,2216,11566,Oberösterreich
2021-03,63.0,ÖGK-O,Mär.21,Physiotherapie,9139,4056,13195,Oberösterreich
2021-03,66.0,ÖGK-O,Mär.21,Logopäde,148,228,376,Oberösterreich
2021-03,75.0,ÖGK-O,Mär.21,Ergotherapeut,243,248,491,Oberösterreich
2021-03,,ÖGK-O,Mär.21,Gesamt,9530,4532,14062,Oberösterreich
2021-04,63.0,ÖGK-O,Apr.21,Physiotherapie,7935,2962,10897,Oberösterreich
2021-04,66.0,ÖGK-O,Apr.21,Logopäde,133,151,284,Oberösterreich
2021-04,75.0,ÖGK-O,Apr.21,Ergotherapeut,251,134,385,Oberösterreich
2021-04,,ÖGK-O,Apr.21,Gesamt,8319,3247,11566,Oberösterreich
2021-05,63.0,ÖGK-O,Mai.21,Physiotherapie,8262,2918,11180,Oberösterreich
2021-05,66.0,ÖGK-O,Mai.21,Logopäde,188,141,329,Oberösterreich
2021-05,75.0,ÖGK-O,Mai.21,Ergotherapeut,342,72,414,Oberösterreich
2021-05,,ÖGK-O,Mai.21,Gesamt,8792,3131,11923,Oberösterreich
2021-06,63.0,ÖGK-O,Jun.21,Physiotherapie,9329,2876,12205,Oberösterreich
2021-06,66.0,ÖGK-O,Jun.21,Logopäde,206,175,381,Oberösterreich
2021-06,75.0,ÖGK-O,Jun.21,Ergotherapeut,378,211,589,Oberösterreich
2021-06,,ÖGK-O,Jun.21,Gesamt,9913,3262,13175,Oberösterreich
2021-07,63.0,ÖGK-O,Jul.21,Physiotherapie,9027,3195,12222,Oberösterreich
2021-07,66.0,ÖGK-O,Jul.21,Logopäde,232,184,416,Oberösterreich
2021-07,75.0,ÖGK-O,Jul.21,Ergotherapeut,353,382,735,Oberösterreich
2021-07,,ÖGK-O,Jul.21,Gesamt,9612,3761,13373,Oberösterreich
2021-08,63.0,ÖGK-O,Aug.21,Physiotherapie,7644,2865,10509,Oberösterreich
2021-08,66.0,ÖGK-O,Aug.21,Logopäde,200,118,318,Oberösterreich
2021-08,75.0,ÖGK-O,Aug.21,Ergotherapeut,419,199,618,Oberösterreich
2021-08,,ÖGK-O,Aug.21,Gesamt,8263,3182,11445,Oberösterreich
2021-09,63.0,ÖGK-O,Sep.21,Physiotherapie,9492,2712,12204,Oberösterreich
2021-09,66.0,ÖGK-O,Sep.21,Logopäde,313,144,457,Oberösterreich
2021-09,75.0,ÖGK-O,Sep.21,Ergotherapeut,594,172,766,Oberösterreich
2021-09,,ÖGK-O,Sep.21,Gesamt,10399,3028,13427,Oberösterreich
2021-10,63.0,ÖGK-O,Okt.21,Physiotherapie,8860,3054,11914,Oberösterreich
2021-10,66.0,ÖGK-O,Okt.21,Logopäde,232,174,406,Oberösterreich
2021-10,75.0,ÖGK-O,Okt.21,Ergotherapeut,480,187,667,Oberösterreich
2021-10,,ÖGK-O,Okt.21,Gesamt,9572,3415,12987,Oberösterreich
2021-11,63.0,ÖGK-O,Nov.21,Physiotherapie,8150,3576,11726,Oberösterreich
2021-11,66.0,ÖGK-O,Nov.21,Logopäde,180,165,345,Oberösterreich
2021-11,75.0,ÖGK-O,Nov.21,Ergotherapeut,354,241,595,Oberösterreich
2021-11,,ÖGK-O,Nov.21,Gesamt,8684,3982,12666,Oberösterreich
2021-12,63.0,ÖGK-O,Dez.21,Physiotherapie,8944,4002,12946,Oberösterreich
2021-12,66.0,ÖGK-O,Dez.21,Logopäde,165,222,387,Oberösterreich
2021-12,75.0,ÖGK-O,Dez.21,Ergotherapeut,298,251,549,Oberösterreich
2021-12,,ÖGK-O,Dez.21,Gesamt,9407,4475,13882,Oberösterreich
2022-01,63.0,ÖGK-O,Jän.22,Physiotherapie,6942,3535,10477,Oberösterreich
2022-01,66.0,ÖGK-O,Jän.22,Logopäde,158,189,347,Oberösterreich
2022-01,75.0,ÖGK-O,Jän.22,Ergotherapeut,210,197,407,Oberösterreich
2022-01,,ÖGK-O,Jän.22,Gesamt,7310,3921,11231,Oberösterreich
2022-02,63.0,ÖGK-O,Feb.22,Physiotherapie,7779,3023,10802,Oberösterreich
2022-02,66.0,ÖGK-O,Feb.22,Logopäde,295,149,444,Oberösterreich
2022-02,75.0,ÖGK-O,Feb.22,Ergotherapeut,608,184,792,Oberösterreich
2022-02,,ÖGK-O,Feb.22,Gesamt,8682,3356,12038,Oberösterreich
2022-03,63.0,ÖGK-O,Mär.22,Physiotherapie,9548,4136,13684,Oberösterreich
2022-03,66.0,ÖGK-O,Mär.22,Logopäde,507,292,799,Oberösterreich
2022-03,75.0,ÖGK-O,Mär.22,Ergotherapeut,615,259,874,Oberösterreich
2022-03,,ÖGK-O,Mär.22,Gesamt,10670,4687,15357,Oberösterreich
2022-04,63.0,ÖGK-O,Apr.22,Physiotherapie,9561,3616,13177,Oberösterreich
2022-04,66.0,ÖGK-O,Apr.22,Logopäde,172,222,394,Oberösterreich
2022-04,75.0,ÖGK-O,Apr.22,Ergotherapeut,231,221,452,Oberösterreich
2022-04,,ÖGK-O,Apr.22,Gesamt,9964,4059,14023,Oberösterreich
2022-05,63.0,ÖGK-O,Mai.22,Physiotherapie,9106,3742,12848,Oberösterreich
2022-05,66.0,ÖGK-O,Mai.22,Logopäde,282,224,506,Oberösterreich
2022-05,75.0,ÖGK-O,Mai.22,Ergotherapeut,405,269,674,Oberösterreich
2022-05,,ÖGK-O,Mai.22,Gesamt,9793,4235,14028,Oberösterreich
2022-06,63.0,ÖGK-O,Jun.22,Physiotherapie,8356,3908,12264,Oberösterreich
2022-06,66.0,ÖGK-O,Jun.22,Logopäde,329,226,555,Oberösterreich
2022-06,75.0,ÖGK-O,Jun.22,Ergotherapeut,466,244,710,Oberösterreich
2022-06,,ÖGK-O,Jun.22,Gesamt,9151,4378,13529,Oberösterreich
2022-07,63.0,ÖGK-O,Jul.22,Physiotherapie,8756,3843,12599,Oberösterreich
2022-07,66.0,ÖGK-O,Jul.22,Logopäde,310,209,519,Oberösterreich
2022-07,75.0,ÖGK-O,Jul.22,Ergotherapeut,407,265,672,Oberösterreich
2022-07,,ÖGK-O,Jul.22,Gesamt,9473,4317,13790,Oberösterreich
2022-08,63.0,ÖGK-O,Aug.22,Physiotherapie,8663,3747,12410,Oberösterreich
2022-08,66.0,ÖGK-O,Aug.22,Logopäde,274,175,449,Oberösterreich
2022-08,75.0,ÖGK-O,Aug.22,Ergotherapeut,453,264,717,Oberösterreich
2022-08,,ÖGK-O,Aug.22,Gesamt,9390,4186,13576,Oberösterreich
2022-09,63.0,ÖGK-O,Sep.22,Physiotherapie,7979,3605,11584,Oberösterreich
2022-09,66.0,ÖGK-O,Sep.22,Logopäde,230,152,382,Oberösterreich
2022-09,75.0,ÖGK-O,Sep.22,Ergotherapeut,429,213,642,Oberösterreich
